protocol,direction,train_frac,rep,model,n_train_sessions,n_test_sessions,n_train,n_test,train_prevalence,test_prevalence,f1_macro,recall,fpr,precision,pr_auc,brier,ece,alerts_per_hour,false_alerts_per_hour,ppv_deploy
temporal,forward,0.7,0,tree,21,9,1568,1240,0.6715561224489796,0.882258064516129,0.5477404671361472,0.8409506398537477,0.7191780821917808,0.8975609756097561,0.8951270573919398,0.225,0.2024193548387097,173007.2049636324,172602.7397260274,0.0023378519853553556
temporal,forward,0.7,0,rf,21,9,1568,1240,0.6715561224489796,0.882258064516129,0.5439522792309862,0.9881170018281535,0.910958904109589,0.8904448105436573,0.9226343943998059,0.12176335447669864,0.11495292492413924,219105.38364048724,218630.13698630137,0.002169032299843806
temporal,forward,0.7,0,xgboost,21,9,1568,1240,0.6715561224489796,0.882258064516129,0.462180993609565,0.8875685557586838,0.958904109589041,0.873987398739874,0.8838986102655988,0.18239915370941162,0.17019988606466102,230563.87298149426,230136.98630136985,0.0018514898913008816
temporal,forward,0.7,0,hgb,21,9,1568,1240,0.6715561224489796,0.882258064516129,0.4502054780922633,0.8857404021937842,0.9794520547945206,0.8714028776978417,0.8979253401585746,0.17750805315969126,0.18504115179008265,235494.50055855367,235068.49315068492,0.0018089908972750337
temporal,forward,0.7,0,mlp,21,9,1568,1240,0.6715561224489796,0.882258064516129,0.5581760852800204,0.9853747714808044,0.8904109589041096,0.8923841059602649,0.9056892791427135,0.10522685199975967,0.087149625032391,214172.55788278868,213698.6301369863,0.002212831328567126
temporal,forward,0.7,0,stratified,21,9,1568,1240,0.6715561224489796,0.882258064516129,0.4575150690258604,0.6654478976234004,0.6986301369863014,0.8771084337349397,0.87883125353925,0.3774193548387097,0.35967741935483866,167991.2879777737,167671.23287671234,0.0019051886851638414
temporal,forward,0.7,0,majority,21,9,1568,1240,0.6715561224489796,0.882258064516129,0.46872322193658955,1.0,1.0,0.882258064516129,0.882258064516129,0.11774193548387096,0.11774193548387096,240480.9619238477,240000.0,0.002
temporal,reverse,0.7,0,logreg,9,21,1240,1568,0.882258064516129,0.6715561224489796,0.548510134997349,0.37037037037037035,0.08349514563106795,0.9006928406466512,0.8760424681397915,0.3630553642333233,0.3683285872478057,20216.968997325825,20038.83495145631,0.008811115350331657
temporal,reverse,0.7,0,tree,9,21,1240,1568,0.882258064516129,0.6715561224489796,0.3781334975982583,0.7435897435897436,0.9359223300970874,0.6189723320158103,0.6291391606924501,0.47876519023009395,0.4791108163000075,224978.99757693132,224621.35922330097,0.001589652178568551
temporal,reverse,0.7,0,rf,9,21,1240,1568,0.882258064516129,0.6715561224489796,0.39686416900478627,0.9420702754036088,0.9902912621359223,0.6604527296937417,0.759528452444232,0.2362165338113374,0.15848178045926697,238123.0028446792,237669.90291262136,0.0019027978256825192
temporal,reverse,0.7,0,xgboost,9,21,1240,1568,0.882258064516129,0.6715561224489796,0.43848290112392946,0.5897435897435898,0.7145631067961165,0.627906976744186,0.6887191424750814,0.3734760582447052,0.3581315794308095,171778.78984256787,171495.14563106795,0.001651217893430718
temporal,reverse,0.7,0,hgb,9,21,1240,1568,0.882258064516129,0.6715561224489796,0.5190281229393624,0.6790123456790124,0.6407766990291263,0.6842105263157895,0.7047740654333603,0.383890026695015,0.39556563591423205,154112.98685108442,153786.4077669903,0.0021190886684305165
temporal,reverse,0.7,0,mlp,9,21,1240,1568,0.882258064516129,0.6715561224489796,0.7185838144308565,0.6856600189933523,0.1825242718446602,0.8848039215686274,0.882167844879463,0.17609140276908875,0.12229727302696936,44135.60160455894,43805.82524271845,0.00747189003551333
temporal,reverse,0.7,0,stratified,9,21,1240,1568,0.882258064516129,0.6715561224489796,0.4677491472889994,0.8803418803418803,0.8815533980582524,0.6712527154236061,0.6712890205377534,0.36989795918367346,0.36862244897959184,211996.2264583935,211572.81553398058,0.0019972568921929716
temporal,reverse,0.7,0,majority,9,21,1240,1568,0.882258064516129,0.6715561224489796,0.401755055322396,1.0,1.0,0.6715561224489796,0.6715561224489796,0.3284438775510204,0.3284438775510204,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.7,0,logreg,21,9,2065,743,0.7612590799031477,0.7738896366083445,0.7182303548701576,0.671304347826087,0.011904761904761904,0.9948453608247423,0.9396184419510688,0.2501982646663758,0.31285104496107774,3180.014687760614,2857.142857142857,0.10153155325365042
random_sessions,n/a,0.7,0,tree,21,9,2065,743,0.7612590799031477,0.7738896366083445,0.8490447053111798,0.9408695652173913,0.25595238095238093,0.9263698630136986,0.9180321099911135,0.10320537383787974,0.092996571178371,61881.09386474812,61428.57142857142,0.007312773707035101
random_sessions,n/a,0.7,0,rf,21,9,2065,743,0.7612590799031477,0.7738896366083445,0.9922428013614248,1.0,0.023809523809523808,0.9930915371329879,0.9999969806763285,0.023978902912705793,0.08143597076927248,6195.247638133409,5714.285714285714,0.07763401109057302
random_sessions,n/a,0.7,0,xgboost,21,9,2065,743,0.7612590799031477,0.7738896366083445,0.9866793018222797,0.9895652173913043,0.005952380952380952,0.9982456140350877,0.9999249703879013,0.008761433884501457,0.02161552557614562,1904.514619300713,1428.5714285714284,0.24990261870714245
random_sessions,n/a,0.7,0,hgb,21,9,2065,743,0.7612590799031477,0.7738896366083445,0.9903242357708967,0.9982608695652174,0.023809523809523808,0.9930795847750865,0.9998694073162058,0.006306723197208046,0.004319652292116947,6194.411182613674,5714.285714285714,0.07750946041095319
random_sessions,n/a,0.7,0,mlp,21,9,2065,743,0.7612590799031477,0.7738896366083445,0.742249738801097,0.7147826086956521,0.03571428571428571,0.9856115107913669,0.94168300913083,0.21431763470172882,0.21052496979914664,8915.211790039706,8571.42857142857,0.03856141914600597
random_sessions,n/a,0.7,0,stratified,21,9,2065,743,0.7612590799031477,0.7738896366083445,0.5002687842699944,0.7513043478260869,0.75,0.7741935483870968,0.7741179668490766,0.3620457604306864,0.33243606998654107,180361.34878452556,180000.0,0.002003471292273766
random_sessions,n/a,0.7,0,majority,21,9,2065,743,0.7612590799031477,0.7738896366083445,0.4362670713201821,1.0,1.0,0.7738896366083445,0.7738896366083445,0.22611036339165544,0.22611036339165544,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.7,1,logreg,21,9,1606,1202,0.660024906600249,0.9043261231281198,0.49960682732781353,0.5289788408463661,0.008695652173913044,0.9982638888888888,0.9843077165136858,0.3367956349942741,0.43264041296012923,2341.375202707323,2086.9565217391305,0.10866207204808902
random_sessions,n/a,0.7,1,tree,21,9,1606,1202,0.660024906600249,0.9043261231281198,0.7550582645580957,0.8675252989880404,0.06956521739130435,0.9915878023133544,0.9800278374534889,0.1264559068219634,0.1264559068219634,17112.898810700877,16695.652173913044,0.024381996376144428
random_sessions,n/a,0.7,1,rf,21,9,1606,1202,0.660024906600249,0.9043261231281198,0.7808416051309277,0.874885004599816,0.0,1.0,0.9996705092061198,0.08786413343058336,0.1940611349643764,420.7863749578273,0.0,1.0
random_sessions,n/a,0.7,1,xgboost,21,9,1606,1202,0.660024906600249,0.9043261231281198,0.760315959424429,0.8574057037718491,0.0,1.0,0.9993630787341479,0.09586439281702042,0.13979888792655792,412.37949680409577,0.0,1.0
random_sessions,n/a,0.7,1,hgb,21,9,1606,1202,0.660024906600249,0.9043261231281198,0.8078630911711742,0.8960441582336707,0.0,1.0,0.999621376013038,0.07667886163038962,0.09393279451936945,430.96312219655505,0.0,1.0
random_sessions,n/a,0.7,1,mlp,21,9,1606,1202,0.660024906600249,0.9043261231281198,0.6573283049037708,0.7516099356025759,0.008695652173913044,0.9987775061124694,0.9912409131498965,0.1876460611820221,0.26560951356491924,2448.4522823495877,2086.9565217391305,0.14764255902245244
random_sessions,n/a,0.7,1,stratified,21,9,1606,1202,0.660024906600249,0.9043261231281198,0.4567530262498931,0.6614535418583257,0.6608695652173913,0.9044025157232705,0.904376653280754,0.36938435940099834,0.3544093178036605,158926.82962020196,158608.6956521739,0.0020017637600165963
random_sessions,n/a,0.7,1,majority,21,9,1606,1202,0.660024906600249,0.9043261231281198,0.4748798602009611,1.0,1.0,0.9043261231281198,0.9043261231281198,0.0956738768718802,0.09567387687188018,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.7,2,logreg,21,9,2075,733,0.7633734939759036,0.7680763983628922,0.5606242248863167,0.9378330373001776,0.8176470588235294,0.7916041979010495,0.8459618122697066,0.2194823757064567,0.19498683933607427,196686.35609951487,196235.29411764705,0.0022933059049586686
random_sessions,n/a,0.7,2,tree,21,9,2075,733,0.7633734939759036,0.7680763983628922,0.6006948327675341,0.9698046181172292,0.788235294117647,0.8029411764705883,0.8018884211813683,0.20600272851296045,0.15961800818553887,189642.90968312134,189176.4705882353,0.0024595651673211816
random_sessions,n/a,0.7,2,rf,21,9,2075,733,0.7633734939759036,0.7680763983628922,0.5258652553763441,1.0,0.9058823529411765,0.7852161785216178,0.8900185585105264,0.17502001680706786,0.16582541274484022,217892.72662973005,217411.76470588235,0.0022073335410823726
random_sessions,n/a,0.7,2,xgboost,21,9,2075,733,0.7633734939759036,0.7680763983628922,0.545496355610307,0.9982238010657194,0.8823529411764706,0.7893258426966292,0.7937478219175507,0.19860148429870605,0.19965818755158402,212244.81352214405,211764.70588235292,0.002262046510460604
random_sessions,n/a,0.7,2,hgb,21,9,2075,733,0.7633734939759036,0.7680763983628922,0.5404388714733542,0.9982238010657194,0.888235294117647,0.788218793828892,0.773137157686699,0.20583845660816644,0.2071278472070893,213656.5782280264,213176.47058823527,0.0022470997325377434
random_sessions,n/a,0.7,2,mlp,21,9,2075,733,0.7633734939759036,0.7680763983628922,0.5507660878447396,0.9573712255772646,0.8470588235294118,0.7891654465592972,0.8221198440438635,0.20793919265270233,0.18843895519637638,203754.5767535489,203294.11764705883,0.0022598712324730496
random_sessions,n/a,0.7,2,stratified,21,9,2075,733,0.7633734939759036,0.7680763983628922,0.511072823872694,0.7637655417406749,0.7411764705882353,0.7733812949640287,0.7721280955893375,0.3533424283765348,0.29604365620736695,178249.69508550066,177882.35294117648,0.0020608290193594443
random_sessions,n/a,0.7,2,majority,21,9,2075,733,0.7633734939759036,0.7680763983628922,0.43441358024691357,1.0,1.0,0.7680763983628922,0.7680763983628922,0.23192360163710776,0.2319236016371078,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.7,3,logreg,21,9,1775,1033,0.6580281690140845,0.9477250726040658,0.41552747172400606,0.48621041879468846,0.0,1.0,0.9892822108172168,0.38627353001395404,0.48152846807189836,233.84869841828703,0.0,1.0
random_sessions,n/a,0.7,3,tree,21,9,1775,1033,0.6580281690140845,0.9477250726040658,0.6014753460029105,0.7824310520939735,0.037037037037037035,0.9973958333333334,0.987757730227743,0.19550728425747207,0.20051756813874538,9265.208432982183,8888.888888888889,0.04061641427878469
random_sessions,n/a,0.7,3,rf,21,9,1775,1033,0.6580281690140845,0.9477250726040658,0.6723114494794111,0.8508682328907048,0.0,1.0,0.9999731988289873,0.12110516450642607,0.264443602900137,409.2352222320023,0.0,1.0
random_sessions,n/a,0.7,3,xgboost,21,9,1775,1033,0.6580281690140845,0.9477250726040658,0.6229143617708339,0.8008171603677222,0.0,1.0,0.999711971718773,0.1595948487520218,0.22573649269775325,385.1625621007081,0.0,1.0
random_sessions,n/a,0.7,3,hgb,21,9,1775,1033,0.6580281690140845,0.9477250726040658,0.6804156752942957,0.8580183861082737,0.0,1.0,0.999802351166073,0.12895220088111808,0.14897712287072012,412.67417367933007,0.0,1.0
random_sessions,n/a,0.7,3,mlp,21,9,1775,1033,0.6580281690140845,0.9477250726040658,0.5694151361208806,0.7405515832482125,0.037037037037037035,0.9972489683631361,0.9920589540800111,0.2180061787366867,0.2800666428613833,9245.066003076407,8888.888888888889,0.03852618402821514
random_sessions,n/a,0.7,3,stratified,21,9,1775,1033,0.6580281690140845,0.9477250726040658,0.4260506953948369,0.6496424923391215,0.6851851851851852,0.9450222882615156,0.9459692290475163,0.36786060019361083,0.35043562439496617,164756.8977473731,164444.44444444447,0.0018964505110294686
random_sessions,n/a,0.7,3,majority,21,9,1775,1033,0.6580281690140845,0.9477250726040658,0.4865805168986084,1.0,1.0,0.9477250726040658,0.9477250726040658,0.05227492739593417,0.052274927395934166,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.7,4,logreg,21,9,1906,902,0.683105981112277,0.9368070953436807,0.6087179919137466,0.7562130177514793,0.0,1.0,0.9979429675012033,0.15285488655412016,0.24004921056231185,363.7096678564229,0.0,1.0
random_sessions,n/a,0.7,4,tree,21,9,1906,902,0.683105981112277,0.9368070953436807,0.7012593603838666,0.8544378698224852,0.0,1.0,0.9908015061861215,0.13636363636363635,0.13636363636363638,410.95208167814917,0.0,1.0
random_sessions,n/a,0.7,4,rf,21,9,1906,902,0.683105981112277,0.9368070953436807,0.8298962782184258,0.9396449704142011,0.0,1.0,0.9999999999999999,0.06239318099261193,0.1752633846620844,451.93345270422503,0.0,1.0
random_sessions,n/a,0.7,4,xgboost,21,9,1906,902,0.683105981112277,0.9368070953436807,0.716724429938199,0.8674556213017751,0.0,1.0,0.9999999999999999,0.09873050451278687,0.1516965596796996,417.21312447379967,0.0,1.0
random_sessions,n/a,0.7,4,hgb,21,9,1906,902,0.683105981112277,0.9368070953436807,0.6707563263086538,0.8260355029585799,0.0,1.0,0.9999999999999999,0.13275925572397845,0.15532425795756255,397.29162466945724,0.0,1.0
random_sessions,n/a,0.7,4,mlp,21,9,1906,902,0.683105981112277,0.9368070953436807,0.7512867647058823,0.893491124260355,0.0,1.0,0.9996908643039879,0.07196609675884247,0.11781886086100715,429.73521006510066,0.0,1.0
random_sessions,n/a,0.7,4,stratified,21,9,1906,902,0.683105981112277,0.9368070953436807,0.44345057968166635,0.6745562130177515,0.6842105263157895,0.9359605911330049,0.9362360806690238,0.34811529933481156,0.3259423503325943,164534.9621697459,164210.52631578947,0.001971835345376155
random_sessions,n/a,0.7,4,majority,21,9,1906,902,0.683105981112277,0.9368070953436807,0.48368631940469375,1.0,1.0,0.9368070953436807,0.9368070953436807,0.06319290465631928,0.0631929046563193,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.7,5,logreg,21,9,2081,727,0.8361364728495916,0.5598349381017882,0.7485816030306564,0.8624078624078624,0.371875,0.7468085106382979,0.8553602022514524,0.22046679252244128,0.21229515693635567,89664.78534464506,89250.0,0.004625955920719056
random_sessions,n/a,0.7,5,tree,21,9,2081,727,0.8361364728495916,0.5598349381017882,0.7763728551843274,0.9459459459459459,0.403125,0.7490272373540856,0.7388006265836912,0.2077028885832187,0.19119669876203577,97204.96398201809,96750.0,0.004680460373425516
random_sessions,n/a,0.7,5,rf,21,9,2081,727,0.8361364728495916,0.5598349381017882,0.7861073146303039,0.9926289926289926,0.43125,0.7453874538745388,0.7677543415526416,0.17904490489369915,0.1678156540272863,103977.41674996183,103500.0,0.004591542710759021
random_sessions,n/a,0.7,5,xgboost,21,9,2081,727,0.8361364728495916,0.5598349381017882,0.8010300557324841,0.995085995085995,0.40625,0.7570093457943925,0.7047244214356221,0.1830788105726242,0.17038280405599765,97978.59847459046,97500.0,0.0048847246443781
random_sessions,n/a,0.7,5,hgb,21,9,2081,727,0.8361364728495916,0.5598349381017882,0.7986145390093079,1.0,0.415625,0.7537037037037037,0.6766357131677417,0.18030959638766986,0.1847288162113653,100230.9619238477,99750.0,0.004798536446383853
random_sessions,n/a,0.7,5,mlp,21,9,2081,727,0.8361364728495916,0.5598349381017882,0.7563306191834269,0.9017199017199017,0.396875,0.742914979757085,0.849807374695961,0.21118386089801788,0.19640578223154015,95683.69293870295,95250.0,0.004532568982060421
random_sessions,n/a,0.7,5,stratified,21,9,2081,727,0.8361364728495916,0.5598349381017882,0.4812237980554812,0.8476658476658476,0.80625,0.572139303482587,0.5702649284122934,0.4401650618982118,0.3796423658872077,193907.69499687335,193500.0,0.0021025209797884887
random_sessions,n/a,0.7,5,majority,21,9,2081,727,0.8361364728495916,0.5598349381017882,0.35890652557319225,1.0,1.0,0.5598349381017882,0.5598349381017882,0.4401650618982118,0.4401650618982118,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.7,6,logreg,21,9,1566,1242,0.6500638569604087,0.9090177133655395,0.5865541778216148,0.6651904340124003,0.0,1.0,0.9987522537606869,0.22723129756146723,0.34286143431004146,319.93127086768754,0.0,1.0
random_sessions,n/a,0.7,6,tree,21,9,1566,1242,0.6500638569604087,0.9090177133655395,0.7025580475742268,0.8104517271922055,0.008849557522123894,0.9989082969432315,0.9818658284669852,0.17357888718284142,0.1743395144401253,2513.690227205785,2123.8938053097345,0.15506939466019565
random_sessions,n/a,0.7,6,rf,21,9,1566,1242,0.6500638569604087,0.9090177133655395,0.7284604763346713,0.8343666961913198,0.0,1.0,0.9998056321850513,0.09972264699305146,0.20900807567824162,401.29861139462275,0.0,1.0
random_sessions,n/a,0.7,6,xgboost,21,9,1566,1242,0.6500638569604087,0.9090177133655395,0.6977134788099916,0.8033658104517272,0.0,1.0,0.9994158230513124,0.14481404423713684,0.18398548907233106,386.3883657483257,0.0,1.0
random_sessions,n/a,0.7,6,hgb,21,9,1566,1242,0.6500638569604087,0.9090177133655395,0.7202458387154604,0.8263950398582817,0.0,1.0,0.9997384498401228,0.13858243735184075,0.15505891454514442,397.4645482284321,0.0,1.0
random_sessions,n/a,0.7,6,mlp,21,9,1566,1242,0.6500638569604087,0.9090177133655395,0.8492178631913124,0.9309123117803366,0.017699115044247787,0.9981006647673314,0.9993556941085999,0.04924920201301575,0.08942520685786143,4695.520987026845,4247.787610619469,0.09535329043239489
random_sessions,n/a,0.7,6,stratified,21,9,1566,1242,0.6500638569604087,0.9090177133655395,0.4549233204252038,0.6519043401240036,0.6371681415929203,0.9108910891089109,0.9102389751433264,0.3743961352657005,0.35990338164251207,153233.89514789157,152920.35398230088,0.00204616064408004
random_sessions,n/a,0.7,6,majority,21,9,1566,1242,0.6500638569604087,0.9090177133655395,0.47617039223956137,1.0,1.0,0.9090177133655395,0.9090177133655395,0.09098228663446055,0.09098228663446055,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.7,7,logreg,21,9,2215,593,0.8446952595936794,0.4654300168634064,0.8716099184101371,0.8913043478260869,0.14511041009463724,0.8424657534246576,0.9374455701597476,0.09080488569259909,0.043919068119151895,35255.18187657719,34826.49842271294,0.012159445251622956
random_sessions,n/a,0.7,7,tree,21,9,2215,593,0.8446952595936794,0.4654300168634064,0.8851246638406491,0.9963768115942029,0.2113564668769716,0.804093567251462,0.8028665254022298,0.11467116357504216,0.11467116357504215,51204.77135865476,50725.55205047318,0.009358879953295245
random_sessions,n/a,0.7,7,rf,21,9,2215,593,0.8446952595936794,0.4654300168634064,0.8867975599262621,1.0,0.2113564668769716,0.8046647230320699,0.9733908151859404,0.0975118533127574,0.13743277299076134,51206.51397432088,50725.55205047318,0.009392592592592593
random_sessions,n/a,0.7,7,xgboost,21,9,2215,593,0.8446952595936794,0.4654300168634064,0.8953155964556616,1.0,0.19558359621451105,0.8165680473372781,0.9530454821069735,0.09274675697088242,0.10024959335855914,47421.02501533035,46940.063091482654,0.010142377219644855
random_sessions,n/a,0.7,7,hgb,21,9,2215,593,0.8446952595936794,0.4654300168634064,0.8953155964556616,1.0,0.19558359621451105,0.8165680473372781,0.9638039178531436,0.10118102854477593,0.1063664431258499,47421.02501533035,46940.063091482654,0.010142377219644855
random_sessions,n/a,0.7,7,mlp,21,9,2215,593,0.8446952595936794,0.4654300168634064,0.8834515898402896,0.9927536231884058,0.2113564668769716,0.8035190615835777,0.902200577534648,0.10325883328914642,0.1153861864989606,51203.02874298865,50725.55205047318,0.009325165019283115
random_sessions,n/a,0.7,7,stratified,21,9,2215,593,0.8446952595936794,0.4654300168634064,0.41594371178723255,0.8405797101449275,0.8485804416403786,0.4630738522954092,0.46344947273378556,0.5278246205733558,0.5143338954468802,204063.5928282295,203659.30599369085,0.0019811806159805824
random_sessions,n/a,0.7,7,majority,21,9,2215,593,0.8446952595936794,0.4654300168634064,0.3176064441887227,1.0,1.0,0.4654300168634064,0.4654300168634064,0.5345699831365935,0.5345699831365937,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.7,8,logreg,21,9,1740,1068,0.6850574712643678,0.8941947565543071,0.5687314644824177,0.6209424083769634,0.035398230088495575,0.9932998324958124,0.9917958042450606,0.28367628543575985,0.350460277476491,8794.224876570544,8495.575221238938,0.033959747393686054
random_sessions,n/a,0.7,8,tree,21,9,1740,1068,0.6850574712643678,0.8941947565543071,0.6198120614238274,0.7026178010471205,0.07079646017699115,0.9882179675994109,0.9619272451150043,0.2699550387722979,0.27122105208411046,17329.082851799136,16991.150442477876,0.01950088254590898
random_sessions,n/a,0.7,8,rf,21,9,1740,1068,0.6850574712643678,0.8941947565543071,0.7283172890037272,0.8136125654450261,0.0,1.0,0.9989147071074771,0.10078925995528308,0.20488073815461616,391.3166647430987,0.0,1.0
random_sessions,n/a,0.7,8,xgboost,21,9,1740,1068,0.6850574712643678,0.8941947565543071,0.7039422206381785,0.787434554973822,0.0,1.0,0.9973973861040302,0.1556161791086197,0.19585665449992126,378.7260384643633,0.0,1.0
random_sessions,n/a,0.7,8,hgb,21,9,1740,1068,0.6850574712643678,0.8941947565543071,0.7354694702978664,0.8230366492146597,0.008849557522123894,0.9987293519695044,0.9980912308931494,0.13967368307716993,0.15668953354162707,2519.743095513178,2123.8938053097345,0.15709906732488685
random_sessions,n/a,0.7,8,mlp,21,9,1740,1068,0.6850574712643678,0.8941947565543071,0.6348141718614377,0.7225130890052356,0.07079646017699115,0.9885386819484241,0.9950126624683906,0.17607419192790985,0.24364704452662148,17338.651727770975,16991.150442477876,0.02004200157827228
random_sessions,n/a,0.7,8,stratified,21,9,1740,1068,0.6850574712643678,0.8941947565543071,0.4708207948531701,0.6774869109947644,0.6548672566371682,0.897364771151179,0.8963423999513502,0.35767790262172283,0.3389513108614232,157493.98700101403,157168.14159292035,0.002068938721397512
random_sessions,n/a,0.7,8,majority,21,9,1740,1068,0.6850574712643678,0.8941947565543071,0.472071181413742,1.0,1.0,0.8941947565543071,0.8941947565543071,0.10580524344569288,0.10580524344569288,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.7,9,logreg,21,9,2108,700,0.7253320683111955,0.8828571428571429,0.7683251643000111,0.8915857605177994,0.2073170731707317,0.9700704225352113,0.9860143869380721,0.08876435874722811,0.12857303577466175,50184.916363629454,49756.097560975606,0.008544774679840446
random_sessions,n/a,0.7,9,tree,21,9,2108,700,0.7253320683111955,0.8828571428571429,0.8082717063818132,0.9352750809061489,0.25609756097560976,0.9649415692821369,0.9571292865586789,0.08681016429572751,0.08873644696371383,61913.246336385775,61463.41463414634,0.007265516329016476
random_sessions,n/a,0.7,9,rf,21,9,2108,700,0.7253320683111955,0.8828571428571429,0.9005920779532892,0.9935275080906149,0.2682926829268293,0.9654088050314465,0.9932568106989258,0.03583561737777068,0.054506812647410766,64868.092804125896,64390.243902439026,0.007366470648825297
random_sessions,n/a,0.7,9,xgboost,21,9,2108,700,0.7253320683111955,0.8828571428571429,0.8892965587044535,0.9854368932038835,0.25609756097560976,0.9666666666666667,0.9948151725230601,0.03575414419174194,0.020464024167990164,61937.37225813218,61463.41463414634,0.007652207491311624
random_sessions,n/a,0.7,9,hgb,21,9,2108,700,0.7253320683111955,0.8828571428571429,0.8923642225038309,0.9870550161812298,0.25609756097560976,0.9667194928684627,0.9958690226152167,0.038093219560453105,0.03440111999243552,61938.150513672386,61463.41463414634,0.007664676384246378
random_sessions,n/a,0.7,9,mlp,21,9,2108,700,0.7253320683111955,0.8828571428571429,0.8740625710173472,0.9627831715210357,0.18292682926829268,0.9754098360655737,0.9923512594890597,0.043134015053510666,0.040881739443002316,44365.50107081319,43902.439024390245,0.010437435287473366
random_sessions,n/a,0.7,9,stratified,21,9,2108,700,0.7253320683111955,0.8828571428571429,0.49177373559269294,0.7297734627831716,0.6951219512195121,0.8877952755905512,0.8864608610816852,0.32,0.3028571428571429,167180.2615413161,166829.26829268291,0.0020994897686916585
random_sessions,n/a,0.7,9,majority,21,9,2108,700,0.7253320683111955,0.8828571428571429,0.46889226100151743,1.0,1.0,0.8828571428571429,0.8828571428571429,0.11714285714285715,0.11714285714285715,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.7,10,logreg,21,9,2182,626,0.775435380384968,0.7268370607028753,0.7774400421204612,0.7120879120879121,0.0,1.0,0.9881453251230458,0.140624673512055,0.19621218453501574,342.4871721464908,0.0,1.0
random_sessions,n/a,0.7,10,tree,21,9,2182,626,0.775435380384968,0.7268370607028753,0.9201763334304868,0.9164835164835164,0.023391812865497075,0.9904988123515439,0.9647837203581975,0.06741937329148226,0.0708011807673706,6054.828762981911,5614.035087719298,0.07280035365451508
random_sessions,n/a,0.7,10,rf,21,9,2182,626,0.775435380384968,0.7268370607028753,0.9420863708692595,0.9406593406593406,0.017543859649122806,0.9930394431554525,0.9985387950414302,0.04093557541333885,0.08881630128726653,4662.947641958294,4210.526315789473,0.09702474934477671
random_sessions,n/a,0.7,10,xgboost,21,9,2182,626,0.775435380384968,0.7268370607028753,0.980239898989899,0.978021978021978,0.0,1.0,0.9997802164513705,0.015276877209544182,0.034889507198328014,470.391332114779,0.0,1.0
random_sessions,n/a,0.7,10,hgb,21,9,2182,626,0.775435380384968,0.7268370607028753,0.9684924439746831,0.9692307692307692,0.011695906432748537,0.9954853273137697,0.9995080733634694,0.02080485338717629,0.024077926336926632,3273.1806392812614,2807.017543859649,0.14241899448726256
random_sessions,n/a,0.7,10,mlp,21,9,2182,626,0.775435380384968,0.7268370607028753,0.9000035497497427,0.8835164835164835,0.005847953216374269,0.9975186104218362,0.9944632106666887,0.0664878562092781,0.0877532039650161,1828.446559593063,1403.5087719298244,0.23240372294928446
random_sessions,n/a,0.7,10,stratified,21,9,2182,626,0.775435380384968,0.7268370607028753,0.500531914893617,0.7758241758241758,0.7719298245614035,0.7278350515463917,0.7276113261265266,0.3738019169329074,0.34824281150159747,185636.29978290878,185263.15789473683,0.0020100696286680826
random_sessions,n/a,0.7,10,majority,21,9,2182,626,0.775435380384968,0.7268370607028753,0.42090656799259946,1.0,1.0,0.7268370607028753,0.7268370607028753,0.2731629392971246,0.2731629392971246,240480.9619238477,240000.0,0.002
random_sessions,n/a,0.7,11,logreg,21,9,2177,631,0.8847037207165824,0.3502377179080824,0.6779649085757529,0.9230769230769231,0.45365853658536587,0.5230769230769231,0.5635667049773359,0.26909994691714334,0.2797996756727952,109322.0136332703,108878.0487804878,0.00406107459995939
random_sessions,n/a,0.7,11,tree,21,9,2177,631,0.8847037207165824,0.3502377179080824,0.7916285638805909,0.9819004524886877,0.3073170731707317,0.6326530612244898,0.627541471300211,0.20602218700475436,0.19334389857369255,74228.35429163149,73756.09756097561,0.006362214751528233
random_sessions,n/a,0.7,11,rf,21,9,2177,631,0.8847037207165824,0.3502377179080824,0.76599974268221,1.0,0.35853658536585364,0.6005434782608695,0.7431454087399706,0.2182628129155118,0.26627397685672555,86529.74241165258,86048.78048780488,0.005558342258313789
random_sessions,n/a,0.7,11,xgboost,21,9,2177,631,0.8847037207165824,0.3502377179080824,0.7921607378129117,1.0,0.3170731707317073,0.6296296296296297,0.6164095053525591,0.19836148619651794,0.20457079992822383,76578.52289945746,76097.56097560975,0.00628063725490196
random_sessions,n/a,0.7,11,hgb,21,9,2177,631,0.8847037207165824,0.3502377179080824,0.782937736498108,1.0,0.33170731707317075,0.6190476190476191,0.63450721538883,0.21133426297015936,0.21568090559361716,80090.71802140868,79609.75609756098,0.006005214283621876
random_sessions,n/a,0.7,11,mlp,21,9,2177,631,0.8847037207165824,0.3502377179080824,0.5931471101904878,1.0,0.6195121951219512,0.4652631578947368,0.5670395297187475,0.30538997054100037,0.3753633086943022,149163.88875311599,148682.92682926828,0.003224385793828054
