attack,model,eps,f1_macro,f1_drop,recall,recall_drop,fpr,fpr_rise,false_alerts_per_hour,ppv_deploy,n
scaling_attack,mlp,0.1,0.70412183653702,-0.004085766087718934,0.9550593506222764,-0.0033671863114567158,0.45284118450077393,0.0,108681.88428018575,0.004749317991998804,5
scaling_attack,mlp,0.25,0.6976531558835635,0.0023829145657375595,0.9571211827429658,-0.005429018432146049,0.45284118450077393,0.0,108681.88428018575,0.004761370468938089,5
scaling_attack,mlp,0.5,0.6824447845642567,0.017591285885044373,0.9582219677197349,-0.006529803408915158,0.45284118450077393,0.0,108681.88428018575,0.004775230130535099,5
scaling_attack,rf,0.0,0.6768009007658111,0.0,0.9049184138133273,0.0,0.3019516192825963,0.0,72468.38862782312,0.00846785641676583,5
scaling_attack,rf,0.01,0.6777562572890219,-0.0009553565232107597,0.9054942992665129,-0.0005758854531856761,0.3019516192825963,0.0,72468.38862782312,0.008472487172638089,5
scaling_attack,rf,0.05,0.6790795613243261,-0.0022786605585149223,0.9066465825597193,-0.0017281687463920337,0.3019516192825963,0.0,72468.38862782312,0.008479551562251459,5
scaling_attack,rf,0.1,0.6833216622786882,-0.00652076151287706,0.9087896456757256,-0.003871231862398372,0.3019516192825963,0.0,72468.38862782312,0.008494844462952542,5
scaling_attack,rf,0.25,0.6904123587570414,-0.013611457991230291,0.911408440479185,-0.006490026665857717,0.3019516192825963,0.0,72468.38862782312,0.008517204305155365,5
scaling_attack,rf,0.5,0.694889412915286,-0.0180885121494748,0.9130588522161538,-0.008140438402826567,0.3019516192825963,0.0,72468.38862782312,0.00853536398840441,5
scaling_attack,tree,0.0,0.6254424044543221,0.0,0.8630260310026531,0.0,0.20223647745288123,0.0,48536.75458869149,0.013912843990617544,5
scaling_attack,tree,0.01,0.6256420134761754,-0.00019960902185330864,0.8631915136993848,-0.00016548269673168913,0.20223647745288123,0.0,48536.75458869149,0.013915179405136905,5
scaling_attack,tree,0.05,0.6277536315076226,-0.0023112270533004685,0.8652865698183467,-0.002260538815693547,0.20223647745288123,0.0,48536.75458869149,0.01393749701513607,5
scaling_attack,tree,0.1,0.6290961123239694,-0.0036537078696472825,0.8656942691133747,-0.002668238110721477,0.20223647745288123,0.0,48536.75458869149,0.013958105409050084,5
scaling_attack,tree,0.25,0.6292524105434312,-0.0038100060891091527,0.8655034653634877,-0.0024774343608345182,0.20223647745288123,0.0,48536.75458869149,0.013960485267713305,5
scaling_attack,tree,0.5,0.6267309903614711,-0.0012885859071489758,0.8642923721103548,-0.001266341107701674,0.20223647745288123,0.0,48536.75458869149,0.013957034286410782,5
scaling_attack,xgboost,0.0,0.6355657610879993,0.0,0.8629259452567041,0.0,0.0932441453213551,0.0,22378.594877125222,0.0365625545683697,5
scaling_attack,xgboost,0.01,0.6358504025109081,-0.00028464142290878235,0.8632273829972622,-0.00030143774055815256,0.0932441453213551,0.0,22378.594877125222,0.036567583123648266,5
scaling_attack,xgboost,0.05,0.636067974236546,-0.0005022131485467706,0.8635056766684661,-0.0005797314117621077,0.0932441453213551,0.0,22378.594877125222,0.036574574240710055,5
scaling_attack,xgboost,0.1,0.6370999079866276,-0.0015341468986282635,0.8641721374968061,-0.0012461922401019398,0.0932441453213551,0.0,22378.594877125222,0.036610700777136525,5
scaling_attack,xgboost,0.25,0.6310875108342882,0.00447825025371118,0.8601752341619722,0.0027507110947317726,0.0932441453213551,0.0,22378.594877125222,0.0365975818141351,5
scaling_attack,xgboost,0.5,0.6409816182781923,-0.00541585719019293,0.8669714670710981,-0.0040455218143940815,0.0932441453213551,0.0,22378.594877125222,0.0367437053124363,5
stale_telemetry,hgb,0.0,0.6160452335425184,0.0,0.8448849952808445,0.0,0.10195845196961639,0.0,24470.028472707934,0.02963810195379472,5
stale_telemetry,hgb,0.01,0.6160788476799771,-3.36141374586818e-05,0.8448661290053018,1.8866275542839263e-05,0.10181487297155885,-0.00014357899805754194,24435.569513174123,0.02965135465044874,5
stale_telemetry,hgb,0.05,0.6161112473387885,-6.601379627015901e-05,0.8449474962702743,-6.250098942981453e-05,0.10195413459268313,-4.317376933263284e-06,24468.99230224395,0.029969869034363206,5
stale_telemetry,hgb,0.1,0.6158085700984186,0.0002366634440998161,0.8448201402383875,6.485504245701268e-05,0.11579814577312009,0.013839693803503686,27791.554985548817,0.02877793672875739,5
stale_telemetry,hgb,0.25,0.6162737247737271,-0.00022849123120860515,0.8452253589003356,-0.0003403636194910131,0.10171613448238873,-0.00024231748722767789,24411.87227577329,0.031047622228823103,5
stale_telemetry,hgb,0.5,0.6154621261566073,0.0005831073859110969,0.8440740362955228,0.0008109589853217303,0.10133047189238802,-0.0006279800772283795,24319.313254173125,0.029064052845830517,5
stale_telemetry,logreg,0.0,0.5932431059675991,0.0,0.8610308119445259,0.0,0.18356098400776238,0.0,44054.63616186297,0.012001829573077811,5
stale_telemetry,logreg,0.01,0.5931684671148776,7.463885272148695e-05,0.8609963538789014,3.445806562456522e-05,0.18359496482046717,3.398081270478692e-05,44062.79155691212,0.012000116727282411,5
stale_telemetry,logreg,0.05,0.5933494149888534,-0.00010630902125434716,0.8609083957408409,0.00012241620368500517,0.16985052497661793,-0.013710459031144453,40764.1259943883,0.20638420355561188,5
stale_telemetry,logreg,0.1,0.593126993738066,0.00011611222953303857,0.8608874077957077,0.00014340414881817143,0.18347387529866038,-8.710870910198509e-05,44033.73007167849,0.01199326863653938,5
stale_telemetry,logreg,0.25,0.5928421765446716,0.0004009294229273097,0.8605759055865196,0.00045490635800631284,0.1968288773168188,0.013267893309056453,47238.93055603652,0.009232854196258244,5
stale_telemetry,logreg,0.5,0.5932642311441225,-2.1125176523473232e-05,0.8614380019110215,-0.0004071899664956025,0.18538360391086628,0.0018226199031039225,44492.06493860791,0.011946439485934192,5
stale_telemetry,mlp,0.0,0.700036070449301,0.0,0.9516921643108198,0.0,0.45284118450077393,0.0,108681.88428018575,0.004727885854196758,5
stale_telemetry,mlp,0.01,0.6998618172425611,0.00017425320673989387,0.9516596614391423,3.250287167742005e-05,0.4526794273000491,-0.00016175720072479914,108643.0625520118,0.004730809599800445,5
stale_telemetry,mlp,0.05,0.7003850827701039,-0.0003490123208028884,0.9519670819692049,-0.0002749176583851876,0.4529862185079697,0.00014503400719576565,108716.69244191275,0.004732761993217968,5
stale_telemetry,mlp,0.1,0.6996991634657925,0.00033690698350841153,0.9514782413242804,0.00021392298653928333,0.4529459825562814,0.00010479805550742683,108707.03581350754,0.004723213606873635,5
stale_telemetry,mlp,0.25,0.7034530260614269,-0.0034169556121258493,0.9520823952727955,-0.0003902309619757016,0.43642816780749394,-0.016413016693280037,104742.76027379854,0.004825926107939454,5
stale_telemetry,mlp,0.5,0.6983431367278052,0.0016929337214957262,0.9510848013902724,0.0006073629205473718,0.4552889143977148,0.0024477298969408203,109269.33945545155,0.004690667581854333,5
stale_telemetry,rf,0.0,0.6768009007658111,0.0,0.9049184138133273,0.0,0.3019516192825963,0.0,72468.38862782312,0.00846785641676583,5
stale_telemetry,rf,0.01,0.6768465919137926,-4.569114798144147e-05,0.9049469539652246,-2.854015189741599e-05,0.3017111418464496,-0.0002404774361466938,72410.67404314791,0.008487592028906749,5
stale_telemetry,rf,0.05,0.6767306745730419,7.022619276921826e-05,0.9047713526245144,0.0001470611888128248,0.3017977644274385,-0.00015385485515777842,72431.46346258525,0.008516974195792077,5
stale_telemetry,rf,0.1,0.6765691985670863,0.00023170219872493681,0.9051201291134158,-0.0002017153000884786,0.31644842282050545,0.014496803537909133,75947.6214769213,0.008363630321302665,5
stale_telemetry,rf,0.25,0.6766003766697006,0.00020052409611055478,0.9047251282680076,0.00019328554531961029,0.3018342175785479,-0.0001174017040483949,72440.2122188515,0.008469576855311476,5
stale_telemetry,rf,0.5,0.6775867591701823,-0.0007858584043712313,0.9052623597154168,-0.0003439459020895486,0.2997066582564541,-0.0022449610261422366,71929.59798154898,0.008571243379674583,5
stale_telemetry,tree,0.0,0.6254424044543221,0.0,0.8630260310026531,0.0,0.20223647745288123,0.0,48536.75458869149,0.013912843990617544,5
stale_telemetry,tree,0.01,0.6255335974003662,-9.11929460440164e-05,0.8631961865574329,-0.00017015555477977172,0.20260613687275045,0.0003696594198692421,48625.47284946011,0.013842474452631176,5
stale_telemetry,tree,0.05,0.6254057869974908,3.6617456831267156e-05,0.8630702351369877,-4.420413433463555e-05,0.20259048379712447,0.00035400634424326283,48621.71611130987,0.013652078782668938,5
stale_telemetry,tree,0.1,0.6261345948645385,-0.0006921904102163423,0.8632950245456013,-0.00026899354294813717,0.2003062532903125,-0.0019302241625686945,48073.500789675,0.014536467324783428,5
stale_telemetry,tree,0.25,0.6256086633446188,-0.00016625889029676656,0.863115732532515,-8.970152986185199e-05,0.20204229392251344,-0.00019418353036775582,48490.15054140323,0.013992909817301202,5
stale_telemetry,tree,0.5,0.6256747157827196,-0.00023231132839750533,0.8634062416370675,-0.00038021063441442406,0.20136163037916172,-0.0008748470737195146,48326.79129099881,0.01437578974578942,5
stale_telemetry,xgboost,0.0,0.6355657610879993,0.0,0.8629259452567041,0.0,0.0932441453213551,0.0,22378.594877125222,0.0365625545683697,5
stale_telemetry,xgboost,0.01,0.6357196998568748,-0.0001539387688754279,0.8630038045085084,-7.785925180452402e-05,0.09331864765376736,7.45023324122636e-05,22396.475436904166,0.036098654171038476,5
stale_telemetry,xgboost,0.05,0.6358999971474522,-0.00033423605945284154,0.8631701576980957,-0.0002442124413916336,0.09337443897011236,0.0001302936487572584,22409.865352826968,0.03620384320376623,5
stale_telemetry,xgboost,0.1,0.6352868818454629,0.0002788792425364339,0.8627715563061014,0.00015438895060280178,0.09353178944558327,0.0002876441242281681,22447.629466939987,0.03743649065822556,5
stale_telemetry,xgboost,0.25,0.635146502853186,0.00041925823481338,0.8626873671593431,0.00023857809736094193,0.10553020688150676,0.012286061560151652,25327.24965156162,0.036035082559331896,5
stale_telemetry,xgboost,0.5,0.6355736408987644,-7.879810765132333e-06,0.8627864303410167,0.0001395149156872888,0.0923327423981092,-0.0009114029232459075,22159.858175546204,0.035111967936836345,5
