model,split_seed,tau,tp,fp,fn,tn
majority,105,0.7,446,167,0,0
majority,105,0.71,446,167,0,0
majority,105,0.72,446,167,0,0
majority,105,0.73,446,167,0,0
majority,105,0.74,446,167,0,0
majority,105,0.75,446,167,0,0
majority,105,0.76,446,167,0,0
majority,105,0.77,446,167,0,0
majority,105,0.78,446,167,0,0
majority,105,0.79,446,167,0,0
majority,105,0.8,446,167,0,0
majority,105,0.81,446,167,0,0
majority,105,0.82,446,167,0,0
majority,105,0.83,446,167,0,0
majority,105,0.84,446,167,0,0
majority,105,0.85,446,167,0,0
majority,105,0.86,446,167,0,0
majority,105,0.87,446,167,0,0
majority,105,0.88,446,167,0,0
majority,105,0.89,446,167,0,0
majority,105,0.9,446,167,0,0
majority,105,0.91,446,167,0,0
majority,105,0.92,446,167,0,0
majority,105,0.93,446,167,0,0
majority,105,0.94,446,167,0,0
majority,105,0.95,446,167,0,0
majority,105,0.96,446,167,0,0
majority,105,0.97,446,167,0,0
majority,105,0.98,446,167,0,0
majority,105,0.99,446,167,0,0
majority,105,0.995,446,167,0,0
majority,105,0.999,446,167,0,0
majority,105,0.9995,446,167,0,0
stratified,105,0.01,350,129,96,38
stratified,105,0.02,350,129,96,38
stratified,105,0.03,350,129,96,38
stratified,105,0.04,350,129,96,38
stratified,105,0.05,350,129,96,38
stratified,105,0.06,350,129,96,38
stratified,105,0.07,350,129,96,38
stratified,105,0.08,350,129,96,38
stratified,105,0.09,350,129,96,38
stratified,105,0.1,350,129,96,38
stratified,105,0.11,350,129,96,38
stratified,105,0.12,350,129,96,38
stratified,105,0.13,350,129,96,38
stratified,105,0.14,350,129,96,38
stratified,105,0.15,350,129,96,38
stratified,105,0.16,350,129,96,38
stratified,105,0.17,350,129,96,38
stratified,105,0.18,350,129,96,38
stratified,105,0.19,350,129,96,38
stratified,105,0.2,350,129,96,38
stratified,105,0.21,350,129,96,38
stratified,105,0.22,350,129,96,38
stratified,105,0.23,350,129,96,38
stratified,105,0.24,350,129,96,38
stratified,105,0.25,350,129,96,38
stratified,105,0.26,350,129,96,38
stratified,105,0.27,350,129,96,38
stratified,105,0.28,350,129,96,38
stratified,105,0.29,350,129,96,38
stratified,105,0.3,350,129,96,38
stratified,105,0.31,350,129,96,38
stratified,105,0.32,350,129,96,38
stratified,105,0.33,350,129,96,38
stratified,105,0.34,350,129,96,38
stratified,105,0.35,350,129,96,38
stratified,105,0.36,350,129,96,38
stratified,105,0.37,350,129,96,38
stratified,105,0.38,350,129,96,38
stratified,105,0.39,350,129,96,38
stratified,105,0.4,350,129,96,38
stratified,105,0.41,350,129,96,38
stratified,105,0.42,350,129,96,38
stratified,105,0.43,350,129,96,38
stratified,105,0.44,350,129,96,38
stratified,105,0.45,350,129,96,38
stratified,105,0.46,350,129,96,38
stratified,105,0.47,350,129,96,38
stratified,105,0.48,350,129,96,38
stratified,105,0.49,350,129,96,38
stratified,105,0.5,350,129,96,38
stratified,105,0.51,350,129,96,38
stratified,105,0.52,350,129,96,38
stratified,105,0.53,350,129,96,38
stratified,105,0.54,350,129,96,38
stratified,105,0.55,350,129,96,38
stratified,105,0.56,350,129,96,38
stratified,105,0.57,350,129,96,38
stratified,105,0.58,350,129,96,38
stratified,105,0.59,350,129,96,38
stratified,105,0.6,350,129,96,38
stratified,105,0.61,350,129,96,38
stratified,105,0.62,350,129,96,38
stratified,105,0.63,350,129,96,38
stratified,105,0.64,350,129,96,38
stratified,105,0.65,350,129,96,38
stratified,105,0.66,350,129,96,38
stratified,105,0.67,350,129,96,38
stratified,105,0.68,350,129,96,38
stratified,105,0.69,350,129,96,38
stratified,105,0.7,350,129,96,38
stratified,105,0.71,350,129,96,38
stratified,105,0.72,350,129,96,38
stratified,105,0.73,350,129,96,38
stratified,105,0.74,350,129,96,38
stratified,105,0.75,350,129,96,38
stratified,105,0.76,350,129,96,38
stratified,105,0.77,350,129,96,38
stratified,105,0.78,350,129,96,38
stratified,105,0.79,350,129,96,38
stratified,105,0.8,350,129,96,38
stratified,105,0.81,350,129,96,38
stratified,105,0.82,350,129,96,38
stratified,105,0.83,350,129,96,38
stratified,105,0.84,350,129,96,38
stratified,105,0.85,350,129,96,38
stratified,105,0.86,350,129,96,38
stratified,105,0.87,350,129,96,38
stratified,105,0.88,350,129,96,38
stratified,105,0.89,350,129,96,38
stratified,105,0.9,350,129,96,38
stratified,105,0.91,350,129,96,38
stratified,105,0.92,350,129,96,38
stratified,105,0.93,350,129,96,38
stratified,105,0.94,350,129,96,38
stratified,105,0.95,350,129,96,38
stratified,105,0.96,350,129,96,38
stratified,105,0.97,350,129,96,38
stratified,105,0.98,350,129,96,38
stratified,105,0.99,350,129,96,38
stratified,105,0.995,350,129,96,38
stratified,105,0.999,350,129,96,38
stratified,105,0.9995,350,129,96,38
logreg,105,0.01,446,167,0,0
logreg,105,0.02,444,162,2,5
logreg,105,0.03,439,156,7,11
logreg,105,0.04,437,148,9,19
logreg,105,0.05,436,135,10,32
logreg,105,0.06,434,115,12,52
logreg,105,0.07,434,103,12,64
logreg,105,0.08,433,98,13,69
logreg,105,0.09,432,88,14,79
logreg,105,0.1,429,80,17,87
logreg,105,0.11,427,77,19,90
logreg,105,0.12,423,75,23,92
logreg,105,0.13,420,74,26,93
logreg,105,0.14,418,72,28,95
logreg,105,0.15,417,72,29,95
logreg,105,0.16,417,72,29,95
logreg,105,0.17,413,71,33,96
logreg,105,0.18,410,70,36,97
logreg,105,0.19,408,70,38,97
logreg,105,0.2,406,70,40,97
logreg,105,0.21,402,69,44,98
logreg,105,0.22,400,67,46,100
logreg,105,0.23,399,67,47,100
logreg,105,0.24,392,65,54,102
logreg,105,0.25,391,63,55,104
logreg,105,0.26,389,61,57,106
logreg,105,0.27,383,60,63,107
logreg,105,0.28,380,60,66,107
logreg,105,0.29,378,58,68,109
logreg,105,0.3,373,58,73,109
logreg,105,0.31,370,58,76,109
logreg,105,0.32,366,57,80,110
logreg,105,0.33,365,55,81,112
logreg,105,0.34,361,53,85,114
logreg,105,0.35,357,52,89,115
logreg,105,0.36,354,51,92,116
logreg,105,0.37,351,51,95,116
logreg,105,0.38,350,50,96,117
logreg,105,0.39,349,50,97,117
logreg,105,0.4,345,49,101,118
logreg,105,0.41,339,48,107,119
logreg,105,0.42,334,48,112,119
logreg,105,0.43,332,47,114,120
logreg,105,0.44,327,47,119,120
logreg,105,0.45,322,45,124,122
logreg,105,0.46,318,45,128,122
logreg,105,0.47,314,44,132,123
logreg,105,0.48,311,43,135,124
logreg,105,0.49,310,43,136,124
logreg,105,0.5,307,43,139,124
logreg,105,0.51,305,43,141,124
logreg,105,0.52,299,43,147,124
logreg,105,0.53,293,43,153,124
logreg,105,0.54,291,40,155,127
logreg,105,0.55,290,40,156,127
logreg,105,0.56,285,36,161,131
logreg,105,0.57,282,35,164,132
logreg,105,0.58,281,35,165,132
logreg,105,0.59,277,33,169,134
logreg,105,0.6,275,31,171,136
logreg,105,0.61,271,31,175,136
logreg,105,0.62,266,30,180,137
logreg,105,0.63,263,29,183,138
logreg,105,0.64,260,29,186,138
logreg,105,0.65,259,27,187,140
logreg,105,0.66,256,25,190,142
logreg,105,0.67,249,24,197,143
logreg,105,0.68,245,22,201,145
logreg,105,0.69,236,22,210,145
logreg,105,0.7,228,21,218,146
logreg,105,0.71,226,20,220,147
logreg,105,0.72,223,20,223,147
logreg,105,0.73,220,20,226,147
logreg,105,0.74,217,20,229,147
logreg,105,0.75,212,20,234,147
logreg,105,0.76,206,19,240,148
logreg,105,0.77,199,16,247,151
logreg,105,0.78,197,14,249,153
logreg,105,0.79,196,13,250,154
logreg,105,0.8,192,12,254,155
logreg,105,0.81,186,12,260,155
logreg,105,0.82,181,12,265,155
logreg,105,0.83,176,12,270,155
logreg,105,0.84,172,9,274,158
logreg,105,0.85,172,9,274,158
logreg,105,0.86,165,6,281,161
logreg,105,0.87,161,6,285,161
logreg,105,0.88,159,5,287,162
logreg,105,0.89,153,4,293,163
logreg,105,0.9,149,3,297,164
logreg,105,0.91,148,2,298,165
logreg,105,0.92,142,1,304,166
logreg,105,0.93,138,1,308,166
logreg,105,0.94,131,1,315,166
logreg,105,0.95,127,1,319,166
logreg,105,0.96,123,1,323,166
logreg,105,0.97,119,0,327,167
logreg,105,0.98,110,0,336,167
logreg,105,0.99,96,0,350,167
logreg,105,0.995,78,0,368,167
logreg,105,0.999,53,0,393,167
logreg,105,0.9995,47,0,399,167
tree,105,0.01,380,59,66,108
tree,105,0.02,380,59,66,108
tree,105,0.03,380,59,66,108
tree,105,0.04,380,59,66,108
tree,105,0.05,380,59,66,108
tree,105,0.06,380,59,66,108
tree,105,0.07,380,59,66,108
tree,105,0.08,380,59,66,108
tree,105,0.09,380,59,66,108
tree,105,0.1,380,59,66,108
tree,105,0.11,380,59,66,108
tree,105,0.12,380,59,66,108
tree,105,0.13,380,59,66,108
tree,105,0.14,380,59,66,108
tree,105,0.15,380,59,66,108
tree,105,0.16,380,59,66,108
tree,105,0.17,380,59,66,108
tree,105,0.18,380,59,66,108
tree,105,0.19,380,59,66,108
tree,105,0.2,380,59,66,108
tree,105,0.21,380,59,66,108
tree,105,0.22,380,59,66,108
tree,105,0.23,380,59,66,108
tree,105,0.24,380,59,66,108
tree,105,0.25,380,59,66,108
tree,105,0.26,380,59,66,108
tree,105,0.27,380,59,66,108
tree,105,0.28,380,59,66,108
tree,105,0.29,380,59,66,108
tree,105,0.3,380,59,66,108
tree,105,0.31,380,59,66,108
tree,105,0.32,380,59,66,108
tree,105,0.33,380,59,66,108
tree,105,0.34,380,59,66,108
tree,105,0.35,380,59,66,108
tree,105,0.36,380,59,66,108
tree,105,0.37,380,59,66,108
tree,105,0.38,380,59,66,108
tree,105,0.39,380,59,66,108
tree,105,0.4,380,59,66,108
tree,105,0.41,380,59,66,108
tree,105,0.42,380,59,66,108
tree,105,0.43,380,59,66,108
tree,105,0.44,380,59,66,108
tree,105,0.45,380,59,66,108
tree,105,0.46,380,59,66,108
tree,105,0.47,380,59,66,108
tree,105,0.48,380,59,66,108
tree,105,0.49,380,59,66,108
tree,105,0.5,380,59,66,108
tree,105,0.51,380,59,66,108
tree,105,0.52,380,59,66,108
tree,105,0.53,380,59,66,108
tree,105,0.54,380,59,66,108
tree,105,0.55,380,59,66,108
tree,105,0.56,380,59,66,108
tree,105,0.57,380,59,66,108
tree,105,0.58,380,59,66,108
tree,105,0.59,380,59,66,108
tree,105,0.6,380,59,66,108
tree,105,0.61,380,59,66,108
tree,105,0.62,380,59,66,108
tree,105,0.63,380,59,66,108
tree,105,0.64,380,59,66,108
tree,105,0.65,380,59,66,108
tree,105,0.66,380,59,66,108
tree,105,0.67,380,59,66,108
tree,105,0.68,380,59,66,108
tree,105,0.69,380,59,66,108
tree,105,0.7,380,59,66,108
tree,105,0.71,380,59,66,108
tree,105,0.72,380,59,66,108
tree,105,0.73,380,59,66,108
tree,105,0.74,380,59,66,108
tree,105,0.75,380,59,66,108
tree,105,0.76,380,59,66,108
tree,105,0.77,380,59,66,108
tree,105,0.78,380,59,66,108
tree,105,0.79,380,59,66,108
tree,105,0.8,380,59,66,108
tree,105,0.81,380,59,66,108
tree,105,0.82,380,59,66,108
tree,105,0.83,380,59,66,108
tree,105,0.84,380,59,66,108
tree,105,0.85,380,59,66,108
tree,105,0.86,380,59,66,108
tree,105,0.87,380,59,66,108
tree,105,0.88,380,59,66,108
tree,105,0.89,380,59,66,108
tree,105,0.9,380,59,66,108
tree,105,0.91,380,59,66,108
tree,105,0.92,380,59,66,108
tree,105,0.93,380,59,66,108
tree,105,0.94,380,59,66,108
tree,105,0.95,380,59,66,108
tree,105,0.96,380,59,66,108
tree,105,0.97,380,59,66,108
tree,105,0.98,380,59,66,108
tree,105,0.99,380,59,66,108
tree,105,0.995,380,59,66,108
tree,105,0.999,380,59,66,108
tree,105,0.9995,380,59,66,108
rf,105,0.01,446,129,0,38
rf,105,0.02,446,127,0,40
rf,105,0.03,446,124,0,43
rf,105,0.04,446,122,0,45
rf,105,0.05,446,120,0,47
rf,105,0.06,446,112,0,55
rf,105,0.07,446,102,0,65
rf,105,0.08,446,99,0,68
rf,105,0.09,446,90,0,77
rf,105,0.1,446,83,0,84
rf,105,0.11,446,79,0,88
rf,105,0.12,446,77,0,90
rf,105,0.13,445,73,1,94
rf,105,0.14,444,71,2,96
rf,105,0.15,443,67,3,100
rf,105,0.16,442,64,4,103
rf,105,0.17,442,61,4,106
rf,105,0.18,442,60,4,107
rf,105,0.19,442,60,4,107
rf,105,0.2,441,59,5,108
rf,105,0.21,441,59,5,108
rf,105,0.22,439,58,7,109
rf,105,0.23,439,58,7,109
rf,105,0.24,439,58,7,109
rf,105,0.25,439,58,7,109
rf,105,0.26,439,58,7,109
rf,105,0.27,437,58,9,109
rf,105,0.28,437,58,9,109
rf,105,0.29,436,58,10,109
rf,105,0.3,436,58,10,109
rf,105,0.31,436,57,10,110
rf,105,0.32,436,57,10,110
rf,105,0.33,436,57,10,110
rf,105,0.34,434,56,12,111
rf,105,0.35,434,56,12,111
rf,105,0.36,431,56,15,111
rf,105,0.37,428,56,18,111
rf,105,0.38,426,56,20,111
rf,105,0.39,426,56,20,111
rf,105,0.4,425,56,21,111
rf,105,0.41,423,56,23,111
rf,105,0.42,423,56,23,111
rf,105,0.43,419,56,27,111
rf,105,0.44,414,56,32,111
rf,105,0.45,412,56,34,111
rf,105,0.46,410,56,36,111
rf,105,0.47,409,56,37,111
rf,105,0.48,406,56,40,111
rf,105,0.49,402,56,44,111
rf,105,0.5,399,56,47,111
rf,105,0.51,399,56,47,111
rf,105,0.52,398,56,48,111
rf,105,0.53,398,56,48,111
rf,105,0.54,398,56,48,111
rf,105,0.55,398,56,48,111
rf,105,0.56,398,56,48,111
rf,105,0.57,398,56,48,111
rf,105,0.58,397,56,49,111
rf,105,0.59,394,56,52,111
rf,105,0.6,391,56,55,111
rf,105,0.61,389,56,57,111
rf,105,0.62,385,54,61,113
rf,105,0.63,384,54,62,113
rf,105,0.64,384,54,62,113
rf,105,0.65,384,54,62,113
rf,105,0.66,383,53,63,114
rf,105,0.67,378,53,68,114
rf,105,0.68,374,51,72,116
rf,105,0.69,372,49,74,118
rf,105,0.7,369,49,77,118
rf,105,0.71,362,46,84,121
rf,105,0.72,357,45,89,122
rf,105,0.73,351,44,95,123
rf,105,0.74,346,44,100,123
rf,105,0.75,335,42,111,125
rf,105,0.76,327,40,119,127
rf,105,0.77,322,36,124,131
rf,105,0.78,313,35,133,132
rf,105,0.79,305,32,141,135
rf,105,0.8,297,31,149,136
rf,105,0.81,288,29,158,138
rf,105,0.82,283,27,163,140
rf,105,0.83,277,24,169,143
rf,105,0.84,273,23,173,144
rf,105,0.85,266,23,180,144
rf,105,0.86,265,22,181,145
rf,105,0.87,262,19,184,148
rf,105,0.88,253,14,193,153
rf,105,0.89,250,12,196,155
rf,105,0.9,243,10,203,157
rf,105,0.91,237,8,209,159
rf,105,0.92,227,6,219,161
rf,105,0.93,214,4,232,163
rf,105,0.94,193,2,253,165
rf,105,0.95,158,1,288,166
rf,105,0.96,119,1,327,166
rf,105,0.97,101,1,345,166
rf,105,0.98,68,0,378,167
rf,105,0.99,31,0,415,167
rf,105,0.995,15,0,431,167
rf,105,0.999,5,0,441,167
rf,105,0.9995,5,0,441,167
xgboost,105,0.01,443,59,3,108
xgboost,105,0.02,438,59,8,108
xgboost,105,0.03,435,58,11,109
xgboost,105,0.04,434,58,12,109
xgboost,105,0.05,431,58,15,109
xgboost,105,0.06,431,57,15,110
xgboost,105,0.07,431,57,15,110
xgboost,105,0.08,430,57,16,110
xgboost,105,0.09,429,57,17,110
xgboost,105,0.1,429,57,17,110
xgboost,105,0.11,429,56,17,111
xgboost,105,0.12,427,56,19,111
xgboost,105,0.13,427,56,19,111
xgboost,105,0.14,425,56,21,111
xgboost,105,0.15,424,56,22,111
xgboost,105,0.16,423,56,23,111
xgboost,105,0.17,421,56,25,111
xgboost,105,0.18,420,56,26,111
xgboost,105,0.19,420,56,26,111
xgboost,105,0.2,419,56,27,111
xgboost,105,0.21,419,56,27,111
xgboost,105,0.22,419,56,27,111
xgboost,105,0.23,419,56,27,111
xgboost,105,0.24,418,56,28,111
xgboost,105,0.25,417,56,29,111
xgboost,105,0.26,416,56,30,111
xgboost,105,0.27,415,56,31,111
xgboost,105,0.28,415,56,31,111
xgboost,105,0.29,415,56,31,111
xgboost,105,0.3,415,56,31,111
xgboost,105,0.31,415,56,31,111
xgboost,105,0.32,415,56,31,111
xgboost,105,0.33,414,56,32,111
xgboost,105,0.34,414,56,32,111
xgboost,105,0.35,414,56,32,111
xgboost,105,0.36,413,56,33,111
xgboost,105,0.37,412,56,34,111
xgboost,105,0.38,411,56,35,111
xgboost,105,0.39,411,56,35,111
xgboost,105,0.4,411,56,35,111
xgboost,105,0.41,411,56,35,111
xgboost,105,0.42,410,56,36,111
xgboost,105,0.43,409,56,37,111
xgboost,105,0.44,409,56,37,111
xgboost,105,0.45,407,56,39,111
xgboost,105,0.46,406,55,40,112
xgboost,105,0.47,406,55,40,112
xgboost,105,0.48,406,55,40,112
xgboost,105,0.49,406,55,40,112
xgboost,105,0.5,406,55,40,112
xgboost,105,0.51,403,55,43,112
xgboost,105,0.52,402,55,44,112
xgboost,105,0.53,400,55,46,112
xgboost,105,0.54,398,55,48,112
xgboost,105,0.55,398,55,48,112
xgboost,105,0.56,396,55,50,112
xgboost,105,0.57,395,55,51,112
xgboost,105,0.58,395,55,51,112
xgboost,105,0.59,394,55,52,112
xgboost,105,0.6,394,55,52,112
xgboost,105,0.61,393,55,53,112
xgboost,105,0.62,393,55,53,112
xgboost,105,0.63,393,55,53,112
xgboost,105,0.64,391,55,55,112
xgboost,105,0.65,391,55,55,112
xgboost,105,0.66,390,54,56,113
xgboost,105,0.67,389,54,57,113
xgboost,105,0.68,389,53,57,114
xgboost,105,0.69,387,53,59,114
xgboost,105,0.7,383,52,63,115
xgboost,105,0.71,382,52,64,115
xgboost,105,0.72,382,52,64,115
xgboost,105,0.73,380,52,66,115
xgboost,105,0.74,379,52,67,115
xgboost,105,0.75,377,52,69,115
xgboost,105,0.76,375,52,71,115
xgboost,105,0.77,371,52,75,115
xgboost,105,0.78,371,52,75,115
xgboost,105,0.79,371,51,75,116
xgboost,105,0.8,371,50,75,117
xgboost,105,0.81,369,50,77,117
xgboost,105,0.82,368,50,78,117
xgboost,105,0.83,367,50,79,117
xgboost,105,0.84,366,50,80,117
xgboost,105,0.85,366,50,80,117
xgboost,105,0.86,364,49,82,118
xgboost,105,0.87,361,49,85,118
xgboost,105,0.88,361,49,85,118
xgboost,105,0.89,360,48,86,119
xgboost,105,0.9,358,48,88,119
xgboost,105,0.91,350,48,96,119
xgboost,105,0.92,343,46,103,121
xgboost,105,0.93,341,46,105,121
xgboost,105,0.94,336,46,110,121
xgboost,105,0.95,332,46,114,121
xgboost,105,0.96,328,44,118,123
xgboost,105,0.97,324,40,122,127
xgboost,105,0.98,314,36,132,131
xgboost,105,0.99,302,30,144,137
xgboost,105,0.995,273,22,173,145
xgboost,105,0.999,114,4,332,163
xgboost,105,0.9995,75,2,371,165
hgb,105,0.01,430,59,16,108
hgb,105,0.02,425,58,21,109
hgb,105,0.03,423,58,23,109
hgb,105,0.04,420,57,26,110
hgb,105,0.05,416,56,30,111
hgb,105,0.06,416,56,30,111
hgb,105,0.07,416,56,30,111
hgb,105,0.08,415,56,31,111
hgb,105,0.09,415,56,31,111
hgb,105,0.1,415,56,31,111
hgb,105,0.11,413,56,33,111
hgb,105,0.12,413,56,33,111
hgb,105,0.13,413,56,33,111
hgb,105,0.14,413,56,33,111
hgb,105,0.15,413,56,33,111
hgb,105,0.16,413,56,33,111
hgb,105,0.17,413,56,33,111
hgb,105,0.18,413,56,33,111
hgb,105,0.19,413,56,33,111
hgb,105,0.2,412,56,34,111
hgb,105,0.21,412,56,34,111
hgb,105,0.22,412,56,34,111
hgb,105,0.23,411,56,35,111
hgb,105,0.24,411,56,35,111
hgb,105,0.25,411,56,35,111
hgb,105,0.26,411,56,35,111
hgb,105,0.27,411,56,35,111
hgb,105,0.28,411,56,35,111
hgb,105,0.29,411,56,35,111
hgb,105,0.3,411,56,35,111
hgb,105,0.31,411,56,35,111
hgb,105,0.32,411,56,35,111
hgb,105,0.33,410,56,36,111
hgb,105,0.34,409,56,37,111
hgb,105,0.35,408,56,38,111
hgb,105,0.36,407,56,39,111
hgb,105,0.37,407,56,39,111
hgb,105,0.38,407,56,39,111
hgb,105,0.39,407,55,39,112
hgb,105,0.4,407,55,39,112
hgb,105,0.41,407,55,39,112
hgb,105,0.42,407,55,39,112
hgb,105,0.43,407,55,39,112
hgb,105,0.44,407,55,39,112
hgb,105,0.45,407,55,39,112
hgb,105,0.46,407,55,39,112
hgb,105,0.47,407,55,39,112
hgb,105,0.48,407,54,39,113
hgb,105,0.49,407,54,39,113
hgb,105,0.5,407,54,39,113
hgb,105,0.51,407,54,39,113
hgb,105,0.52,407,54,39,113
hgb,105,0.53,407,54,39,113
hgb,105,0.54,407,54,39,113
hgb,105,0.55,407,54,39,113
hgb,105,0.56,407,54,39,113
hgb,105,0.57,407,54,39,113
hgb,105,0.58,407,54,39,113
hgb,105,0.59,407,54,39,113
hgb,105,0.6,407,54,39,113
hgb,105,0.61,407,54,39,113
hgb,105,0.62,407,54,39,113
hgb,105,0.63,407,54,39,113
hgb,105,0.64,407,54,39,113
hgb,105,0.65,407,54,39,113
hgb,105,0.66,407,54,39,113
hgb,105,0.67,407,54,39,113
hgb,105,0.68,407,54,39,113
hgb,105,0.69,406,54,40,113
hgb,105,0.7,406,54,40,113
hgb,105,0.71,406,54,40,113
hgb,105,0.72,406,54,40,113
hgb,105,0.73,406,54,40,113
hgb,105,0.74,406,54,40,113
hgb,105,0.75,406,54,40,113
hgb,105,0.76,403,54,43,113
hgb,105,0.77,401,54,45,113
hgb,105,0.78,401,53,45,114
hgb,105,0.79,401,53,45,114
hgb,105,0.8,401,53,45,114
hgb,105,0.81,401,53,45,114
hgb,105,0.82,401,53,45,114
hgb,105,0.83,401,53,45,114
hgb,105,0.84,401,53,45,114
hgb,105,0.85,401,53,45,114
hgb,105,0.86,401,53,45,114
hgb,105,0.87,399,53,47,114
hgb,105,0.88,397,53,49,114
hgb,105,0.89,397,53,49,114
hgb,105,0.9,396,53,50,114
hgb,105,0.91,392,52,54,115
hgb,105,0.92,392,52,54,115
hgb,105,0.93,389,52,57,115
hgb,105,0.94,386,52,60,115
hgb,105,0.95,383,52,63,115
hgb,105,0.96,382,52,64,115
hgb,105,0.97,381,52,65,115
hgb,105,0.98,377,52,69,115
hgb,105,0.99,369,52,77,115
hgb,105,0.995,361,49,85,118
hgb,105,0.999,349,47,97,120
hgb,105,0.9995,339,47,107,120
mlp,105,0.01,446,146,0,21
mlp,105,0.02,445,126,1,41
mlp,105,0.03,445,114,1,53
mlp,105,0.04,445,98,1,69
mlp,105,0.05,443,93,3,74
mlp,105,0.06,441,89,5,78
mlp,105,0.07,439,84,7,83
mlp,105,0.08,433,80,13,87
mlp,105,0.09,431,78,15,89
mlp,105,0.1,431,77,15,90
mlp,105,0.11,429,73,17,94
mlp,105,0.12,428,72,18,95
mlp,105,0.13,426,69,20,98
mlp,105,0.14,424,69,22,98
mlp,105,0.15,424,66,22,101
mlp,105,0.16,424,66,22,101
mlp,105,0.17,422,64,24,103
mlp,105,0.18,421,63,25,104
mlp,105,0.19,420,63,26,104
mlp,105,0.2,419,62,27,105
mlp,105,0.21,417,60,29,107
mlp,105,0.22,415,60,31,107
mlp,105,0.23,413,60,33,107
mlp,105,0.24,410,59,36,108
mlp,105,0.25,408,59,38,108
mlp,105,0.26,406,58,40,109
mlp,105,0.27,404,58,42,109
mlp,105,0.28,402,58,44,109
mlp,105,0.29,398,58,48,109
mlp,105,0.3,396,57,50,110
mlp,105,0.31,396,57,50,110
mlp,105,0.32,392,57,54,110
mlp,105,0.33,389,57,57,110
mlp,105,0.34,386,57,60,110
mlp,105,0.35,385,56,61,111
mlp,105,0.36,385,55,61,112
mlp,105,0.37,385,55,61,112
mlp,105,0.38,385,54,61,113
mlp,105,0.39,383,54,63,113
mlp,105,0.4,380,54,66,113
mlp,105,0.41,379,54,67,113
mlp,105,0.42,377,54,69,113
mlp,105,0.43,376,54,70,113
mlp,105,0.44,372,54,74,113
mlp,105,0.45,370,52,76,115
mlp,105,0.46,369,51,77,116
mlp,105,0.47,369,50,77,117
mlp,105,0.48,367,50,79,117
mlp,105,0.49,367,50,79,117
mlp,105,0.5,365,50,81,117
mlp,105,0.51,363,49,83,118
mlp,105,0.52,362,49,84,118
mlp,105,0.53,362,49,84,118
mlp,105,0.54,362,49,84,118
mlp,105,0.55,360,49,86,118
mlp,105,0.56,356,49,90,118
mlp,105,0.57,355,49,91,118
mlp,105,0.58,351,48,95,119
mlp,105,0.59,350,48,96,119
mlp,105,0.6,345,47,101,120
mlp,105,0.61,345,47,101,120
mlp,105,0.62,342,47,104,120
mlp,105,0.63,339,47,107,120
mlp,105,0.64,338,47,108,120
mlp,105,0.65,334,47,112,120
mlp,105,0.66,330,46,116,121
mlp,105,0.67,327,46,119,121
mlp,105,0.68,327,46,119,121
mlp,105,0.69,326,46,120,121
mlp,105,0.7,324,46,122,121
mlp,105,0.71,321,46,125,121
mlp,105,0.72,320,45,126,122
mlp,105,0.73,318,45,128,122
mlp,105,0.74,316,45,130,122
mlp,105,0.75,314,44,132,123
mlp,105,0.76,313,44,133,123
mlp,105,0.77,309,43,137,124
mlp,105,0.78,307,41,139,126
mlp,105,0.79,304,40,142,127
mlp,105,0.8,298,39,148,128
mlp,105,0.81,294,39,152,128
mlp,105,0.82,292,38,154,129
mlp,105,0.83,290,37,156,130
mlp,105,0.84,286,36,160,131
mlp,105,0.85,280,33,166,134
mlp,105,0.86,278,33,168,134
mlp,105,0.87,272,33,174,134
mlp,105,0.88,270,32,176,135
mlp,105,0.89,265,32,181,135
mlp,105,0.9,262,31,184,136
mlp,105,0.91,261,31,185,136
mlp,105,0.92,254,31,192,136
mlp,105,0.93,247,31,199,136
mlp,105,0.94,245,28,201,139
mlp,105,0.95,241,26,205,141
mlp,105,0.96,225,23,221,144
mlp,105,0.97,211,19,235,148
mlp,105,0.98,204,17,242,150
mlp,105,0.99,180,15,266,152
mlp,105,0.995,166,11,280,156
mlp,105,0.999,135,6,311,161
mlp,105,0.9995,124,4,322,163
majority,106,0.01,447,133,0,0
majority,106,0.02,447,133,0,0
majority,106,0.03,447,133,0,0
majority,106,0.04,447,133,0,0
majority,106,0.05,447,133,0,0
majority,106,0.06,447,133,0,0
majority,106,0.07,447,133,0,0
majority,106,0.08,447,133,0,0
majority,106,0.09,447,133,0,0
majority,106,0.1,447,133,0,0
majority,106,0.11,447,133,0,0
majority,106,0.12,447,133,0,0
majority,106,0.13,447,133,0,0
majority,106,0.14,447,133,0,0
majority,106,0.15,447,133,0,0
majority,106,0.16,447,133,0,0
majority,106,0.17,447,133,0,0
majority,106,0.18,447,133,0,0
majority,106,0.19,447,133,0,0
majority,106,0.2,447,133,0,0
majority,106,0.21,447,133,0,0
majority,106,0.22,447,133,0,0
majority,106,0.23,447,133,0,0
majority,106,0.24,447,133,0,0
majority,106,0.25,447,133,0,0
majority,106,0.26,447,133,0,0
majority,106,0.27,447,133,0,0
majority,106,0.28,447,133,0,0
majority,106,0.29,447,133,0,0
majority,106,0.3,447,133,0,0
