protocol,direction,rep,model,model_seed,test_sessions,n_train,n_test,train_prevalence,test_prevalence,n_unseen_test_categories,balanced_accuracy,roc_auc,f1_macro,recall,fpr,false_alerts_per_benign_ue_hour,det_benign,det_bruteforce,det_ddos,det_dos,det_probe,det_web
time_stratified,forward,0,xgboost,14,"11,14,21,22,28,29",2309,499,0.7769597228237333,0.7074148296593187,0,0.5680274748729093,0.4778027862936086,0.5526487367563162,0.9716713881019831,0.8356164383561644,188.013698630137,0.1643835616438356,1.0,0.8653846153846154,1.0,0.9680851063829787,1.0
time_stratified,forward,0,xgboost,15,"11,14,21,22,28,29",2309,499,0.7769597228237333,0.7074148296593187,0,0.5666110442780085,0.4980014746400714,0.5512013362456636,0.9688385269121813,0.8356164383561644,188.013698630137,0.1643835616438356,1.0,0.8461538461538461,1.0,0.9680851063829787,1.0
time_stratified,forward,0,hgb,11,"11,14,21,22,28,29",2309,499,0.7769597228237333,0.7074148296593187,0,0.5496138771391983,0.48106251697776403,0.5342902198049754,0.9348441926345609,0.8356164383561644,188.013698630137,0.1643835616438356,1.0,0.6538461538461539,1.0,0.9468085106382979,1.0
time_stratified,forward,0,hgb,12,"11,14,21,22,28,29",2309,499,0.7769597228237333,0.7074148296593187,0,0.5496138771391983,0.48106251697776403,0.5342902198049754,0.9348441926345609,0.8356164383561644,188.013698630137,0.1643835616438356,1.0,0.6538461538461539,1.0,0.9468085106382979,1.0
time_stratified,forward,0,hgb,13,"11,14,21,22,28,29",2309,499,0.7769597228237333,0.7074148296593187,0,0.5496138771391983,0.48106251697776403,0.5342902198049754,0.9348441926345609,0.8356164383561644,188.013698630137,0.1643835616438356,1.0,0.6538461538461539,1.0,0.9468085106382979,1.0
time_stratified,forward,0,hgb,14,"11,14,21,22,28,29",2309,499,0.7769597228237333,0.7074148296593187,0,0.5496138771391983,0.48106251697776403,0.5342902198049754,0.9348441926345609,0.8356164383561644,188.013698630137,0.1643835616438356,1.0,0.6538461538461539,1.0,0.9468085106382979,1.0
time_stratified,forward,0,hgb,15,"11,14,21,22,28,29",2309,499,0.7769597228237333,0.7074148296593187,0,0.5496138771391983,0.48106251697776403,0.5342902198049754,0.9348441926345609,0.8356164383561644,188.013698630137,0.1643835616438356,1.0,0.6538461538461539,1.0,0.9468085106382979,1.0
time_stratified,forward,0,mlp,11,"11,14,21,22,28,29",2309,499,0.7769597228237333,0.7074148296593187,0,0.5748767899414025,0.6117039854088245,0.5632002801120448,0.9716713881019831,0.821917808219178,184.93150684931507,0.17808219178082196,1.0,0.8846153846153846,1.0,0.9574468085106383,1.0
time_stratified,forward,0,mlp,12,"11,14,21,22,28,29",2309,499,0.7769597228237333,0.7074148296593187,0,0.570860336062711,0.5371279444293531,0.5555631679912305,0.9773371104815864,0.8356164383561644,188.013698630137,0.1643835616438356,1.0,0.9615384615384616,1.0,0.9361702127659575,1.0
time_stratified,forward,0,mlp,13,"11,14,21,22,28,29",2309,499,0.7769597228237333,0.7074148296593187,0,0.570035701812255,0.612344289650355,0.5564802844214609,0.9688385269121813,0.8287671232876712,186.47260273972603,0.17123287671232879,1.0,0.8846153846153846,1.0,0.9468085106382979,1.0
time_stratified,forward,0,mlp,14,"11,14,21,22,28,29",2309,499,0.7769597228237333,0.7074148296593187,0,0.5768850168807482,0.6130525049478055,0.5668865505822027,0.9688385269121813,0.815068493150685,183.3904109589041,0.18493150684931503,1.0,0.8846153846153846,1.0,0.9468085106382979,1.0
time_stratified,forward,0,mlp,15,"11,14,21,22,28,29",2309,499,0.7769597228237333,0.7074148296593187,0,0.5768850168807482,0.5661259653071521,0.5668865505822027,0.9688385269121813,0.815068493150685,183.3904109589041,0.18493150684931503,1.0,0.8653846153846154,1.0,0.9574468085106383,1.0
time_stratified,forward,0,stratified,11,"11,14,21,22,28,29",2309,499,0.7769597228237333,0.7074148296593187,0,0.5116224921417206,0.5116224921417207,0.5088582677165354,0.7903682719546742,0.7671232876712328,172.60273972602738,0.23287671232876717,0.7551020408163265,0.8076923076923077,0.8316831683168316,0.7872340425531915,0.7368421052631579
time_stratified,forward,0,stratified,12,"11,14,21,22,28,29",2309,499,0.7769597228237333,0.7074148296593187,0,0.5452772711397416,0.5452772711397416,0.5460263988313396,0.7960339943342776,0.7054794520547946,158.7328767123288,0.29452054794520544,0.7755102040816326,0.7307692307692307,0.8712871287128713,0.776595744680851,0.7719298245614035
time_stratified,forward,0,stratified,13,"11,14,21,22,28,29",2309,499,0.7769597228237333,0.7074148296593187,0,0.5224882610889052,0.5224882610889052,0.52149259954138,0.7847025495750708,0.7397260273972602,166.43835616438355,0.26027397260273977,0.8367346938775511,0.8076923076923077,0.7425742574257426,0.7872340425531915,0.7894736842105263
time_stratified,forward,0,stratified,14,"11,14,21,22,28,29",2309,499,0.7769597228237333,0.7074148296593187,0,0.5166964181768792,0.5166964181768792,0.5130972468557443,0.8073654390934845,0.773972602739726,174.14383561643837,0.226027397260274,0.7959183673469388,0.6923076923076923,0.7920792079207921,0.8617021276595744,0.8596491228070176
time_stratified,forward,0,stratified,15,"11,14,21,22,28,29",2309,499,0.7769597228237333,0.7074148296593187,0,0.49485816290892154,0.4948581629089215,0.4916170761908245,0.7705382436260623,0.7808219178082192,175.68493150684932,0.2191780821917808,0.8163265306122449,0.7307692307692307,0.7227722772277227,0.851063829787234,0.7192982456140351
time_stratified,forward,0,majority,11,"11,14,21,22,28,29",2309,499,0.7769597228237333,0.7074148296593187,0,0.5,0.5,0.41431924882629106,1.0,1.0,225.0,0.0,1.0,1.0,1.0,1.0,1.0
time_stratified,forward,0,majority,12,"11,14,21,22,28,29",2309,499,0.7769597228237333,0.7074148296593187,0,0.5,0.5,0.41431924882629106,1.0,1.0,225.0,0.0,1.0,1.0,1.0,1.0,1.0
time_stratified,forward,0,majority,13,"11,14,21,22,28,29",2309,499,0.7769597228237333,0.7074148296593187,0,0.5,0.5,0.41431924882629106,1.0,1.0,225.0,0.0,1.0,1.0,1.0,1.0,1.0
time_stratified,forward,0,majority,14,"11,14,21,22,28,29",2309,499,0.7769597228237333,0.7074148296593187,0,0.5,0.5,0.41431924882629106,1.0,1.0,225.0,0.0,1.0,1.0,1.0,1.0,1.0
time_stratified,forward,0,majority,15,"11,14,21,22,28,29",2309,499,0.7769597228237333,0.7074148296593187,0,0.5,0.5,0.41431924882629106,1.0,1.0,225.0,0.0,1.0,1.0,1.0,1.0,1.0
time_stratified,reverse,0,logreg,11,"0,9,12,15,17,23",2359,449,0.7439593047901654,0.8730512249443207,0,0.9502551020408163,0.998657357679914,0.8463745229635479,0.9005102040816326,0.0,0.0,1.0,0.7211538461538461,1.0,0.9896907216494846,0.88,1.0
time_stratified,reverse,0,logreg,12,"0,9,12,15,17,23",2359,449,0.7439593047901654,0.8730512249443207,0,0.9502551020408163,0.998657357679914,0.8463745229635479,0.9005102040816326,0.0,0.0,1.0,0.7211538461538461,1.0,0.9896907216494846,0.88,1.0
time_stratified,reverse,0,logreg,13,"0,9,12,15,17,23",2359,449,0.7439593047901654,0.8730512249443207,0,0.9502551020408163,0.998657357679914,0.8463745229635479,0.9005102040816326,0.0,0.0,1.0,0.7211538461538461,1.0,0.9896907216494846,0.88,1.0
time_stratified,reverse,0,logreg,14,"0,9,12,15,17,23",2359,449,0.7439593047901654,0.8730512249443207,0,0.9502551020408163,0.998657357679914,0.8463745229635479,0.9005102040816326,0.0,0.0,1.0,0.7211538461538461,1.0,0.9896907216494846,0.88,1.0
time_stratified,reverse,0,logreg,15,"0,9,12,15,17,23",2359,449,0.7439593047901654,0.8730512249443207,0,0.9502551020408163,0.998657357679914,0.8463745229635479,0.9005102040816326,0.0,0.0,1.0,0.7211538461538461,1.0,0.9896907216494846,0.88,1.0
time_stratified,reverse,0,tree,11,"0,9,12,15,17,23",2359,449,0.7439593047901654,0.8730512249443207,0,0.9591836734693877,0.9617346938775511,0.8691343631594288,0.9183673469387755,0.0,0.0,1.0,0.9615384615384616,0.956140350877193,0.7835051546391752,0.9733333333333334,1.0
time_stratified,reverse,0,tree,12,"0,9,12,15,17,23",2359,449,0.7439593047901654,0.8730512249443207,0,0.9604591836734694,0.9630102040816326,0.8725191189265925,0.9209183673469388,0.0,0.0,1.0,0.9807692307692307,0.9385964912280702,0.7835051546391752,0.9866666666666667,1.0
time_stratified,reverse,0,tree,13,"0,9,12,15,17,23",2359,449,0.7439593047901654,0.8730512249443207,0,0.9617346938775511,0.9642857142857143,0.8759394341290893,0.923469387755102,0.0,0.0,1.0,0.9807692307692307,0.9473684210526315,0.7835051546391752,0.9866666666666667,1.0
