model,split_seed,session,tau,tp,fp,fn,tn
majority,101,21,0.22,57,0,0,0
majority,101,21,0.23,57,0,0,0
majority,101,21,0.24,57,0,0,0
majority,101,21,0.25,57,0,0,0
majority,101,21,0.26,57,0,0,0
majority,101,21,0.27,57,0,0,0
majority,101,21,0.28,57,0,0,0
majority,101,21,0.29,57,0,0,0
majority,101,21,0.3,57,0,0,0
majority,101,21,0.31,57,0,0,0
majority,101,21,0.32,57,0,0,0
majority,101,21,0.33,57,0,0,0
majority,101,21,0.34,57,0,0,0
majority,101,21,0.35,57,0,0,0
majority,101,21,0.36,57,0,0,0
majority,101,21,0.37,57,0,0,0
majority,101,21,0.38,57,0,0,0
majority,101,21,0.39,57,0,0,0
majority,101,21,0.4,57,0,0,0
majority,101,21,0.41,57,0,0,0
majority,101,21,0.42,57,0,0,0
majority,101,21,0.43,57,0,0,0
majority,101,21,0.44,57,0,0,0
majority,101,21,0.45,57,0,0,0
majority,101,21,0.46,57,0,0,0
majority,101,21,0.47,57,0,0,0
majority,101,21,0.48,57,0,0,0
majority,101,21,0.49,57,0,0,0
majority,101,21,0.5,57,0,0,0
majority,101,21,0.51,57,0,0,0
majority,101,21,0.52,57,0,0,0
majority,101,21,0.53,57,0,0,0
majority,101,21,0.54,57,0,0,0
majority,101,21,0.55,57,0,0,0
majority,101,21,0.56,57,0,0,0
majority,101,21,0.57,57,0,0,0
majority,101,21,0.58,57,0,0,0
majority,101,21,0.59,57,0,0,0
majority,101,21,0.6,57,0,0,0
majority,101,21,0.61,57,0,0,0
majority,101,21,0.62,57,0,0,0
majority,101,21,0.63,57,0,0,0
majority,101,21,0.64,57,0,0,0
majority,101,21,0.65,57,0,0,0
majority,101,21,0.66,57,0,0,0
majority,101,21,0.67,57,0,0,0
majority,101,21,0.68,57,0,0,0
majority,101,21,0.69,57,0,0,0
majority,101,21,0.7,57,0,0,0
majority,101,21,0.71,57,0,0,0
majority,101,21,0.72,57,0,0,0
majority,101,21,0.73,57,0,0,0
majority,101,21,0.74,57,0,0,0
majority,101,21,0.75,57,0,0,0
majority,101,21,0.76,57,0,0,0
majority,101,21,0.77,57,0,0,0
majority,101,21,0.78,57,0,0,0
majority,101,21,0.79,57,0,0,0
majority,101,21,0.8,57,0,0,0
majority,101,21,0.81,57,0,0,0
majority,101,21,0.82,57,0,0,0
majority,101,21,0.83,57,0,0,0
majority,101,21,0.84,57,0,0,0
majority,101,21,0.85,57,0,0,0
majority,101,21,0.86,57,0,0,0
majority,101,21,0.87,57,0,0,0
majority,101,21,0.88,57,0,0,0
majority,101,21,0.89,57,0,0,0
majority,101,21,0.9,57,0,0,0
majority,101,21,0.91,57,0,0,0
majority,101,21,0.92,57,0,0,0
majority,101,21,0.93,57,0,0,0
majority,101,21,0.94,57,0,0,0
majority,101,21,0.95,57,0,0,0
majority,101,21,0.96,57,0,0,0
majority,101,21,0.97,57,0,0,0
majority,101,21,0.98,57,0,0,0
majority,101,21,0.99,57,0,0,0
majority,101,21,0.995,57,0,0,0
majority,101,21,0.999,57,0,0,0
majority,101,21,0.9995,57,0,0,0
majority,101,24,0.01,192,0,0,0
majority,101,24,0.02,192,0,0,0
majority,101,24,0.03,192,0,0,0
majority,101,24,0.04,192,0,0,0
majority,101,24,0.05,192,0,0,0
majority,101,24,0.06,192,0,0,0
majority,101,24,0.07,192,0,0,0
majority,101,24,0.08,192,0,0,0
majority,101,24,0.09,192,0,0,0
majority,101,24,0.1,192,0,0,0
majority,101,24,0.11,192,0,0,0
majority,101,24,0.12,192,0,0,0
majority,101,24,0.13,192,0,0,0
majority,101,24,0.14,192,0,0,0
majority,101,24,0.15,192,0,0,0
majority,101,24,0.16,192,0,0,0
majority,101,24,0.17,192,0,0,0
majority,101,24,0.18,192,0,0,0
majority,101,24,0.19,192,0,0,0
majority,101,24,0.2,192,0,0,0
majority,101,24,0.21,192,0,0,0
majority,101,24,0.22,192,0,0,0
majority,101,24,0.23,192,0,0,0
majority,101,24,0.24,192,0,0,0
majority,101,24,0.25,192,0,0,0
majority,101,24,0.26,192,0,0,0
majority,101,24,0.27,192,0,0,0
majority,101,24,0.28,192,0,0,0
majority,101,24,0.29,192,0,0,0
majority,101,24,0.3,192,0,0,0
majority,101,24,0.31,192,0,0,0
majority,101,24,0.32,192,0,0,0
majority,101,24,0.33,192,0,0,0
majority,101,24,0.34,192,0,0,0
majority,101,24,0.35,192,0,0,0
majority,101,24,0.36,192,0,0,0
majority,101,24,0.37,192,0,0,0
majority,101,24,0.38,192,0,0,0
majority,101,24,0.39,192,0,0,0
majority,101,24,0.4,192,0,0,0
majority,101,24,0.41,192,0,0,0
majority,101,24,0.42,192,0,0,0
majority,101,24,0.43,192,0,0,0
majority,101,24,0.44,192,0,0,0
majority,101,24,0.45,192,0,0,0
majority,101,24,0.46,192,0,0,0
majority,101,24,0.47,192,0,0,0
majority,101,24,0.48,192,0,0,0
majority,101,24,0.49,192,0,0,0
majority,101,24,0.5,192,0,0,0
majority,101,24,0.51,192,0,0,0
majority,101,24,0.52,192,0,0,0
majority,101,24,0.53,192,0,0,0
majority,101,24,0.54,192,0,0,0
majority,101,24,0.55,192,0,0,0
majority,101,24,0.56,192,0,0,0
majority,101,24,0.57,192,0,0,0
majority,101,24,0.58,192,0,0,0
majority,101,24,0.59,192,0,0,0
majority,101,24,0.6,192,0,0,0
majority,101,24,0.61,192,0,0,0
majority,101,24,0.62,192,0,0,0
majority,101,24,0.63,192,0,0,0
majority,101,24,0.64,192,0,0,0
majority,101,24,0.65,192,0,0,0
majority,101,24,0.66,192,0,0,0
majority,101,24,0.67,192,0,0,0
majority,101,24,0.68,192,0,0,0
majority,101,24,0.69,192,0,0,0
majority,101,24,0.7,192,0,0,0
majority,101,24,0.71,192,0,0,0
majority,101,24,0.72,192,0,0,0
majority,101,24,0.73,192,0,0,0
majority,101,24,0.74,192,0,0,0
majority,101,24,0.75,192,0,0,0
majority,101,24,0.76,192,0,0,0
majority,101,24,0.77,192,0,0,0
majority,101,24,0.78,192,0,0,0
majority,101,24,0.79,192,0,0,0
majority,101,24,0.8,192,0,0,0
majority,101,24,0.81,192,0,0,0
majority,101,24,0.82,192,0,0,0
majority,101,24,0.83,192,0,0,0
majority,101,24,0.84,192,0,0,0
majority,101,24,0.85,192,0,0,0
majority,101,24,0.86,192,0,0,0
majority,101,24,0.87,192,0,0,0
majority,101,24,0.88,192,0,0,0
majority,101,24,0.89,192,0,0,0
majority,101,24,0.9,192,0,0,0
majority,101,24,0.91,192,0,0,0
majority,101,24,0.92,192,0,0,0
majority,101,24,0.93,192,0,0,0
majority,101,24,0.94,192,0,0,0
majority,101,24,0.95,192,0,0,0
majority,101,24,0.96,192,0,0,0
majority,101,24,0.97,192,0,0,0
majority,101,24,0.98,192,0,0,0
majority,101,24,0.99,192,0,0,0
majority,101,24,0.995,192,0,0,0
majority,101,24,0.999,192,0,0,0
majority,101,24,0.9995,192,0,0,0
stratified,101,1,0.01,0,42,0,12
stratified,101,1,0.02,0,42,0,12
stratified,101,1,0.03,0,42,0,12
stratified,101,1,0.04,0,42,0,12
stratified,101,1,0.05,0,42,0,12
stratified,101,1,0.06,0,42,0,12
stratified,101,1,0.07,0,42,0,12
stratified,101,1,0.08,0,42,0,12
stratified,101,1,0.09,0,42,0,12
stratified,101,1,0.1,0,42,0,12
stratified,101,1,0.11,0,42,0,12
stratified,101,1,0.12,0,42,0,12
stratified,101,1,0.13,0,42,0,12
stratified,101,1,0.14,0,42,0,12
stratified,101,1,0.15,0,42,0,12
stratified,101,1,0.16,0,42,0,12
stratified,101,1,0.17,0,42,0,12
stratified,101,1,0.18,0,42,0,12
stratified,101,1,0.19,0,42,0,12
stratified,101,1,0.2,0,42,0,12
stratified,101,1,0.21,0,42,0,12
stratified,101,1,0.22,0,42,0,12
stratified,101,1,0.23,0,42,0,12
stratified,101,1,0.24,0,42,0,12
stratified,101,1,0.25,0,42,0,12
stratified,101,1,0.26,0,42,0,12
stratified,101,1,0.27,0,42,0,12
stratified,101,1,0.28,0,42,0,12
stratified,101,1,0.29,0,42,0,12
stratified,101,1,0.3,0,42,0,12
stratified,101,1,0.31,0,42,0,12
stratified,101,1,0.32,0,42,0,12
stratified,101,1,0.33,0,42,0,12
stratified,101,1,0.34,0,42,0,12
stratified,101,1,0.35,0,42,0,12
stratified,101,1,0.36,0,42,0,12
stratified,101,1,0.37,0,42,0,12
stratified,101,1,0.38,0,42,0,12
stratified,101,1,0.39,0,42,0,12
stratified,101,1,0.4,0,42,0,12
stratified,101,1,0.41,0,42,0,12
stratified,101,1,0.42,0,42,0,12
stratified,101,1,0.43,0,42,0,12
stratified,101,1,0.44,0,42,0,12
stratified,101,1,0.45,0,42,0,12
stratified,101,1,0.46,0,42,0,12
stratified,101,1,0.47,0,42,0,12
stratified,101,1,0.48,0,42,0,12
stratified,101,1,0.49,0,42,0,12
stratified,101,1,0.5,0,42,0,12
stratified,101,1,0.51,0,42,0,12
stratified,101,1,0.52,0,42,0,12
stratified,101,1,0.53,0,42,0,12
stratified,101,1,0.54,0,42,0,12
stratified,101,1,0.55,0,42,0,12
stratified,101,1,0.56,0,42,0,12
stratified,101,1,0.57,0,42,0,12
stratified,101,1,0.58,0,42,0,12
stratified,101,1,0.59,0,42,0,12
stratified,101,1,0.6,0,42,0,12
stratified,101,1,0.61,0,42,0,12
stratified,101,1,0.62,0,42,0,12
stratified,101,1,0.63,0,42,0,12
stratified,101,1,0.64,0,42,0,12
stratified,101,1,0.65,0,42,0,12
stratified,101,1,0.66,0,42,0,12
stratified,101,1,0.67,0,42,0,12
stratified,101,1,0.68,0,42,0,12
stratified,101,1,0.69,0,42,0,12
stratified,101,1,0.7,0,42,0,12
stratified,101,1,0.71,0,42,0,12
stratified,101,1,0.72,0,42,0,12
stratified,101,1,0.73,0,42,0,12
stratified,101,1,0.74,0,42,0,12
stratified,101,1,0.75,0,42,0,12
stratified,101,1,0.76,0,42,0,12
stratified,101,1,0.77,0,42,0,12
stratified,101,1,0.78,0,42,0,12
stratified,101,1,0.79,0,42,0,12
stratified,101,1,0.8,0,42,0,12
stratified,101,1,0.81,0,42,0,12
stratified,101,1,0.82,0,42,0,12
stratified,101,1,0.83,0,42,0,12
stratified,101,1,0.84,0,42,0,12
stratified,101,1,0.85,0,42,0,12
stratified,101,1,0.86,0,42,0,12
stratified,101,1,0.87,0,42,0,12
stratified,101,1,0.88,0,42,0,12
stratified,101,1,0.89,0,42,0,12
stratified,101,1,0.9,0,42,0,12
stratified,101,1,0.91,0,42,0,12
stratified,101,1,0.92,0,42,0,12
stratified,101,1,0.93,0,42,0,12
stratified,101,1,0.94,0,42,0,12
stratified,101,1,0.95,0,42,0,12
stratified,101,1,0.96,0,42,0,12
stratified,101,1,0.97,0,42,0,12
stratified,101,1,0.98,0,42,0,12
stratified,101,1,0.99,0,42,0,12
stratified,101,1,0.995,0,42,0,12
stratified,101,1,0.999,0,42,0,12
stratified,101,1,0.9995,0,42,0,12
stratified,101,2,0.01,0,48,0,10
stratified,101,2,0.02,0,48,0,10
stratified,101,2,0.03,0,48,0,10
stratified,101,2,0.04,0,48,0,10
stratified,101,2,0.05,0,48,0,10
stratified,101,2,0.06,0,48,0,10
stratified,101,2,0.07,0,48,0,10
stratified,101,2,0.08,0,48,0,10
stratified,101,2,0.09,0,48,0,10
stratified,101,2,0.1,0,48,0,10
stratified,101,2,0.11,0,48,0,10
stratified,101,2,0.12,0,48,0,10
stratified,101,2,0.13,0,48,0,10
stratified,101,2,0.14,0,48,0,10
stratified,101,2,0.15,0,48,0,10
stratified,101,2,0.16,0,48,0,10
stratified,101,2,0.17,0,48,0,10
stratified,101,2,0.18,0,48,0,10
stratified,101,2,0.19,0,48,0,10
stratified,101,2,0.2,0,48,0,10
stratified,101,2,0.21,0,48,0,10
stratified,101,2,0.22,0,48,0,10
stratified,101,2,0.23,0,48,0,10
stratified,101,2,0.24,0,48,0,10
stratified,101,2,0.25,0,48,0,10
stratified,101,2,0.26,0,48,0,10
stratified,101,2,0.27,0,48,0,10
stratified,101,2,0.28,0,48,0,10
stratified,101,2,0.29,0,48,0,10
stratified,101,2,0.3,0,48,0,10
stratified,101,2,0.31,0,48,0,10
stratified,101,2,0.32,0,48,0,10
stratified,101,2,0.33,0,48,0,10
stratified,101,2,0.34,0,48,0,10
stratified,101,2,0.35,0,48,0,10
stratified,101,2,0.36,0,48,0,10
stratified,101,2,0.37,0,48,0,10
stratified,101,2,0.38,0,48,0,10
stratified,101,2,0.39,0,48,0,10
stratified,101,2,0.4,0,48,0,10
stratified,101,2,0.41,0,48,0,10
stratified,101,2,0.42,0,48,0,10
stratified,101,2,0.43,0,48,0,10
stratified,101,2,0.44,0,48,0,10
stratified,101,2,0.45,0,48,0,10
stratified,101,2,0.46,0,48,0,10
stratified,101,2,0.47,0,48,0,10
stratified,101,2,0.48,0,48,0,10
stratified,101,2,0.49,0,48,0,10
stratified,101,2,0.5,0,48,0,10
stratified,101,2,0.51,0,48,0,10
stratified,101,2,0.52,0,48,0,10
stratified,101,2,0.53,0,48,0,10
stratified,101,2,0.54,0,48,0,10
stratified,101,2,0.55,0,48,0,10
stratified,101,2,0.56,0,48,0,10
stratified,101,2,0.57,0,48,0,10
stratified,101,2,0.58,0,48,0,10
stratified,101,2,0.59,0,48,0,10
stratified,101,2,0.6,0,48,0,10
stratified,101,2,0.61,0,48,0,10
stratified,101,2,0.62,0,48,0,10
stratified,101,2,0.63,0,48,0,10
stratified,101,2,0.64,0,48,0,10
stratified,101,2,0.65,0,48,0,10
stratified,101,2,0.66,0,48,0,10
stratified,101,2,0.67,0,48,0,10
stratified,101,2,0.68,0,48,0,10
stratified,101,2,0.69,0,48,0,10
stratified,101,2,0.7,0,48,0,10
stratified,101,2,0.71,0,48,0,10
stratified,101,2,0.72,0,48,0,10
stratified,101,2,0.73,0,48,0,10
stratified,101,2,0.74,0,48,0,10
stratified,101,2,0.75,0,48,0,10
stratified,101,2,0.76,0,48,0,10
stratified,101,2,0.77,0,48,0,10
stratified,101,2,0.78,0,48,0,10
stratified,101,2,0.79,0,48,0,10
stratified,101,2,0.8,0,48,0,10
stratified,101,2,0.81,0,48,0,10
stratified,101,2,0.82,0,48,0,10
stratified,101,2,0.83,0,48,0,10
stratified,101,2,0.84,0,48,0,10
stratified,101,2,0.85,0,48,0,10
stratified,101,2,0.86,0,48,0,10
stratified,101,2,0.87,0,48,0,10
stratified,101,2,0.88,0,48,0,10
stratified,101,2,0.89,0,48,0,10
stratified,101,2,0.9,0,48,0,10
stratified,101,2,0.91,0,48,0,10
stratified,101,2,0.92,0,48,0,10
stratified,101,2,0.93,0,48,0,10
stratified,101,2,0.94,0,48,0,10
stratified,101,2,0.95,0,48,0,10
stratified,101,2,0.96,0,48,0,10
stratified,101,2,0.97,0,48,0,10
stratified,101,2,0.98,0,48,0,10
stratified,101,2,0.99,0,48,0,10
stratified,101,2,0.995,0,48,0,10
stratified,101,2,0.999,0,48,0,10
stratified,101,2,0.9995,0,48,0,10
stratified,101,3,0.01,0,39,0,16
stratified,101,3,0.02,0,39,0,16
stratified,101,3,0.03,0,39,0,16
stratified,101,3,0.04,0,39,0,16
stratified,101,3,0.05,0,39,0,16
stratified,101,3,0.06,0,39,0,16
stratified,101,3,0.07,0,39,0,16
stratified,101,3,0.08,0,39,0,16
stratified,101,3,0.09,0,39,0,16
stratified,101,3,0.1,0,39,0,16
stratified,101,3,0.11,0,39,0,16
stratified,101,3,0.12,0,39,0,16
stratified,101,3,0.13,0,39,0,16
stratified,101,3,0.14,0,39,0,16
stratified,101,3,0.15,0,39,0,16
stratified,101,3,0.16,0,39,0,16
stratified,101,3,0.17,0,39,0,16
stratified,101,3,0.18,0,39,0,16
stratified,101,3,0.19,0,39,0,16
stratified,101,3,0.2,0,39,0,16
stratified,101,3,0.21,0,39,0,16
stratified,101,3,0.22,0,39,0,16
stratified,101,3,0.23,0,39,0,16
stratified,101,3,0.24,0,39,0,16
stratified,101,3,0.25,0,39,0,16
stratified,101,3,0.26,0,39,0,16
stratified,101,3,0.27,0,39,0,16
stratified,101,3,0.28,0,39,0,16
stratified,101,3,0.29,0,39,0,16
stratified,101,3,0.3,0,39,0,16
stratified,101,3,0.31,0,39,0,16
stratified,101,3,0.32,0,39,0,16
stratified,101,3,0.33,0,39,0,16
stratified,101,3,0.34,0,39,0,16
stratified,101,3,0.35,0,39,0,16
stratified,101,3,0.36,0,39,0,16
stratified,101,3,0.37,0,39,0,16
stratified,101,3,0.38,0,39,0,16
stratified,101,3,0.39,0,39,0,16
stratified,101,3,0.4,0,39,0,16
stratified,101,3,0.41,0,39,0,16
stratified,101,3,0.42,0,39,0,16
stratified,101,3,0.43,0,39,0,16
stratified,101,3,0.44,0,39,0,16
stratified,101,3,0.45,0,39,0,16
stratified,101,3,0.46,0,39,0,16
stratified,101,3,0.47,0,39,0,16
stratified,101,3,0.48,0,39,0,16
stratified,101,3,0.49,0,39,0,16
stratified,101,3,0.5,0,39,0,16
stratified,101,3,0.51,0,39,0,16
stratified,101,3,0.52,0,39,0,16
stratified,101,3,0.53,0,39,0,16
stratified,101,3,0.54,0,39,0,16
stratified,101,3,0.55,0,39,0,16
stratified,101,3,0.56,0,39,0,16
stratified,101,3,0.57,0,39,0,16
stratified,101,3,0.58,0,39,0,16
stratified,101,3,0.59,0,39,0,16
stratified,101,3,0.6,0,39,0,16
stratified,101,3,0.61,0,39,0,16
stratified,101,3,0.62,0,39,0,16
stratified,101,3,0.63,0,39,0,16
stratified,101,3,0.64,0,39,0,16
stratified,101,3,0.65,0,39,0,16
stratified,101,3,0.66,0,39,0,16
stratified,101,3,0.67,0,39,0,16
stratified,101,3,0.68,0,39,0,16
stratified,101,3,0.69,0,39,0,16
stratified,101,3,0.7,0,39,0,16
stratified,101,3,0.71,0,39,0,16
stratified,101,3,0.72,0,39,0,16
stratified,101,3,0.73,0,39,0,16
stratified,101,3,0.74,0,39,0,16
stratified,101,3,0.75,0,39,0,16
stratified,101,3,0.76,0,39,0,16
stratified,101,3,0.77,0,39,0,16
stratified,101,3,0.78,0,39,0,16
stratified,101,3,0.79,0,39,0,16
stratified,101,3,0.8,0,39,0,16
stratified,101,3,0.81,0,39,0,16
stratified,101,3,0.82,0,39,0,16
stratified,101,3,0.83,0,39,0,16
stratified,101,3,0.84,0,39,0,16
stratified,101,3,0.85,0,39,0,16
stratified,101,3,0.86,0,39,0,16
stratified,101,3,0.87,0,39,0,16
stratified,101,3,0.88,0,39,0,16
stratified,101,3,0.89,0,39,0,16
stratified,101,3,0.9,0,39,0,16
stratified,101,3,0.91,0,39,0,16
stratified,101,3,0.92,0,39,0,16
stratified,101,3,0.93,0,39,0,16
stratified,101,3,0.94,0,39,0,16
stratified,101,3,0.95,0,39,0,16
stratified,101,3,0.96,0,39,0,16
stratified,101,3,0.97,0,39,0,16
stratified,101,3,0.98,0,39,0,16
stratified,101,3,0.99,0,39,0,16
stratified,101,3,0.995,0,39,0,16
stratified,101,3,0.999,0,39,0,16
stratified,101,3,0.9995,0,39,0,16
stratified,101,11,0.01,73,0,21,0
stratified,101,11,0.02,73,0,21,0
stratified,101,11,0.03,73,0,21,0
stratified,101,11,0.04,73,0,21,0
stratified,101,11,0.05,73,0,21,0
stratified,101,11,0.06,73,0,21,0
stratified,101,11,0.07,73,0,21,0
stratified,101,11,0.08,73,0,21,0
stratified,101,11,0.09,73,0,21,0
stratified,101,11,0.1,73,0,21,0
stratified,101,11,0.11,73,0,21,0
stratified,101,11,0.12,73,0,21,0
stratified,101,11,0.13,73,0,21,0
stratified,101,11,0.14,73,0,21,0
stratified,101,11,0.15,73,0,21,0
stratified,101,11,0.16,73,0,21,0
stratified,101,11,0.17,73,0,21,0
stratified,101,11,0.18,73,0,21,0
stratified,101,11,0.19,73,0,21,0
stratified,101,11,0.2,73,0,21,0
stratified,101,11,0.21,73,0,21,0
stratified,101,11,0.22,73,0,21,0
stratified,101,11,0.23,73,0,21,0
stratified,101,11,0.24,73,0,21,0
stratified,101,11,0.25,73,0,21,0
stratified,101,11,0.26,73,0,21,0
stratified,101,11,0.27,73,0,21,0
stratified,101,11,0.28,73,0,21,0
stratified,101,11,0.29,73,0,21,0
stratified,101,11,0.3,73,0,21,0
stratified,101,11,0.31,73,0,21,0
stratified,101,11,0.32,73,0,21,0
stratified,101,11,0.33,73,0,21,0
stratified,101,11,0.34,73,0,21,0
stratified,101,11,0.35,73,0,21,0
stratified,101,11,0.36,73,0,21,0
stratified,101,11,0.37,73,0,21,0
stratified,101,11,0.38,73,0,21,0
stratified,101,11,0.39,73,0,21,0
stratified,101,11,0.4,73,0,21,0
stratified,101,11,0.41,73,0,21,0
stratified,101,11,0.42,73,0,21,0
stratified,101,11,0.43,73,0,21,0
stratified,101,11,0.44,73,0,21,0
stratified,101,11,0.45,73,0,21,0
stratified,101,11,0.46,73,0,21,0
stratified,101,11,0.47,73,0,21,0
stratified,101,11,0.48,73,0,21,0
stratified,101,11,0.49,73,0,21,0
stratified,101,11,0.5,73,0,21,0
stratified,101,11,0.51,73,0,21,0
stratified,101,11,0.52,73,0,21,0
stratified,101,11,0.53,73,0,21,0
stratified,101,11,0.54,73,0,21,0
stratified,101,11,0.55,73,0,21,0
stratified,101,11,0.56,73,0,21,0
stratified,101,11,0.57,73,0,21,0
stratified,101,11,0.58,73,0,21,0
stratified,101,11,0.59,73,0,21,0
stratified,101,11,0.6,73,0,21,0
stratified,101,11,0.61,73,0,21,0
stratified,101,11,0.62,73,0,21,0
stratified,101,11,0.63,73,0,21,0
stratified,101,11,0.64,73,0,21,0
stratified,101,11,0.65,73,0,21,0
stratified,101,11,0.66,73,0,21,0
stratified,101,11,0.67,73,0,21,0
stratified,101,11,0.68,73,0,21,0
stratified,101,11,0.69,73,0,21,0
stratified,101,11,0.7,73,0,21,0
stratified,101,11,0.71,73,0,21,0
stratified,101,11,0.72,73,0,21,0
stratified,101,11,0.73,73,0,21,0
stratified,101,11,0.74,73,0,21,0
stratified,101,11,0.75,73,0,21,0
stratified,101,11,0.76,73,0,21,0
stratified,101,11,0.77,73,0,21,0
stratified,101,11,0.78,73,0,21,0
stratified,101,11,0.79,73,0,21,0
stratified,101,11,0.8,73,0,21,0
stratified,101,11,0.81,73,0,21,0
stratified,101,11,0.82,73,0,21,0
stratified,101,11,0.83,73,0,21,0
stratified,101,11,0.84,73,0,21,0
stratified,101,11,0.85,73,0,21,0
stratified,101,11,0.86,73,0,21,0
stratified,101,11,0.87,73,0,21,0
stratified,101,11,0.88,73,0,21,0
stratified,101,11,0.89,73,0,21,0
stratified,101,11,0.9,73,0,21,0
stratified,101,11,0.91,73,0,21,0
stratified,101,11,0.92,73,0,21,0
stratified,101,11,0.93,73,0,21,0
stratified,101,11,0.94,73,0,21,0
stratified,101,11,0.95,73,0,21,0
stratified,101,11,0.96,73,0,21,0
stratified,101,11,0.97,73,0,21,0
stratified,101,11,0.98,73,0,21,0
stratified,101,11,0.99,73,0,21,0
stratified,101,11,0.995,73,0,21,0
stratified,101,11,0.999,73,0,21,0
stratified,101,11,0.9995,73,0,21,0
stratified,101,13,0.01,32,0,5,0
stratified,101,13,0.02,32,0,5,0
stratified,101,13,0.03,32,0,5,0
stratified,101,13,0.04,32,0,5,0
stratified,101,13,0.05,32,0,5,0
stratified,101,13,0.06,32,0,5,0
stratified,101,13,0.07,32,0,5,0
stratified,101,13,0.08,32,0,5,0
stratified,101,13,0.09,32,0,5,0
stratified,101,13,0.1,32,0,5,0
stratified,101,13,0.11,32,0,5,0
stratified,101,13,0.12,32,0,5,0
stratified,101,13,0.13,32,0,5,0
stratified,101,13,0.14,32,0,5,0
stratified,101,13,0.15,32,0,5,0
stratified,101,13,0.16,32,0,5,0
stratified,101,13,0.17,32,0,5,0
stratified,101,13,0.18,32,0,5,0
stratified,101,13,0.19,32,0,5,0
stratified,101,13,0.2,32,0,5,0
stratified,101,13,0.21,32,0,5,0
stratified,101,13,0.22,32,0,5,0
stratified,101,13,0.23,32,0,5,0
stratified,101,13,0.24,32,0,5,0
stratified,101,13,0.25,32,0,5,0
stratified,101,13,0.26,32,0,5,0
stratified,101,13,0.27,32,0,5,0
stratified,101,13,0.28,32,0,5,0
stratified,101,13,0.29,32,0,5,0
stratified,101,13,0.3,32,0,5,0
stratified,101,13,0.31,32,0,5,0
stratified,101,13,0.32,32,0,5,0
stratified,101,13,0.33,32,0,5,0
stratified,101,13,0.34,32,0,5,0
stratified,101,13,0.35,32,0,5,0
stratified,101,13,0.36,32,0,5,0
stratified,101,13,0.37,32,0,5,0
stratified,101,13,0.38,32,0,5,0
stratified,101,13,0.39,32,0,5,0
stratified,101,13,0.4,32,0,5,0
stratified,101,13,0.41,32,0,5,0
stratified,101,13,0.42,32,0,5,0
stratified,101,13,0.43,32,0,5,0
stratified,101,13,0.44,32,0,5,0
stratified,101,13,0.45,32,0,5,0
stratified,101,13,0.46,32,0,5,0
stratified,101,13,0.47,32,0,5,0
stratified,101,13,0.48,32,0,5,0
stratified,101,13,0.49,32,0,5,0
stratified,101,13,0.5,32,0,5,0
stratified,101,13,0.51,32,0,5,0
stratified,101,13,0.52,32,0,5,0
stratified,101,13,0.53,32,0,5,0
stratified,101,13,0.54,32,0,5,0
stratified,101,13,0.55,32,0,5,0
stratified,101,13,0.56,32,0,5,0
stratified,101,13,0.57,32,0,5,0
stratified,101,13,0.58,32,0,5,0
stratified,101,13,0.59,32,0,5,0
stratified,101,13,0.6,32,0,5,0
stratified,101,13,0.61,32,0,5,0
stratified,101,13,0.62,32,0,5,0
stratified,101,13,0.63,32,0,5,0
stratified,101,13,0.64,32,0,5,0
stratified,101,13,0.65,32,0,5,0
stratified,101,13,0.66,32,0,5,0
stratified,101,13,0.67,32,0,5,0
stratified,101,13,0.68,32,0,5,0
stratified,101,13,0.69,32,0,5,0
stratified,101,13,0.7,32,0,5,0
stratified,101,13,0.71,32,0,5,0
stratified,101,13,0.72,32,0,5,0
stratified,101,13,0.73,32,0,5,0
stratified,101,13,0.74,32,0,5,0
stratified,101,13,0.75,32,0,5,0
stratified,101,13,0.76,32,0,5,0
stratified,101,13,0.77,32,0,5,0
stratified,101,13,0.78,32,0,5,0
stratified,101,13,0.79,32,0,5,0
stratified,101,13,0.8,32,0,5,0
stratified,101,13,0.81,32,0,5,0
stratified,101,13,0.82,32,0,5,0
stratified,101,13,0.83,32,0,5,0
stratified,101,13,0.84,32,0,5,0
stratified,101,13,0.85,32,0,5,0
stratified,101,13,0.86,32,0,5,0
stratified,101,13,0.87,32,0,5,0
stratified,101,13,0.88,32,0,5,0
stratified,101,13,0.89,32,0,5,0
stratified,101,13,0.9,32,0,5,0
stratified,101,13,0.91,32,0,5,0
stratified,101,13,0.92,32,0,5,0
stratified,101,13,0.93,32,0,5,0
stratified,101,13,0.94,32,0,5,0
stratified,101,13,0.95,32,0,5,0
stratified,101,13,0.96,32,0,5,0
stratified,101,13,0.97,32,0,5,0
stratified,101,13,0.98,32,0,5,0
stratified,101,13,0.99,32,0,5,0
stratified,101,13,0.995,32,0,5,0
stratified,101,13,0.999,32,0,5,0
stratified,101,13,0.9995,32,0,5,0
stratified,101,17,0.01,2,0,0,0
stratified,101,17,0.02,2,0,0,0
stratified,101,17,0.03,2,0,0,0
stratified,101,17,0.04,2,0,0,0
stratified,101,17,0.05,2,0,0,0
stratified,101,17,0.06,2,0,0,0
stratified,101,17,0.07,2,0,0,0
stratified,101,17,0.08,2,0,0,0
stratified,101,17,0.09,2,0,0,0
stratified,101,17,0.1,2,0,0,0
stratified,101,17,0.11,2,0,0,0
stratified,101,17,0.12,2,0,0,0
stratified,101,17,0.13,2,0,0,0
stratified,101,17,0.14,2,0,0,0
