layer,protocol,model,split_seed,model_seed,status,n_train,n_test,train_prevalence,test_prevalence,n_train_groups,n_test_groups,fit_seconds,threshold,tp,fp,tn,fn,accuracy,balanced_accuracy,precision,recall,f1,f1_macro,mcc,fpr,fnr,tnr,roc_auc,pr_auc,pr_auc_benign,brier
radio,random,xgboost,110,11,ok,2246,562,0.7742653606411398,0.7259786476868327,30,29,1.38,0.5,405,6,148,3,0.9839857651245552,0.9768430099312453,0.9854014598540146,0.9926470588235294,0.989010989010989,0.9797513961448387,0.9595916797506812,0.03896103896103896,0.007352941176470588,0.961038961038961,0.9985516934046346,0.999445831676532,0.9965587915110767,0.011951475404202938
radio,random,xgboost,110,22,ok,2246,562,0.7742653606411398,0.7259786476868327,30,29,1.25,0.5,406,6,148,2,0.9857651245551602,0.9780685001273237,0.9854368932038835,0.9950980392156863,0.9902439024390244,0.9819640564826702,0.9640872272110504,0.03896103896103896,0.004901960784313725,0.961038961038961,0.9988700025464732,0.9995716224443979,0.997220116521419,0.010728045366704464
radio,random,hgb,110,11,ok,2246,562,0.7742653606411398,0.7259786476868327,30,29,4.25,0.5,407,4,150,1,0.9911032028469751,0.9857874968169086,0.9902676399026764,0.9975490196078431,0.9938949938949939,0.9887507756360215,0.977591430226963,0.025974025974025976,0.0024509803921568627,0.974025974025974,0.9996976063152534,0.9998873401878133,0.9992000060832777,0.008980510691942693
radio,random,hgb,110,22,ok,2246,562,0.7742653606411398,0.7259786476868327,30,29,4.42,0.5,407,4,150,1,0.9911032028469751,0.9857874968169086,0.9902676399026764,0.9975490196078431,0.9938949938949939,0.9887507756360215,0.977591430226963,0.025974025974025976,0.0024509803921568627,0.974025974025974,0.9996976063152534,0.9998873401878133,0.9992000060832777,0.008980510691942693
radio,random,mlp,110,11,ok,2246,562,0.7742653606411398,0.7259786476868327,30,29,1.2,0.5,403,11,143,5,0.9715302491103203,0.9581582633053222,0.9734299516908212,0.9877450980392157,0.9805352798053528,0.9637775736775108,0.9279080303670072,0.07142857142857142,0.012254901960784314,0.9285714285714286,0.9937133944486886,0.9971053253475723,0.9893307675798615,0.02264992706477642
radio,random,mlp,110,22,ok,2246,562,0.7742653606411398,0.7259786476868327,30,29,1.58,0.5,405,9,145,3,0.9786476868327402,0.9671027501909855,0.9782608695652174,0.9926470588235294,0.9854014598540146,0.9728331802581331,0.9460233016028519,0.05844155844155844,0.007352941176470588,0.9415584415584416,0.9951139546727782,0.9979643188286674,0.990441057931941,0.019278302788734436
radio,random,majority,111,11,ok,2246,562,0.7658058771148709,0.7597864768683275,30,29,0.03,0.5,427,135,0,0,0.7597864768683275,0.5,0.7597864768683275,1.0,0.8634984833164813,0.43174924165824063,0.0,1.0,0.0,0.0,0.5,0.7597864768683275,0.2402135231316726,0.2402135231316726
radio,random,majority,111,22,ok,2246,562,0.7658058771148709,0.7597864768683275,30,29,0.04,0.5,427,135,0,0,0.7597864768683275,0.5,0.7597864768683275,1.0,0.8634984833164813,0.43174924165824063,0.0,1.0,0.0,0.0,0.5,0.7597864768683275,0.2402135231316726,0.2402135231316726
radio,random,stratified,111,11,ok,2246,562,0.7658058771148709,0.7597864768683275,30,29,0.04,0.5,328,106,29,99,0.6352313167259787,0.491482348859398,0.7557603686635944,0.7681498829039812,0.7619047619047619,0.4912185406481984,-0.017353249718142432,0.7851851851851852,0.23185011709601874,0.21481481481481482,0.491482348859398,0.756693822322303,0.23728108112560958,0.36476868327402134
radio,random,stratified,111,22,ok,2246,562,0.7658058771148709,0.7597864768683275,30,29,0.04,0.5,333,104,31,94,0.6476868327402135,0.5047445572035736,0.7620137299771167,0.7798594847775175,0.7708333333333334,0.5046474358974359,0.00974789358759829,0.7703703703703704,0.22014051522248243,0.22962962962962963,0.5047445572035736,0.7615234213302169,0.2420015289310663,0.35231316725978645
radio,random,logreg,111,11,ok,2246,562,0.7658058771148709,0.7597864768683275,30,29,0.08,0.5,369,12,123,58,0.8754448398576512,0.887639864689045,0.968503937007874,0.8641686182669789,0.9133663366336634,0.8459236746459456,0.7088224684011732,0.08888888888888889,0.1358313817330211,0.9111111111111111,0.9578280856969381,0.985196958601319,0.9056287835688669,0.09019889987405309
radio,random,logreg,111,22,ok,2246,562,0.7658058771148709,0.7597864768683275,30,29,0.08,0.5,369,12,123,58,0.8754448398576512,0.887639864689045,0.968503937007874,0.8641686182669789,0.9133663366336634,0.8459236746459456,0.7088224684011732,0.08888888888888889,0.1358313817330211,0.9111111111111111,0.9578280856969381,0.985196958601319,0.9056287835688669,0.09019889987405309
radio,random,tree,111,11,ok,2246,562,0.7658058771148709,0.7597864768683275,30,29,0.12,0.5,418,11,124,9,0.9644128113879004,0.9487206175730766,0.9743589743589743,0.9789227166276346,0.9766355140186916,0.9510043241735249,0.9020536654139527,0.08148148148148149,0.02107728337236534,0.9185185185185185,0.9495619741521379,0.9703232096802986,0.8810034464196975,0.03553520718384602
radio,random,tree,111,22,ok,2246,562,0.7658058771148709,0.7597864768683275,30,29,0.11,0.5,420,11,124,7,0.9679715302491103,0.9510625379477838,0.974477958236659,0.9836065573770492,0.9790209790209791,0.955675903044324,0.9115348843053456,0.08148148148148149,0.01639344262295082,0.9185185185185185,0.9519559372018388,0.9714456145493225,0.8945593183545636,0.03197648832263606
radio,random,rf,111,11,ok,2246,562,0.7658058771148709,0.7597864768683275,30,29,1.2,0.5,425,9,126,2,0.9804270462633452,0.9643247462919594,0.9792626728110599,0.9953161592505855,0.9872241579558653,0.9726995314494156,0.9459818369771902,0.06666666666666667,0.00468384074941452,0.9333333333333333,0.9979529881169226,0.9993476348657306,0.9941895109213005,0.017989708326280603
radio,random,rf,111,22,ok,2246,562,0.7658058771148709,0.7597864768683275,30,29,1.19,0.5,424,7,128,3,0.9822064056939501,0.9705611935120132,0.9837587006960556,0.9929742388758782,0.9883449883449883,0.9753755016912911,0.9509389652221854,0.05185185185185185,0.00702576112412178,0.9481481481481482,0.998421372191864,0.9995022207163251,0.9953262639838857,0.016586791567477003
radio,random,xgboost,111,11,ok,2246,562,0.7658058771148709,0.7597864768683275,30,29,1.32,0.5,423,3,132,4,0.9875444839857651,0.9842050481394744,0.9929577464788732,0.990632318501171,0.9917936694021102,0.9829817055497636,0.9659749774077879,0.022222222222222223,0.00936768149882904,0.9777777777777777,0.999045884291786,0.9996998267119235,0.997128066275109,0.009074702858924866
radio,random,xgboost,111,22,ok,2246,562,0.7658058771148709,0.7597864768683275,30,29,1.6,0.5,425,3,132,2,0.9911032028469751,0.9865469685141817,0.9929906542056075,0.9953161592505855,0.9941520467836257,0.987782343094415,0.9755764424320648,0.022222222222222223,0.00468384074941452,0.9777777777777777,0.9988897562668053,0.9996455067518308,0.9968528177125222,0.008312258869409561
radio,random,hgb,111,11,ok,2246,562,0.7658058771148709,0.7597864768683275,30,29,5.4,0.5,425,3,132,2,0.9911032028469751,0.9865469685141817,0.9929906542056075,0.9953161592505855,0.9941520467836257,0.987782343094415,0.9755764424320648,0.022222222222222223,0.00468384074941452,0.9777777777777777,0.999583658600052,0.9998694653944955,0.9987051125133557,0.007408813961497569
radio,random,hgb,111,22,ok,2246,562,0.7658058771148709,0.7597864768683275,30,29,6.7,0.5,425,3,132,2,0.9911032028469751,0.9865469685141817,0.9929906542056075,0.9953161592505855,0.9941520467836257,0.987782343094415,0.9755764424320648,0.022222222222222223,0.00468384074941452,0.9777777777777777,0.999583658600052,0.9998694653944955,0.9987051125133557,0.007408813961497569
radio,random,mlp,111,11,ok,2246,562,0.7658058771148709,0.7597864768683275,30,29,1.98,0.5,418,6,129,9,0.9733096085409253,0.9672391360915951,0.9858490566037735,0.9789227166276346,0.982373678025852,0.9637143115403985,0.9275291304892479,0.044444444444444446,0.02107728337236534,0.9555555555555556,0.9965998785670918,0.998907773066829,0.9907958972015805,0.019915970042347908
radio,random,mlp,111,22,ok,2246,562,0.7658058771148709,0.7597864768683275,30,29,2.42,0.5,418,7,128,9,0.9715302491103203,0.9635354323878914,0.9835294117647059,0.9789227166276346,0.9812206572769953,0.9611985639326153,0.9224418663134879,0.05185185185185185,0.02107728337236534,0.9481481481481482,0.9971896955503513,0.9991107214359092,0.9919228215665833,0.01915675215423107
radio,random,majority,112,11,ok,2246,562,0.7631344612644702,0.7704626334519573,30,30,0.04,0.5,433,129,0,0,0.7704626334519573,0.5,0.7704626334519573,1.0,0.8703517587939699,0.43517587939698493,0.0,1.0,0.0,0.0,0.5,0.7704626334519573,0.22953736654804271,0.22953736654804271
radio,random,majority,112,22,ok,2246,562,0.7631344612644702,0.7704626334519573,30,30,0.03,0.5,433,129,0,0,0.7704626334519573,0.5,0.7704626334519573,1.0,0.8703517587939699,0.43517587939698493,0.0,1.0,0.0,0.0,0.5,0.7704626334519573,0.22953736654804271,0.22953736654804271
radio,random,stratified,112,11,ok,2246,562,0.7631344612644702,0.7704626334519573,30,30,0.03,0.5,331,100,29,102,0.6405693950177936,0.49462019084447784,0.7679814385150812,0.7644341801385681,0.7662037037037037,0.4946403133903134,-0.01070191225245392,0.7751937984496124,0.23556581986143188,0.2248062015503876,0.49462019084447784,0.7685659232346224,0.22770220141898098,0.3594306049822064
radio,random,stratified,112,22,ok,2246,562,0.7631344612644702,0.7704626334519573,30,30,0.03,0.5,337,100,29,96,0.6512455516014235,0.5015485973109906,0.7711670480549199,0.7782909930715936,0.774712643678161,0.5015295501855371,0.00313192659608327,0.7751937984496124,0.22170900692840648,0.2248062015503876,0.5015485973109906,0.7710108729928312,0.23009098182018817,0.3487544483985765
radio,random,logreg,112,11,ok,2246,562,0.7631344612644702,0.7704626334519573,30,30,0.11,0.5,374,14,115,59,0.8701067615658363,0.8776071038544856,0.9639175257731959,0.8637413394919169,0.9110840438489647,0.8350799757198619,0.6869394658546814,0.10852713178294573,0.13625866050808313,0.8914728682170543,0.953631594965716,0.9842792379903679,0.9005975259416836,0.09246626188342724
radio,random,logreg,112,22,ok,2246,562,0.7631344612644702,0.7704626334519573,30,30,0.11,0.5,374,14,115,59,0.8701067615658363,0.8776071038544856,0.9639175257731959,0.8637413394919169,0.9110840438489647,0.8350799757198619,0.6869394658546814,0.10852713178294573,0.13625866050808313,0.8914728682170543,0.953631594965716,0.9842792379903679,0.9005975259416836,0.09246626188342724
radio,random,tree,112,11,ok,2246,562,0.7631344612644702,0.7704626334519573,30,30,0.12,0.5,425,8,121,8,0.9715302491103203,0.959754372773332,0.9815242494226328,0.9815242494226328,0.9815242494226328,0.959754372773332,0.9195087455466638,0.06201550387596899,0.018475750577367205,0.937984496124031,0.9595395384642927,0.9776247276495026,0.8926991389821158,0.02847034949906351
radio,random,tree,112,22,ok,2246,562,0.7631344612644702,0.7704626334519573,30,30,0.12,0.5,423,7,122,10,0.9697508896797153,0.9613208729434091,0.9837209302325581,0.976905311778291,0.9803012746234068,0.9575835875032743,0.9152731256701737,0.05426356589147287,0.023094688221709007,0.9457364341085271,0.9610523300571101,0.9787957963577175,0.8849200204419627,0.030249708929668495
radio,random,rf,112,11,ok,2246,562,0.7631344612644702,0.7704626334519573,30,30,1.36,0.5,432,7,122,1,0.9857651245551602,0.9717134826431781,0.9840546697038725,0.9976905311778291,0.9908256880733946,0.9795398281636813,0.9595382080904515,0.05426356589147287,0.0023094688221709007,0.9457364341085271,0.9986035769912455,0.9995695171164314,0.9961973477391313,0.016160355697333283
radio,random,rf,112,22,ok,2246,562,0.7631344612644702,0.7704626334519573,30,30,1.38,0.5,432,6,123,1,0.9875444839857651,0.9755894516354262,0.9863013698630136,0.9976905311778291,0.9919632606199771,0.9821476382151269,0.9646130092808295,0.046511627906976744,0.0023094688221709007,0.9534883720930233,0.9988184113002846,0.9996447153419907,0.9964297969254927,0.015788143499843577
radio,random,xgboost,112,11,ok,2246,562,0.7631344612644702,0.7704626334519573,30,30,1.77,0.5,431,4,125,2,0.9893238434163701,0.9821866552088367,0.9908045977011494,0.9953810623556582,0.9930875576036866,0.9848250288018433,0.9697002261501689,0.031007751937984496,0.004618937644341801,0.9689922480620154,0.999373399931969,0.9998164663059645,0.997898312396839,0.007782031781971455
radio,random,xgboost,112,22,ok,2246,562,0.7631344612644702,0.7704626334519573,30,30,1.69,0.5,431,2,127,2,0.9928825622775801,0.9899385931933329,0.9953810623556582,0.9953810623556582,0.9953810623556582,0.9899385931933329,0.979877186386666,0.015503875968992248,0.004618937644341801,0.9844961240310077,0.9992301770592763,0.9997710891721548,0.9975605158665214,0.008033090271055698
radio,random,hgb,112,11,ok,2246,562,0.7631344612644702,0.7704626334519573,30,30,7.25,0.5,430,3,126,3,0.9893238434163701,0.9849078897899994,0.9930715935334873,0.9930715935334873,0.9930715935334873,0.9849078897899994,0.9698157795799989,0.023255813953488372,0.006928406466512702,0.9767441860465116,0.9996419428182681,0.9998939169897261,0.9988245838369095,0.007966888601149899
radio,random,hgb,112,22,ok,2246,562,0.7631344612644702,0.7704626334519573,30,30,6.7,0.5,430,3,126,3,0.9893238434163701,0.9849078897899994,0.9930715935334873,0.9930715935334873,0.9930715935334873,0.9849078897899994,0.9698157795799989,0.023255813953488372,0.006928406466512702,0.9767441860465116,0.9996419428182681,0.9998939169897261,0.9988245838369095,0.007966888601149899
radio,random,mlp,112,11,ok,2246,562,0.7631344612644702,0.7704626334519573,30,30,1.36,0.5,428,15,114,5,0.9644128113879004,0.9360867930608519,0.9661399548532731,0.9884526558891455,0.9771689497716894,0.9482618942406834,0.897772688447989,0.11627906976744186,0.011547344110854504,0.8837209302325582,0.9907621247113163,0.9970428327561955,0.9777363638960737,0.026613933965563774
radio,random,mlp,112,22,ok,2246,562,0.7631344612644702,0.7704626334519573,30,30,2.93,0.5,428,7,122,5,0.9786476868327402,0.9670945449988364,0.9839080459770115,0.9884526558891455,0.9861751152073732,0.9696500576036866,0.9393492769365653,0.05426356589147287,0.011547344110854504,0.9457364341085271,0.9957928281146499,0.9986595336595089,0.9898549391844433,0.015314298681914806
radio,random,majority,113,11,ok,2246,562,0.761353517364203,0.7775800711743772,30,29,0.04,0.5,437,125,0,0,0.7775800711743772,0.5,0.7775800711743772,1.0,0.8748748748748749,0.43743743743743746,0.0,1.0,0.0,0.0,0.5,0.7775800711743772,0.22241992882562278,0.22241992882562278
radio,random,majority,113,22,ok,2246,562,0.761353517364203,0.7775800711743772,30,29,0.04,0.5,437,125,0,0,0.7775800711743772,0.5,0.7775800711743772,1.0,0.8748748748748749,0.43743743743743746,0.0,1.0,0.0,0.0,0.5,0.7775800711743772,0.22241992882562278,0.22241992882562278
radio,random,stratified,113,11,ok,2246,562,0.761353517364203,0.7775800711743772,30,29,0.04,0.5,335,94,31,102,0.6512455516014235,0.5072951945080091,0.7808857808857809,0.7665903890160183,0.7736720554272517,0.5069910664733158,0.014276052284098529,0.752,0.2334096109839817,0.248,0.5072951945080092,0.7801141964680163,0.2250642977550638,0.3487544483985765
radio,random,stratified,113,22,ok,2246,562,0.761353517364203,0.7775800711743772,30,29,0.03,0.5,336,100,25,101,0.6423487544483986,0.4844393592677345,0.7706422018348624,0.7688787185354691,0.7697594501718213,0.48448131871140865,-0.03103306558082275,0.8,0.2311212814645309,0.2,0.4844393592677345,0.7722456910872446,0.2176184827430379,0.35765124555160144
radio,random,logreg,113,11,ok,2246,562,0.761353517364203,0.7775800711743772,30,29,0.1,0.5,387,23,102,50,0.8701067615658363,0.85079176201373,0.9439024390243902,0.88558352402746,0.9138134592680047,0.8251377765654103,0.6568427099027933,0.184,0.11441647597254005,0.816,0.9208970251716248,0.9713990755698548,0.8657324931371789,0.09503701812921649
radio,random,logreg,113,22,ok,2246,562,0.761353517364203,0.7775800711743772,30,29,0.09,0.5,387,23,102,50,0.8701067615658363,0.85079176201373,0.9439024390243902,0.88558352402746,0.9138134592680047,0.8251377765654103,0.6568427099027933,0.184,0.11441647597254005,0.816,0.9208970251716248,0.9713990755698548,0.8657324931371789,0.09503701812921649
radio,random,tree,113,11,ok,2246,562,0.761353517364203,0.7775800711743772,30,29,0.13,0.5,429,13,112,8,0.9626334519572953,0.9388466819221968,0.9705882352941176,0.9816933638443935,0.9761092150170648,0.9451974646513895,0.8907109307851389,0.104,0.018306636155606407,0.896,0.9375286041189931,0.967054905058516,0.850551280441002,0.03739455914997834
radio,random,tree,113,22,ok,2246,562,0.761353517364203,0.7775800711743772,30,29,0.12,0.5,428,14,111,9,0.9590747330960854,0.9337025171624713,0.9683257918552036,0.9794050343249427,0.9738339021615472,0.9399781755705695,0.8802700092287137,0.112,0.020594965675057208,0.888,0.9322196796338672,0.964397390285118,0.8364639732049404,0.04095327801118831
radio,random,rf,113,11,ok,2246,562,0.761353517364203,0.7775800711743772,30,29,1.51,0.5,436,15,110,1,0.9715302491103203,0.9388558352402746,0.9667405764966741,0.9977116704805492,0.9819819819819819,0.9570926859062452,0.9168490464474255,0.12,0.002288329519450801,0.88,0.9981693363844394,0.9994747328951445,0.9941666291124027,0.022514656136923675
radio,random,rf,113,22,ok,2246,562,0.761353517364203,0.7775800711743772,30,29,1.3,0.5,435,15,110,2,0.9697508896797153,0.9377116704805493,0.9666666666666667,0.9954233409610984,0.9808342728297632,0.954552157511928,0.9113780792124869,0.12,0.004576659038901602,0.88,0.9974736842105263,0.9992656514238087,0.9923936836487924,0.0221262821999852
radio,random,xgboost,113,11,ok,2246,562,0.761353517364203,0.7775800711743772,30,29,1.77,0.5,435,6,119,2,0.9857651245551602,0.9737116704805492,0.9863945578231292,0.9954233409610984,0.9908883826879271,0.9791840287423376,0.9585788113375932,0.048,0.004576659038901602,0.952,0.9985720823798626,0.9995895704565577,0.9954566993184146,0.01198362372815609
radio,random,xgboost,113,22,ok,2246,562,0.761353517364203,0.7775800711743772,30,29,1.72,0.5,435,7,118,2,0.9839857651245552,0.9697116704805492,0.9841628959276018,0.9954233409610984,0.9897610921501706,0.9765131991363099,0.9533564601236898,0.056,0.004576659038901602,0.944,0.9984439359267735,0.9995472912087071,0.995291523019412,0.012871572747826576
radio,random,hgb,113,11,ok,2246,562,0.761353517364203,0.7775800711743772,30,29,7.44,0.5,436,6,119,1,0.9875444839857651,0.9748558352402745,0.9864253393665159,0.9977116704805492,0.9920364050056882,0.9817324882171299,0.963797381680115,0.048,0.002288329519450801,0.952,0.9989748283752861,0.9997081541865287,0.9965854870390383,0.01316509590965504
radio,random,hgb,113,22,ok,2246,562,0.761353517364203,0.7775800711743772,30,29,8.25,0.5,436,6,119,1,0.9875444839857651,0.9748558352402745,0.9864253393665159,0.9977116704805492,0.9920364050056882,0.9817324882171299,0.963797381680115,0.048,0.002288329519450801,0.952,0.9989748283752861,0.9997081541865287,0.9965854870390383,0.01316509590965504
radio,random,mlp,113,11,ok,2246,562,0.761353517364203,0.7775800711743772,30,29,2.6,0.5,434,21,104,3,0.9572953736654805,0.9125675057208238,0.9538461538461539,0.9931350114416476,0.9730941704035875,0.9348229472707592,0.8740235869691387,0.168,0.006864988558352402,0.832,0.9924210526315789,0.9977666096656868,0.9789232030342507,0.027987608686089516
radio,random,mlp,113,22,ok,2246,562,0.761353517364203,0.7775800711743772,30,29,2.99,0.5,436,13,112,1,0.9750889679715302,0.9468558352402746,0.9710467706013363,0.9977116704805492,0.9841986455981941,0.9626875580932147,0.9273224243124674,0.104,0.002288329519450801,0.896,0.9948558352402747,0.9984850228407678,0.9857022916380407,0.021320734173059464
radio,random,majority,114,11,ok,2246,562,0.7662511130899377,0.7580071174377224,29,30,0.04,0.5,426,136,0,0,0.7580071174377224,0.5,0.7580071174377224,1.0,0.8623481781376519,0.4311740890688259,0.0,1.0,0.0,0.0,0.5,0.7580071174377224,0.24199288256227758,0.24199288256227758
radio,random,majority,114,22,ok,2246,562,0.7662511130899377,0.7580071174377224,29,30,0.03,0.5,426,136,0,0,0.7580071174377224,0.5,0.7580071174377224,1.0,0.8623481781376519,0.4311740890688259,0.0,1.0,0.0,0.0,0.5,0.7580071174377224,0.24199288256227758,0.24199288256227758
radio,random,stratified,114,11,ok,2246,562,0.7662511130899377,0.7580071174377224,29,30,0.04,0.5,328,106,30,98,0.6370106761565836,0.49527064346865507,0.7557603686635944,0.7699530516431925,0.7627906976744186,0.49503171247357297,-0.009659540220956624,0.7794117647058824,0.2300469483568075,0.22058823529411764,0.49527064346865507,0.7562772263628069,0.24031246729118694,0.36298932384341637
radio,random,stratified,114,22,ok,2246,562,0.7662511130899377,0.7580071174377224,29,30,0.04,0.5,334,104,32,92,0.6512455516014235,0.5096658381662524,0.7625570776255708,0.784037558685446,0.7731481481481481,0.5096509971509972,0.019966220872373142,0.7647058823529411,0.215962441314554,0.23529411764705882,0.5096658381662524,0.7615744571155191,0.24577444340151394,0.3487544483985765
radio,random,logreg,114,11,ok,2246,562,0.7662511130899377,0.7580071174377224,29,30,0.1,0.5,376,21,115,50,0.8736654804270463,0.8641086716376691,0.947103274559194,0.8826291079812206,0.913730255164034,0.8389249282464688,0.6848540780357678,0.15441176470588236,0.11737089201877934,0.8455882352941176,0.9382421982877658,0.9762199392729043,0.8897468310944485,0.08945331166494672
radio,random,logreg,114,22,ok,2246,562,0.7662511130899377,0.7580071174377224,29,30,0.09,0.5,376,21,115,50,0.8736654804270463,0.8641086716376691,0.947103274559194,0.8826291079812206,0.913730255164034,0.8389249282464688,0.6848540780357678,0.15441176470588236,0.11737089201877934,0.8455882352941176,0.9382421982877658,0.9762199392729043,0.8897468310944485,0.08945331166494672
radio,random,tree,114,11,ok,2246,562,0.7662511130899377,0.7580071174377224,29,30,0.16,0.5,417,10,126,9,0.9661921708185054,0.952671913835957,0.9765807962529274,0.9788732394366197,0.977725674091442,0.9538074864922155,0.9076261019452797,0.07352941176470588,0.02112676056338028,0.9264705882352942,0.945154998619166,0.9674543779806832,0.8951647346680642,0.03343189235668677
radio,random,tree,114,22,ok,2246,562,0.7662511130899377,0.7580071174377224,29,30,0.14,0.5,416,11,125,10,0.9626334519572953,0.9478217343275338,0.9742388758782201,0.9765258215962441,0.9753810082063306,0.9489451166492908,0.897901289368195,0.08088235294117647,0.023474178403755867,0.9191176470588235,0.9387772714719691,0.9635623516333305,0.8892695864250145,0.03693048369773404
radio,random,rf,114,11,ok,2246,562,0.7662511130899377,0.7580071174377224,29,30,1.49,0.5,425,7,129,1,0.9857651245551602,0.9730909969621651,0.9837962962962963,0.9976525821596244,0.9906759906759907,0.980300401353033,0.9610265439699435,0.051470588235294115,0.002347417840375587,0.9485294117647058,0.9993095829881248,0.9997831129918497,0.9978548589504993,0.016833032967778844
radio,random,rf,114,22,ok,2246,562,0.7662511130899377,0.7580071174377224,29,30,1.55,0.5,425,10,126,1,0.9804270462633452,0.9620615851974592,0.9770114942528736,0.9976525821596244,0.9872241579558653,0.9726995314494156,0.9463627207283853,0.07352941176470588,0.002347417840375587,0.9264705882352942,0.9992578017122342,0.9997650374168885,0.9977365177501131,0.017610088768261895
radio,random,xgboost,114,11,ok,2246,562,0.7662511130899377,0.7580071174377224,29,30,2.5,0.5,423,2,134,3,0.9911032028469751,0.9891259320629661,0.9952941176470588,0.9929577464788732,0.9941245593419507,0.9879047705134661,0.975821065705603,0.014705882352941176,0.007042253521126761,0.9852941176470589,0.9998101353217342,0.999939499467094,0.999420126871058,0.005821700673550367
radio,random,xgboost,114,22,ok,2246,562,0.7662511130899377,0.7580071174377224,29,30,2.12,0.5,424,4,132,2,0.9893238434163701,0.9829466998066833,0.9906542056074766,0.9953051643192489,0.9929742388758782,0.9853760083268279,0.9707986604328779,0.029411764705882353,0.004694835680751174,0.9705882352941176,0.9996547914940624,0.9998909624340763,0.9989247098606123,0.007672897074371576
radio,random,hgb,114,11,ok,2246,562,0.7662511130899377,0.7580071174377224,29,30,8.64,0.5,426,3,133,0,0.994661921708185,0.9889705882352942,0.993006993006993,1.0,0.9964912280701754,0.992669405856649,0.9854452937554574,0.022058823529411766,0.0,0.9779411764705882,0.9999136978735156,0.9999725507840145,0.9997327714529645,0.004182288979662496
radio,random,hgb,114,22,ok,2246,562,0.7662511130899377,0.7580071174377224,29,30,9.44,0.5,426,3,133,0,0.994661921708185,0.9889705882352942,0.993006993006993,1.0,0.9964912280701754,0.992669405856649,0.9854452937554574,0.022058823529411766,0.0,0.9779411764705882,0.9999136978735156,0.9999725507840145,0.9997327714529645,0.004182288979662496
radio,random,mlp,114,11,ok,2246,562,0.7662511130899377,0.7580071174377224,29,30,2.15,0.5,421,10,126,5,0.9733096085409253,0.9573667495167082,0.9767981438515081,0.9882629107981221,0.9824970828471412,0.9631586537831212,0.9266048195671748,0.07352941176470588,0.011737089201877934,0.9264705882352942,0.9938035073184204,0.9977937967755286,0.9864771711791228,0.02109931781888008
radio,random,mlp,114,22,ok,2246,562,0.7662511130899377,0.7580071174377224,29,30,2.1,0.5,423,15,121,3,0.9679715302491103,0.9413318144159072,0.9657534246575342,0.9929577464788732,0.9791666666666666,0.9549679487179488,0.9116362526530516,0.11029411764705882,0.007042253521126761,0.8897058823529411,0.9939761115713892,0.9979402233828926,0.9861744145736012,0.022745594382286072
radio,random,majority,115,11,ok,2246,562,0.7649154051647373,0.7633451957295374,30,29,0.04,0.5,429,133,0,0,0.7633451957295374,0.5,0.7633451957295374,1.0,0.8657921291624622,0.4328960645812311,0.0,1.0,0.0,0.0,0.5,0.7633451957295374,0.23665480427046262,0.23665480427046262
radio,random,majority,115,22,ok,2246,562,0.7649154051647373,0.7633451957295374,30,29,0.04,0.5,429,133,0,0,0.7633451957295374,0.5,0.7633451957295374,1.0,0.8657921291624622,0.4328960645812311,0.0,1.0,0.0,0.0,0.5,0.7633451957295374,0.23665480427046262,0.23665480427046262
radio,random,stratified,115,11,ok,2246,562,0.7649154051647373,0.7633451957295374,30,29,0.04,0.5,329,104,29,100,0.6370106761565836,0.49247243984086086,0.7598152424942263,0.7668997668997669,0.7633410672853829,0.4923575565434548,-0.015215978779878452,0.7819548872180451,0.2331002331002331,0.21804511278195488,0.49247243984086086,0.7606380754162102,0.23407127435405528,0.36298932384341637
radio,random,stratified,115,22,ok,2246,562,0.7649154051647373,0.7633451957295374,30,29,0.04,0.5,335,102,31,94,0.6512455516014235,0.5069842438263491,0.7665903890160183,0.7808857808857809,0.7736720554272517,0.5069910664733158,0.014276052284098529,0.7669172932330827,0.2191142191142191,0.23308270676691728,0.5069842438263491,0.7658793210231764,0.23929917319990368,0.3487544483985765
radio,random,logreg,115,11,ok,2246,562,0.7649154051647373,0.7633451957295374,30,29,0.11,0.5,370,23,110,59,0.8540925266903915,0.8447692658218974,0.9414758269720102,0.8624708624708625,0.9002433090024331,0.814360065097243,0.6391067122799476,0.17293233082706766,0.13752913752913754,0.8270676691729323,0.9383949383949384,0.9766006929101243,0.883547983783072,0.09237547254219629
radio,random,logreg,115,22,ok,2246,562,0.7649154051647373,0.7633451957295374,30,29,0.11,0.5,370,23,110,59,0.8540925266903915,0.8447692658218974,0.9414758269720102,0.8624708624708625,0.9002433090024331,0.814360065097243,0.6391067122799476,0.17293233082706766,0.13752913752913754,0.8270676691729323,0.9383949383949384,0.9766006929101243,0.883547983783072,0.09237547254219629
radio,random,tree,115,11,ok,2246,562,0.7649154051647373,0.7633451957295374,30,29,0.14,0.5,416,15,118,13,0.9501779359430605,0.9284575074048758,0.9651972157772621,0.9696969696969697,0.9674418604651163,0.930690627202255,0.8614259216962419,0.11278195488721804,0.030303030303030304,0.8872180451127819,0.9370103580629898,0.9643780072221532,0.8490269442502123,0.049224191923976056
radio,random,tree,115,22,ok,2246,562,0.7649154051647373,0.7633451957295374,30,29,0.15,0.5,417,14,119,12,0.9537366548042705,0.9333824070666176,0.9675174013921114,0.972027972027972,0.9697674418604652,0.9356412966878083,0.8713275715846367,0.10526315789473684,0.027972027972027972,0.8947368421052632,0.9421981527244685,0.9671861728305152,0.8621586272902096,0.04566547306276609
