model,split_seed,domain,tau,tp,fp,fn,tn
majority,106,source_heldout,0.5,84344,3451,0,0
majority,106,source_heldout,0.55,84344,3451,0,0
majority,106,source_heldout,0.6,84344,3451,0,0
majority,106,source_heldout,0.65,84344,3451,0,0
majority,106,source_heldout,0.7,84344,3451,0,0
majority,106,source_heldout,0.75,84344,3451,0,0
majority,106,source_heldout,0.8,84344,3451,0,0
majority,106,source_heldout,0.85,84344,3451,0,0
majority,106,source_heldout,0.9,84344,3451,0,0
majority,106,source_heldout,0.95,84344,3451,0,0
majority,106,source_heldout,0.975,84344,3451,0,0
majority,106,source_heldout,0.99,84344,3451,0,0
majority,106,source_heldout,0.995,84344,3451,0,0
majority,106,source_heldout,0.999,84344,3451,0,0
majority,106,target,0.05,263939,82943,0,0
majority,106,target,0.1,263939,82943,0,0
majority,106,target,0.15,263939,82943,0,0
majority,106,target,0.2,263939,82943,0,0
majority,106,target,0.25,263939,82943,0,0
majority,106,target,0.3,263939,82943,0,0
majority,106,target,0.35,263939,82943,0,0
majority,106,target,0.4,263939,82943,0,0
majority,106,target,0.45,263939,82943,0,0
majority,106,target,0.5,263939,82943,0,0
majority,106,target,0.55,263939,82943,0,0
majority,106,target,0.6,263939,82943,0,0
majority,106,target,0.65,263939,82943,0,0
majority,106,target,0.7,263939,82943,0,0
majority,106,target,0.75,263939,82943,0,0
majority,106,target,0.8,263939,82943,0,0
majority,106,target,0.85,263939,82943,0,0
majority,106,target,0.9,263939,82943,0,0
majority,106,target,0.95,263939,82943,0,0
majority,106,target,0.975,263939,82943,0,0
majority,106,target,0.99,263939,82943,0,0
majority,106,target,0.995,263939,82943,0,0
majority,106,target,0.999,263939,82943,0,0
stratified,106,source_heldout,0.05,79262,3263,5082,188
stratified,106,source_heldout,0.1,79262,3263,5082,188
stratified,106,source_heldout,0.15,79262,3263,5082,188
stratified,106,source_heldout,0.2,79262,3263,5082,188
stratified,106,source_heldout,0.25,79262,3263,5082,188
stratified,106,source_heldout,0.3,79262,3263,5082,188
stratified,106,source_heldout,0.35,79262,3263,5082,188
stratified,106,source_heldout,0.4,79262,3263,5082,188
stratified,106,source_heldout,0.45,79262,3263,5082,188
stratified,106,source_heldout,0.5,79262,3263,5082,188
stratified,106,source_heldout,0.55,79262,3263,5082,188
stratified,106,source_heldout,0.6,79262,3263,5082,188
stratified,106,source_heldout,0.65,79262,3263,5082,188
stratified,106,source_heldout,0.7,79262,3263,5082,188
stratified,106,source_heldout,0.75,79262,3263,5082,188
stratified,106,source_heldout,0.8,79262,3263,5082,188
stratified,106,source_heldout,0.85,79262,3263,5082,188
stratified,106,source_heldout,0.9,79262,3263,5082,188
stratified,106,source_heldout,0.95,79262,3263,5082,188
stratified,106,source_heldout,0.975,79262,3263,5082,188
stratified,106,source_heldout,0.99,79262,3263,5082,188
stratified,106,source_heldout,0.995,79262,3263,5082,188
stratified,106,source_heldout,0.999,79262,3263,5082,188
stratified,106,target,0.05,248185,77997,15754,4946
stratified,106,target,0.1,248185,77997,15754,4946
stratified,106,target,0.15,248185,77997,15754,4946
stratified,106,target,0.2,248185,77997,15754,4946
stratified,106,target,0.25,248185,77997,15754,4946
stratified,106,target,0.3,248185,77997,15754,4946
stratified,106,target,0.35,248185,77997,15754,4946
stratified,106,target,0.4,248185,77997,15754,4946
stratified,106,target,0.45,248185,77997,15754,4946
stratified,106,target,0.5,248185,77997,15754,4946
stratified,106,target,0.55,248185,77997,15754,4946
stratified,106,target,0.6,248185,77997,15754,4946
stratified,106,target,0.65,248185,77997,15754,4946
stratified,106,target,0.7,248185,77997,15754,4946
stratified,106,target,0.75,248185,77997,15754,4946
stratified,106,target,0.8,248185,77997,15754,4946
stratified,106,target,0.85,248185,77997,15754,4946
stratified,106,target,0.9,248185,77997,15754,4946
stratified,106,target,0.95,248185,77997,15754,4946
stratified,106,target,0.975,248185,77997,15754,4946
stratified,106,target,0.99,248185,77997,15754,4946
stratified,106,target,0.995,248185,77997,15754,4946
stratified,106,target,0.999,248185,77997,15754,4946
logreg,106,source_heldout,0.05,83349,3102,995,349
logreg,106,source_heldout,0.1,82188,2830,2156,621
logreg,106,source_heldout,0.15,81671,2519,2673,932
logreg,106,source_heldout,0.2,80203,2100,4141,1351
logreg,106,source_heldout,0.25,79737,1904,4607,1547
logreg,106,source_heldout,0.3,77956,1054,6388,2397
logreg,106,source_heldout,0.35,77295,785,7049,2666
logreg,106,source_heldout,0.4,76822,754,7522,2697
logreg,106,source_heldout,0.45,76552,724,7792,2727
logreg,106,source_heldout,0.5,76215,703,8129,2748
logreg,106,source_heldout,0.55,75747,669,8597,2782
logreg,106,source_heldout,0.6,69763,509,14581,2942
logreg,106,source_heldout,0.65,55477,487,28867,2964
logreg,106,source_heldout,0.7,55147,460,29197,2991
logreg,106,source_heldout,0.75,54602,164,29742,3287
logreg,106,source_heldout,0.8,54103,150,30241,3301
logreg,106,source_heldout,0.85,52647,69,31697,3382
logreg,106,source_heldout,0.9,47100,37,37244,3414
logreg,106,source_heldout,0.95,12561,25,71783,3426
logreg,106,source_heldout,0.975,9093,14,75251,3437
logreg,106,source_heldout,0.99,3223,11,81121,3440
logreg,106,source_heldout,0.995,3160,10,81184,3441
logreg,106,source_heldout,0.999,2882,6,81462,3445
logreg,106,target,0.05,251712,74794,12227,8149
logreg,106,target,0.1,214944,69129,48995,13814
logreg,106,target,0.15,167874,60317,96065,22626
logreg,106,target,0.2,142027,52773,121912,30170
logreg,106,target,0.25,122117,42999,141822,39944
logreg,106,target,0.3,110664,37114,153275,45829
logreg,106,target,0.35,99158,28791,164781,54152
logreg,106,target,0.4,88703,22207,175236,60736
logreg,106,target,0.45,81095,17053,182844,65890
logreg,106,target,0.5,75817,13607,188122,69336
logreg,106,target,0.55,69918,10610,194021,72333
logreg,106,target,0.6,67467,8526,196472,74417
logreg,106,target,0.65,66649,7830,197290,75113
logreg,106,target,0.7,30241,2216,233698,80727
logreg,106,target,0.75,8581,1496,255358,81447
logreg,106,target,0.8,8530,1320,255409,81623
logreg,106,target,0.85,8523,916,255416,82027
logreg,106,target,0.9,8517,748,255422,82195
logreg,106,target,0.95,80,52,263859,82891
logreg,106,target,0.975,0,32,263939,82911
logreg,106,target,0.99,0,29,263939,82914
logreg,106,target,0.995,0,27,263939,82916
logreg,106,target,0.999,0,24,263939,82919
tree,106,source_heldout,0.05,82726,2391,1618,1060
tree,106,source_heldout,0.1,81542,1656,2802,1795
tree,106,source_heldout,0.15,79066,1301,5278,2150
tree,106,source_heldout,0.2,78734,1139,5610,2312
tree,106,source_heldout,0.25,78599,1136,5745,2315
tree,106,source_heldout,0.3,78550,1130,5794,2321
tree,106,source_heldout,0.35,78453,1111,5891,2340
tree,106,source_heldout,0.4,76921,1097,7423,2354
tree,106,source_heldout,0.45,76909,1097,7435,2354
tree,106,source_heldout,0.5,76653,1087,7691,2364
tree,106,source_heldout,0.55,76591,1083,7753,2368
tree,106,source_heldout,0.6,76591,1083,7753,2368
tree,106,source_heldout,0.65,76551,1083,7793,2368
tree,106,source_heldout,0.7,76389,1051,7955,2400
tree,106,source_heldout,0.75,76264,1037,8080,2414
tree,106,source_heldout,0.8,76254,1037,8090,2414
tree,106,source_heldout,0.85,76254,1037,8090,2414
tree,106,source_heldout,0.9,76254,1037,8090,2414
tree,106,source_heldout,0.95,76254,1037,8090,2414
tree,106,source_heldout,0.975,76254,1037,8090,2414
tree,106,source_heldout,0.99,76254,1037,8090,2414
tree,106,source_heldout,0.995,55059,1024,29285,2427
tree,106,source_heldout,0.999,55059,1024,29285,2427
tree,106,target,0.05,218090,78919,45849,4024
tree,106,target,0.1,218083,78539,45856,4404
tree,106,target,0.15,197394,71571,66545,11372
tree,106,target,0.2,197394,70580,66545,12363
tree,106,target,0.25,197394,70391,66545,12552
tree,106,target,0.3,197384,70390,66555,12553
tree,106,target,0.35,197371,70318,66568,12625
tree,106,target,0.4,197371,70318,66568,12625
tree,106,target,0.45,197371,70318,66568,12625
tree,106,target,0.5,197359,70318,66580,12625
tree,106,target,0.55,197359,70318,66580,12625
tree,106,target,0.6,197359,70318,66580,12625
tree,106,target,0.65,197359,70318,66580,12625
tree,106,target,0.7,197341,70271,66598,12672
tree,106,target,0.75,195982,70267,67957,12676
tree,106,target,0.8,195982,70267,67957,12676
tree,106,target,0.85,195982,70267,67957,12676
tree,106,target,0.9,195982,70267,67957,12676
tree,106,target,0.95,195982,70267,67957,12676
tree,106,target,0.975,195982,70267,67957,12676
tree,106,target,0.99,195982,70267,67957,12676
tree,106,target,0.995,173417,65948,90522,16995
tree,106,target,0.999,173417,65948,90522,16995
rf,106,source_heldout,0.05,84213,2866,131,585
rf,106,source_heldout,0.1,84069,2628,275,823
rf,106,source_heldout,0.15,83878,2384,466,1067
rf,106,source_heldout,0.2,82804,2146,1540,1305
rf,106,source_heldout,0.25,82160,1970,2184,1481
rf,106,source_heldout,0.3,81981,1872,2363,1579
rf,106,source_heldout,0.35,81792,1744,2552,1707
rf,106,source_heldout,0.4,81584,1626,2760,1825
rf,106,source_heldout,0.45,81357,1545,2987,1906
rf,106,source_heldout,0.5,81068,1491,3276,1960
rf,106,source_heldout,0.55,80721,1402,3623,2049
rf,106,source_heldout,0.6,80222,1305,4122,2146
rf,106,source_heldout,0.65,79385,1213,4959,2238
rf,106,source_heldout,0.7,77807,1126,6537,2325
rf,106,source_heldout,0.75,75780,249,8564,3202
rf,106,source_heldout,0.8,75348,162,8996,3289
rf,106,source_heldout,0.85,74821,101,9523,3350
rf,106,source_heldout,0.9,74242,78,10102,3373
rf,106,source_heldout,0.95,72730,60,11614,3391
rf,106,source_heldout,0.975,68229,48,16115,3403
rf,106,source_heldout,0.99,61301,44,23043,3407
rf,106,source_heldout,0.995,60746,27,23598,3424
rf,106,source_heldout,0.999,59518,11,24826,3440
rf,106,target,0.05,263593,82732,346,211
rf,106,target,0.1,243653,82532,20286,411
rf,106,target,0.15,216904,79324,47035,3619
rf,106,target,0.2,213229,78882,50710,4061
rf,106,target,0.25,208388,78151,55551,4792
rf,106,target,0.3,205960,77292,57979,5651
rf,106,target,0.35,201765,74890,62174,8053
rf,106,target,0.4,200405,73436,63534,9507
rf,106,target,0.45,198927,72784,65012,10159
rf,106,target,0.5,198178,71749,65761,11194
rf,106,target,0.55,197000,71100,66939,11843
rf,106,target,0.6,195278,70104,68661,12839
rf,106,target,0.65,192470,69645,71469,13298
rf,106,target,0.7,188104,68111,75835,14832
rf,106,target,0.75,181476,66837,82463,16106
rf,106,target,0.8,152683,55406,111256,27537
rf,106,target,0.85,117168,28083,146771,54860
rf,106,target,0.9,63346,7702,200593,75241
rf,106,target,0.95,40945,3883,222994,79060
rf,106,target,0.975,27398,685,236541,82258
rf,106,target,0.99,26997,618,236942,82325
rf,106,target,0.995,26653,605,237286,82338
rf,106,target,0.999,22464,577,241475,82366
xgboost,106,source_heldout,0.05,83847,2294,497,1157
xgboost,106,source_heldout,0.1,82878,1661,1466,1790
xgboost,106,source_heldout,0.15,82114,1395,2230,2056
xgboost,106,source_heldout,0.2,81412,1295,2932,2156
xgboost,106,source_heldout,0.25,80052,1233,4292,2218
xgboost,106,source_heldout,0.3,79548,1168,4796,2283
xgboost,106,source_heldout,0.35,79133,859,5211,2592
xgboost,106,source_heldout,0.4,77525,826,6819,2625
xgboost,106,source_heldout,0.45,76907,784,7437,2667
xgboost,106,source_heldout,0.5,76500,745,7844,2706
xgboost,106,source_heldout,0.55,75212,211,9132,3240
xgboost,106,source_heldout,0.6,74800,163,9544,3288
xgboost,106,source_heldout,0.65,74629,152,9715,3299
xgboost,106,source_heldout,0.7,74130,114,10214,3337
xgboost,106,source_heldout,0.75,72895,84,11449,3367
xgboost,106,source_heldout,0.8,72708,75,11636,3376
xgboost,106,source_heldout,0.85,72157,61,12187,3390
xgboost,106,source_heldout,0.9,71717,41,12627,3410
xgboost,106,source_heldout,0.95,71089,34,13255,3417
xgboost,106,source_heldout,0.975,70218,33,14126,3418
xgboost,106,source_heldout,0.99,67138,32,17206,3419
xgboost,106,source_heldout,0.995,65519,31,18825,3420
xgboost,106,source_heldout,0.999,48369,14,35975,3437
xgboost,106,target,0.05,223843,79238,40096,3705
xgboost,106,target,0.1,219592,76692,44347,6251
xgboost,106,target,0.15,198489,70964,65450,11979
xgboost,106,target,0.2,197996,70463,65943,12480
xgboost,106,target,0.25,197813,69796,66126,13147
xgboost,106,target,0.3,197785,69593,66154,13350
xgboost,106,target,0.35,197761,69500,66178,13443
xgboost,106,target,0.4,197685,69103,66254,13840
xgboost,106,target,0.45,197593,69017,66346,13926
xgboost,106,target,0.5,197541,68756,66398,14187
xgboost,106,target,0.55,197429,68475,66510,14468
xgboost,106,target,0.6,196942,68282,66997,14661
xgboost,106,target,0.65,196714,68094,67225,14849
xgboost,106,target,0.7,193718,67724,70221,15219
xgboost,106,target,0.75,192135,67366,71804,15577
xgboost,106,target,0.8,163368,66474,100571,16469
xgboost,106,target,0.85,160644,66049,103295,16894
xgboost,106,target,0.9,153770,65917,110169,17026
xgboost,106,target,0.95,138955,62558,124984,20385
xgboost,106,target,0.975,109273,45738,154666,37205
xgboost,106,target,0.99,45172,6251,218767,76692
xgboost,106,target,0.995,44350,6195,219589,76748
xgboost,106,target,0.999,10765,4629,253174,78314
hgb,106,source_heldout,0.05,84116,2557,228,894
hgb,106,source_heldout,0.1,82884,1747,1460,1704
hgb,106,source_heldout,0.15,82326,1476,2018,1975
hgb,106,source_heldout,0.2,81693,1337,2651,2114
hgb,106,source_heldout,0.25,81252,1248,3092,2203
hgb,106,source_heldout,0.3,80224,1170,4120,2281
hgb,106,source_heldout,0.35,77731,622,6613,2829
hgb,106,source_heldout,0.4,77151,324,7193,3127
hgb,106,source_heldout,0.45,76775,300,7569,3151
hgb,106,source_heldout,0.5,76015,241,8329,3210
hgb,106,source_heldout,0.55,75657,176,8687,3275
hgb,106,source_heldout,0.6,75501,165,8843,3286
hgb,106,source_heldout,0.65,75364,147,8980,3304
hgb,106,source_heldout,0.7,75032,135,9312,3316
hgb,106,source_heldout,0.75,74876,110,9468,3341
hgb,106,source_heldout,0.8,73461,89,10883,3362
hgb,106,source_heldout,0.85,72630,72,11714,3379
hgb,106,source_heldout,0.9,72000,49,12344,3402
hgb,106,source_heldout,0.95,70800,29,13544,3422
hgb,106,source_heldout,0.975,69151,27,15193,3424
hgb,106,source_heldout,0.99,61238,20,23106,3431
hgb,106,source_heldout,0.995,54349,19,29995,3432
hgb,106,source_heldout,0.999,39634,10,44710,3441
hgb,106,target,0.05,221767,79053,42172,3890
hgb,106,target,0.1,219043,77781,44896,5162
hgb,106,target,0.15,198306,71404,65633,11539
hgb,106,target,0.2,197858,70805,66081,12138
hgb,106,target,0.25,197691,70476,66248,12467
hgb,106,target,0.3,197633,70272,66306,12671
hgb,106,target,0.35,197622,69933,66317,13010
hgb,106,target,0.4,197569,69606,66370,13337
hgb,106,target,0.45,197546,69474,66393,13469
hgb,106,target,0.5,197472,69243,66467,13700
hgb,106,target,0.55,197433,69138,66506,13805
hgb,106,target,0.6,197422,68947,66517,13996
hgb,106,target,0.65,197401,68553,66538,14390
hgb,106,target,0.7,197382,68277,66557,14666
hgb,106,target,0.75,197343,68116,66596,14827
hgb,106,target,0.8,195570,67867,68369,15076
hgb,106,target,0.85,191958,67073,71981,15870
hgb,106,target,0.9,164369,66953,99570,15990
hgb,106,target,0.95,157271,66613,106668,16330
hgb,106,target,0.975,150142,66272,113797,16671
hgb,106,target,0.99,143108,65286,120831,17657
hgb,106,target,0.995,142350,64525,121589,18418
hgb,106,target,0.999,97240,56585,166699,26358
mlp,106,source_heldout,0.05,83753,2370,591,1081
mlp,106,source_heldout,0.1,82507,1801,1837,1650
mlp,106,source_heldout,0.15,81656,1336,2688,2115
mlp,106,source_heldout,0.2,81099,1262,3245,2189
mlp,106,source_heldout,0.25,79547,966,4797,2485
mlp,106,source_heldout,0.3,77003,344,7341,3107
mlp,106,source_heldout,0.35,76907,326,7437,3125
mlp,106,source_heldout,0.4,76778,289,7566,3162
mlp,106,source_heldout,0.45,76596,264,7748,3187
mlp,106,source_heldout,0.5,76483,254,7861,3197
mlp,106,source_heldout,0.55,76132,211,8212,3240
mlp,106,source_heldout,0.6,75500,156,8844,3295
mlp,106,source_heldout,0.65,75079,130,9265,3321
mlp,106,source_heldout,0.7,74522,119,9822,3332
mlp,106,source_heldout,0.75,74067,114,10277,3337
mlp,106,source_heldout,0.8,73697,97,10647,3354
mlp,106,source_heldout,0.85,73187,74,11157,3377
mlp,106,source_heldout,0.9,72784,57,11560,3394
mlp,106,source_heldout,0.95,71819,38,12525,3413
mlp,106,source_heldout,0.975,71008,27,13336,3424
mlp,106,source_heldout,0.99,66734,20,17610,3431
mlp,106,source_heldout,0.995,66243,18,18101,3433
mlp,106,source_heldout,0.999,60880,11,23464,3440
mlp,106,target,0.05,217815,76818,46124,6125
mlp,106,target,0.1,217763,73967,46176,8976
mlp,106,target,0.15,197809,70057,66130,12886
mlp,106,target,0.2,197601,69139,66338,13804
mlp,106,target,0.25,197572,68936,66367,14007
mlp,106,target,0.3,197555,68757,66384,14186
mlp,106,target,0.35,197533,68452,66406,14491
mlp,106,target,0.4,197516,68338,66423,14605
mlp,106,target,0.45,197515,68303,66424,14640
mlp,106,target,0.5,197515,68275,66424,14668
mlp,106,target,0.55,197513,68242,66426,14701
mlp,106,target,0.6,197508,68198,66431,14745
mlp,106,target,0.65,197498,68068,66441,14875
mlp,106,target,0.7,197471,67964,66468,14979
mlp,106,target,0.75,197323,67800,66616,15143
mlp,106,target,0.8,195883,67607,68056,15336
mlp,106,target,0.85,189182,67431,74757,15512
mlp,106,target,0.9,159777,67362,104162,15581
mlp,106,target,0.95,153523,67101,110416,15842
mlp,106,target,0.975,151816,66939,112123,16004
mlp,106,target,0.99,150651,66784,113288,16159
mlp,106,target,0.995,147621,66736,116318,16207
mlp,106,target,0.999,147369,66518,116570,16425
majority,107,source_heldout,0.05,88603,19,0,0
majority,107,source_heldout,0.1,88603,19,0,0
majority,107,source_heldout,0.15,88603,19,0,0
majority,107,source_heldout,0.2,88603,19,0,0
majority,107,source_heldout,0.25,88603,19,0,0
majority,107,source_heldout,0.3,88603,19,0,0
majority,107,source_heldout,0.35,88603,19,0,0
majority,107,source_heldout,0.4,88603,19,0,0
majority,107,source_heldout,0.45,88603,19,0,0
majority,107,source_heldout,0.5,88603,19,0,0
majority,107,source_heldout,0.55,88603,19,0,0
majority,107,source_heldout,0.6,88603,19,0,0
majority,107,source_heldout,0.65,88603,19,0,0
majority,107,source_heldout,0.7,88603,19,0,0
majority,107,source_heldout,0.75,88603,19,0,0
majority,107,source_heldout,0.8,88603,19,0,0
majority,107,source_heldout,0.85,88603,19,0,0
majority,107,source_heldout,0.9,88603,19,0,0
majority,107,source_heldout,0.95,88603,19,0,0
majority,107,source_heldout,0.975,88603,19,0,0
majority,107,source_heldout,0.99,88603,19,0,0
majority,107,source_heldout,0.995,88603,19,0,0
majority,107,source_heldout,0.999,88603,19,0,0
majority,107,target,0.05,263939,82943,0,0
majority,107,target,0.1,263939,82943,0,0
majority,107,target,0.15,263939,82943,0,0
majority,107,target,0.2,263939,82943,0,0
majority,107,target,0.25,263939,82943,0,0
majority,107,target,0.3,263939,82943,0,0
majority,107,target,0.35,263939,82943,0,0
majority,107,target,0.4,263939,82943,0,0
majority,107,target,0.45,263939,82943,0,0
majority,107,target,0.5,263939,82943,0,0
majority,107,target,0.55,263939,82943,0,0
majority,107,target,0.6,263939,82943,0,0
majority,107,target,0.65,263939,82943,0,0
majority,107,target,0.7,263939,82943,0,0
majority,107,target,0.75,263939,82943,0,0
majority,107,target,0.8,263939,82943,0,0
majority,107,target,0.85,263939,82943,0,0
majority,107,target,0.9,263939,82943,0,0
majority,107,target,0.95,263939,82943,0,0
majority,107,target,0.975,263939,82943,0,0
majority,107,target,0.99,263939,82943,0,0
majority,107,target,0.995,263939,82943,0,0
majority,107,target,0.999,263939,82943,0,0
stratified,107,source_heldout,0.05,81888,18,6715,1
stratified,107,source_heldout,0.1,81888,18,6715,1
stratified,107,source_heldout,0.15,81888,18,6715,1
stratified,107,source_heldout,0.2,81888,18,6715,1
stratified,107,source_heldout,0.25,81888,18,6715,1
stratified,107,source_heldout,0.3,81888,18,6715,1
stratified,107,source_heldout,0.35,81888,18,6715,1
stratified,107,source_heldout,0.4,81888,18,6715,1
stratified,107,source_heldout,0.45,81888,18,6715,1
stratified,107,source_heldout,0.5,81888,18,6715,1
stratified,107,source_heldout,0.55,81888,18,6715,1
stratified,107,source_heldout,0.6,81888,18,6715,1
stratified,107,source_heldout,0.65,81888,18,6715,1
stratified,107,source_heldout,0.7,81888,18,6715,1
stratified,107,source_heldout,0.75,81888,18,6715,1
stratified,107,source_heldout,0.8,81888,18,6715,1
stratified,107,source_heldout,0.85,81888,18,6715,1
stratified,107,source_heldout,0.9,81888,18,6715,1
stratified,107,source_heldout,0.95,81888,18,6715,1
stratified,107,source_heldout,0.975,81888,18,6715,1
stratified,107,source_heldout,0.99,81888,18,6715,1
stratified,107,source_heldout,0.995,81888,18,6715,1
stratified,107,source_heldout,0.999,81888,18,6715,1
stratified,107,target,0.05,244069,76729,19870,6214
stratified,107,target,0.1,244069,76729,19870,6214
stratified,107,target,0.15,244069,76729,19870,6214
stratified,107,target,0.2,244069,76729,19870,6214
stratified,107,target,0.25,244069,76729,19870,6214
stratified,107,target,0.3,244069,76729,19870,6214
stratified,107,target,0.35,244069,76729,19870,6214
stratified,107,target,0.4,244069,76729,19870,6214
stratified,107,target,0.45,244069,76729,19870,6214
stratified,107,target,0.5,244069,76729,19870,6214
stratified,107,target,0.55,244069,76729,19870,6214
stratified,107,target,0.6,244069,76729,19870,6214
stratified,107,target,0.65,244069,76729,19870,6214
stratified,107,target,0.7,244069,76729,19870,6214
stratified,107,target,0.75,244069,76729,19870,6214
stratified,107,target,0.8,244069,76729,19870,6214
stratified,107,target,0.85,244069,76729,19870,6214
stratified,107,target,0.9,244069,76729,19870,6214
stratified,107,target,0.95,244069,76729,19870,6214
stratified,107,target,0.975,244069,76729,19870,6214
stratified,107,target,0.99,244069,76729,19870,6214
stratified,107,target,0.995,244069,76729,19870,6214
stratified,107,target,0.999,244069,76729,19870,6214
logreg,107,source_heldout,0.05,88580,10,23,9
logreg,107,source_heldout,0.1,87959,6,644,13
logreg,107,source_heldout,0.15,87941,4,662,15
logreg,107,source_heldout,0.2,87322,4,1281,15
logreg,107,source_heldout,0.25,86814,3,1789,16
logreg,107,source_heldout,0.3,86210,3,2393,16
logreg,107,source_heldout,0.35,86073,3,2530,16
logreg,107,source_heldout,0.4,85988,3,2615,16
logreg,107,source_heldout,0.45,85790,3,2813,16
logreg,107,source_heldout,0.5,82704,3,5899,16
logreg,107,source_heldout,0.55,82463,3,6140,16
logreg,107,source_heldout,0.6,82315,3,6288,16
logreg,107,source_heldout,0.65,82081,3,6522,16
logreg,107,source_heldout,0.7,80389,3,8214,16
logreg,107,source_heldout,0.75,59496,3,29107,16
logreg,107,source_heldout,0.8,58417,2,30186,17
logreg,107,source_heldout,0.85,54523,2,34080,17
logreg,107,source_heldout,0.9,49499,0,39104,19
logreg,107,source_heldout,0.95,3451,0,85152,19
logreg,107,source_heldout,0.975,2547,0,86056,19
logreg,107,source_heldout,0.99,1241,0,87362,19
logreg,107,source_heldout,0.995,870,0,87733,19
logreg,107,source_heldout,0.999,501,0,88102,19
logreg,107,target,0.05,250361,74747,13578,8196
logreg,107,target,0.1,210137,69214,53802,13729
logreg,107,target,0.15,180642,60213,83297,22730
logreg,107,target,0.2,136520,48628,127419,34315
logreg,107,target,0.25,121671,42446,142268,40497
logreg,107,target,0.3,105544,32100,158395,50843
logreg,107,target,0.35,91457,23866,172482,59077
logreg,107,target,0.4,84837,18999,179102,63944
logreg,107,target,0.45,76663,13303,187276,69640
logreg,107,target,0.5,72953,10870,190986,72073
logreg,107,target,0.55,67847,8777,196092,74166
logreg,107,target,0.6,66832,8101,197107,74842
logreg,107,target,0.65,46135,4294,217804,78649
logreg,107,target,0.7,45571,3567,218368,79376
logreg,107,target,0.75,18407,1461,245532,81482
logreg,107,target,0.8,8531,1317,255408,81626
logreg,107,target,0.85,8523,810,255416,82133
logreg,107,target,0.9,8437,513,255502,82430
logreg,107,target,0.95,0,34,263939,82909
logreg,107,target,0.975,0,29,263939,82914
logreg,107,target,0.99,0,27,263939,82916
logreg,107,target,0.995,0,25,263939,82918
logreg,107,target,0.999,0,21,263939,82922
tree,107,source_heldout,0.05,72240,15,16363,4
tree,107,source_heldout,0.1,72162,14,16441,5
tree,107,source_heldout,0.15,71619,12,16984,7
tree,107,source_heldout,0.2,71116,8,17487,11
tree,107,source_heldout,0.25,71107,7,17496,12
tree,107,source_heldout,0.3,71106,7,17497,12
tree,107,source_heldout,0.35,71106,7,17497,12
tree,107,source_heldout,0.4,71106,7,17497,12
tree,107,source_heldout,0.45,70500,7,18103,12
tree,107,source_heldout,0.5,70500,7,18103,12
tree,107,source_heldout,0.55,70500,7,18103,12
tree,107,source_heldout,0.6,70494,7,18109,12
tree,107,source_heldout,0.65,70468,7,18135,12
tree,107,source_heldout,0.7,70464,7,18139,12
tree,107,source_heldout,0.75,70460,7,18143,12
tree,107,source_heldout,0.8,70460,7,18143,12
tree,107,source_heldout,0.85,70459,7,18144,12
tree,107,source_heldout,0.9,70310,7,18293,12
tree,107,source_heldout,0.95,70107,7,18496,12
tree,107,source_heldout,0.975,70107,7,18496,12
tree,107,source_heldout,0.99,68708,7,19895,12
tree,107,source_heldout,0.995,68708,7,19895,12
tree,107,source_heldout,0.999,55980,7,32623,12
tree,107,target,0.05,200763,78107,63176,4836
tree,107,target,0.1,200583,76431,63356,6512
tree,107,target,0.15,180045,69097,83894,13846
tree,107,target,0.2,171483,68913,92456,14030
tree,107,target,0.25,171483,68885,92456,14058
tree,107,target,0.3,171419,68871,92520,14072
tree,107,target,0.35,171419,68870,92520,14073
tree,107,target,0.4,171419,68870,92520,14073
tree,107,target,0.45,150516,68290,113423,14653
tree,107,target,0.5,150516,68289,113423,14654
tree,107,target,0.55,150504,68289,113435,14654
tree,107,target,0.6,150504,68263,113435,14680
tree,107,target,0.65,150504,68193,113435,14750
tree,107,target,0.7,150504,68179,113435,14764
tree,107,target,0.75,149119,68174,114820,14769
tree,107,target,0.8,149119,68174,114820,14769
tree,107,target,0.85,149119,68170,114820,14773
tree,107,target,0.9,149118,68124,114821,14819
tree,107,target,0.95,149118,68124,114821,14819
tree,107,target,0.975,149118,68124,114821,14819
tree,107,target,0.99,148178,68120,115761,14823
tree,107,target,0.995,148178,68120,115761,14823
tree,107,target,0.999,148171,68120,115768,14823
rf,107,source_heldout,0.05,88603,19,0,0
rf,107,source_heldout,0.1,88603,19,0,0
rf,107,source_heldout,0.15,88596,17,7,2
rf,107,source_heldout,0.2,88596,17,7,2
rf,107,source_heldout,0.25,88591,17,12,2
rf,107,source_heldout,0.3,88554,17,49,2
rf,107,source_heldout,0.35,88159,16,444,3
rf,107,source_heldout,0.4,76532,15,12071,4
rf,107,source_heldout,0.45,73337,15,15266,4
rf,107,source_heldout,0.5,72135,12,16468,7
rf,107,source_heldout,0.55,70943,11,17660,8
rf,107,source_heldout,0.6,70350,10,18253,9
rf,107,source_heldout,0.65,69496,9,19107,10
rf,107,source_heldout,0.7,68713,7,19890,12
rf,107,source_heldout,0.75,68408,3,20195,16
rf,107,source_heldout,0.8,65240,0,23363,19
rf,107,source_heldout,0.85,61620,0,26983,19
rf,107,source_heldout,0.9,47608,0,40995,19
rf,107,source_heldout,0.95,41207,0,47396,19
rf,107,source_heldout,0.975,38593,0,50010,19
rf,107,source_heldout,0.99,12096,0,76507,19
