model,split_seed,tau,pi,lambda_b,alerts_per_hour,true_alerts_per_hour,false_alerts_per_hour,alerts_per_day,alerts_per_100k_benign,ppv,npv,fdr,missed_attacks_per_hour,recall,fpr,precision_corpus
mlp,111,0.7000000000000001,0.002,240000.0,425.3474829745144,425.3474829745144,0.0,10208.339591388345,177.22811790604766,1.0,0.9997683268479152,0.0,55.614440873181046,0.8843683083511777,0.0,1.0
mlp,111,0.7000000000000001,0.003,240000.0,638.6611655093761,638.6611655093761,0.0,15327.867972225027,266.10881896224004,1.0,0.9996521821277435,0.0,83.50533398911938,0.8843683083511777,0.0,1.0
mlp,111,0.7000000000000001,0.01,240000.0,2143.923171760431,2143.923171760431,0.0,51454.15612225035,893.3013215668461,1.0,0.9988333657398405,0.0,280.3192524819934,0.8843683083511777,0.0,1.0
mlp,111,0.7000000000000001,0.03,240000.0,6564.383319720083,6564.383319720083,0.0,157545.19967328198,2735.159716550034,1.0,0.9964365060161458,0.0,858.2970926510518,0.8843683083511777,0.0,1.0
mlp,111,0.7000000000000001,0.1,240000.0,23583.154889364738,23583.154889364738,0.0,565995.7173447537,9826.314537235308,1.0,0.9873150105708245,0.0,3083.5117773019265,0.8843683083511777,0.0,1.0
mlp,111,0.7500000000000001,0.0001,240000.0,20.969977083361442,20.969977083361442,0.0,503.2794500006746,8.7374904514006,1.0,0.9999873650631576,0.0,3.0324231566625603,0.8736616702355461,0.0,1.0
mlp,111,0.7500000000000001,0.0003,240000.0,62.92251701206294,62.92251701206294,0.0,1510.1404082895106,26.217715421692887,1.0,0.9999620885645403,0.0,9.099089469881648,0.8736616702355461,0.0,1.0
mlp,111,0.7500000000000001,0.001,240000.0,209.88868954607713,209.88868954607713,0.0,5037.328549105851,87.4536206441988,1.0,0.9998735511967628,0.0,30.3515506941631,0.8736616702355461,0.0,1.0
mlp,111,0.7500000000000001,0.002,240000.0,420.1979977084791,420.1979977084791,0.0,10084.751945003498,175.08249904519963,1.0,0.999746881059839,0.0,60.763926139216316,0.8736616702355461,0.0,1.0
mlp,111,0.7500000000000001,0.003,240000.0,630.9291901400132,630.9291901400132,0.0,15142.300563360317,262.88716255833884,1.0,0.9996199890075916,0.0,91.23730935848226,0.8736616702355461,0.0,1.0
mlp,111,0.7500000000000001,0.01,240000.0,2117.967685419506,2117.967685419506,0.0,50831.22445006814,882.4865355914607,1.0,0.9987254817247041,0.0,306.2747388229186,0.8736616702355461,0.0,1.0
mlp,111,0.7500000000000001,0.03,240000.0,6484.911366696837,6484.911366696837,0.0,155637.8728007241,2702.0464027903486,1.0,0.9961078371008883,0.0,937.7690456742972,0.8736616702355461,0.0,1.0
mlp,111,0.7500000000000001,0.1,240000.0,23297.64453961456,23297.64453961456,0.0,559143.4689507495,9707.351891506067,1.0,0.9861567339277335,0.0,3369.022127052104,0.8736616702355461,0.0,1.0
mlp,111,0.8,0.0001,240000.0,20.30181604884257,20.30181604884257,0.0,487.24358517222174,8.459090020351072,1.0,0.9999845811369484,0.0,3.700584191181432,0.8458244111349036,0.0,1.0
mlp,111,0.8,0.0003,240000.0,60.91763289158054,60.91763289158054,0.0,1462.023189397933,25.382347038158553,1.0,0.9999537355838687,0.0,11.10397359036405,0.8458244111349036,0.0,1.0
mlp,111,0.8,0.001,240000.0,203.20105973210897,203.20105973210897,0.0,4876.825433570615,84.66710822171207,1.0,0.9998456938952647,0.0,37.039180508131274,0.8458244111349036,0.0,1.0
mlp,111,0.8,0.002,240000.0,406.8093360167873,406.8093360167873,0.0,9763.424064402896,169.5038900069947,1.0,0.9996911263164668,0.0,74.15258783090809,0.8458244111349036,0.0,1.0
mlp,111,0.8,0.003,240000.0,610.8260541796695,610.8260541796695,0.0,14659.82530031207,254.51085590819568,1.0,0.999536296598435,0.0,111.34044531882589,0.8458244111349036,0.0,1.0
mlp,111,0.8,0.01,240000.0,2050.4834209330998,2050.4834209330998,0.0,49211.60210239439,854.3680920554583,1.0,0.9984450923226433,0.0,373.75900330932467,0.8458244111349036,0.0,1.0
mlp,111,0.8,0.03,240000.0,6278.284288836398,6278.284288836398,0.0,150678.82293207356,2615.951787015166,1.0,0.9952543117653521,0.0,1144.3961235347363,0.8458244111349036,0.0,1.0
mlp,111,0.8,0.1,240000.0,22555.317630264093,22555.317630264093,0.0,541327.6231263382,9398.049012610041,1.0,0.9831578947368421,0.0,4111.349036402571,0.8458244111349036,0.0,1.0
mlp,111,0.8500000000000001,0.0001,240000.0,19.53086100901311,19.53086100901311,0.0,468.7406642163146,8.137858753755463,1.0,0.9999813689336605,0.0,4.471539231010895,0.8137044967880086,0.0,1.0
mlp,111,0.8500000000000001,0.0003,240000.0,58.6043050602547,58.6043050602547,0.0,1406.5033214461127,24.418460441772783,1.0,0.9999440977026511,0.0,13.417301421689888,0.8137044967880086,0.0,1.0
mlp,111,0.8500000000000001,0.001,240000.0,195.48456379291497,195.48456379291497,0.0,4691.629531029959,81.45190158038123,1.0,0.9998135527838498,0.0,44.755676447325264,0.8137044967880086,0.0,1.0
mlp,111,0.8500000000000001,0.002,240000.0,391.36088021868153,391.36088021868153,0.0,9392.661125248356,163.0670334244506,1.0,0.9996268016472203,0.0,89.6010436290139,0.8137044967880086,0.0,1.0
mlp,111,0.8500000000000001,0.003,240000.0,587.6301280715809,587.6301280715809,0.0,14103.123073717941,244.84588669649204,1.0,0.9994397458463916,0.0,134.53637142691454,0.8137044967880086,0.0,1.0
mlp,111,0.8500000000000001,0.01,240000.0,1972.616961910324,1972.616961910324,0.0,47342.80708584778,821.9237341293016,1.0,0.9981217616580311,0.0,451.6254623321004,0.8137044967880086,0.0,1.0
mlp,111,0.8500000000000001,0.03,240000.0,6039.868429766662,6039.868429766662,0.0,144956.8423143999,2516.611845736109,1.0,0.9942712906057946,0.0,1382.8119826044724,0.8137044967880086,0.0,1.0
mlp,111,0.8500000000000001,0.1,240000.0,21698.78658101356,21698.78658101356,0.0,520770.87794432545,9041.161075422318,1.0,0.9797202797202798,0.0,4967.880085653103,0.8137044967880086,0.0,1.0
mlp,111,0.9000000000000001,0.0001,240000.0,18.400126950596558,18.400126950596558,0.0,441.6030468143174,7.6667195627485665,1.0,0.9999766577395012,0.0,5.602273289427443,0.7665952890792291,0.0,1.0
mlp,111,0.9000000000000001,0.0003,240000.0,55.2114242409768,55.2114242409768,0.0,1325.0741817834432,23.004760100406994,1.0,0.9999299624795938,0.0,16.810182240967794,0.7665952890792291,0.0,1.0
mlp,111,0.9000000000000001,0.001,240000.0,184.16703641543043,184.16703641543043,0.0,4420.008873970331,76.73626517309602,1.0,0.9997664162248576,0.0,56.073203824809816,0.7665952890792291,0.0,1.0
mlp,111,0.9000000000000001,0.002,240000.0,368.70314504812626,368.70314504812626,0.0,8848.87548115503,153.62631043671928,1.0,0.9995324737713497,0.0,112.25877879956916,0.7665952890792291,0.0,1.0
mlp,111,0.9000000000000001,0.003,240000.0,553.609436446384,553.609436446384,0.0,13286.626474713217,230.67059851932672,1.0,0.9992981718126913,0.0,168.55706305211135,0.7665952890792291,0.0,1.0
mlp,111,0.9000000000000001,0.01,240000.0,1858.4128220102527,1858.4128220102527,0.0,44601.907728246064,774.3386758376051,1.0,0.9976479219714298,0.0,565.8296022321719,0.7665952890792291,0.0,1.0
mlp,111,0.9000000000000001,0.03,240000.0,5690.191836464382,5690.191836464382,0.0,136564.60407514515,2370.9132651934924,1.0,0.9928330337965195,0.0,1732.4885759067529,0.7665952890792291,0.0,1.0
mlp,111,0.9000000000000001,0.1,240000.0,20442.541042112774,20442.541042112774,0.0,490620.9850107066,8517.725434213657,1.0,0.974721706864564,0.0,6224.125624553889,0.7665952890792291,0.0,1.0
mlp,111,0.9500000000000001,0.0001,240000.0,16.13865883376346,16.13865883376346,0.0,387.3278120103231,6.724441180734776,1.0,0.9999672354843558,0.0,7.863741406260541,0.6723768736616702,0.0,1.0
mlp,111,0.9500000000000001,0.0003,240000.0,48.425662602420985,48.425662602420985,0.0,1162.2159024581038,20.177359417675408,1.0,0.9999016932323395,0.0,23.595943879523603,0.6723768736616702,0.0,1.0
mlp,111,0.9500000000000001,0.001,240000.0,161.5319816604613,161.5319816604613,0.0,3876.7675598510714,67.30499235852555,1.0,0.9996721564392332,0.0,78.70825857977893,0.6723768736616702,0.0,1.0
mlp,111,0.9500000000000001,0.002,240000.0,323.3876747070157,323.3876747070157,0.0,7761.304192968377,134.74486446125655,1.0,0.9993438714159512,0.0,157.57424914067965,0.6723768736616702,0.0,1.0
mlp,111,0.9500000000000001,0.003,240000.0,485.5680531959905,485.5680531959905,0.0,11653.633276703771,202.32002216499606,1.0,0.9990151440378666,0.0,236.59844630250495,0.6723768736616702,0.0,1.0
mlp,111,0.9500000000000001,0.01,240000.0,1630.0045422101098,1630.0045422101098,0.0,39120.10901304263,679.1685592542124,1.0,0.9967015909972836,0.0,794.2378820323147,0.6723768736616702,0.0,1.0
mlp,111,0.9500000000000001,0.03,240000.0,4990.83864985982,4990.83864985982,0.0,119780.12759663569,2079.5161041082583,1.0,0.9899689671751387,0.0,2431.8417625113143,0.6723768736616702,0.0,1.0
mlp,111,0.9500000000000001,0.1,240000.0,17930.049964311205,17930.049964311205,0.0,430321.1991434689,7470.854151796337,1.0,0.9648760330578512,0.0,8736.61670235546,0.6723768736616702,0.0,1.0
mlp,111,0.95,0.0001,240000.0,16.13865883376346,16.13865883376346,0.0,387.3278120103231,6.724441180734776,1.0,0.9999672354843558,0.0,7.863741406260541,0.6723768736616702,0.0,1.0
mlp,111,0.95,0.0003,240000.0,48.425662602420985,48.425662602420985,0.0,1162.2159024581038,20.177359417675408,1.0,0.9999016932323395,0.0,23.595943879523603,0.6723768736616702,0.0,1.0
mlp,111,0.95,0.001,240000.0,161.5319816604613,161.5319816604613,0.0,3876.7675598510714,67.30499235852555,1.0,0.9996721564392332,0.0,78.70825857977893,0.6723768736616702,0.0,1.0
mlp,111,0.95,0.002,240000.0,323.3876747070157,323.3876747070157,0.0,7761.304192968377,134.74486446125655,1.0,0.9993438714159512,0.0,157.57424914067965,0.6723768736616702,0.0,1.0
mlp,111,0.95,0.003,240000.0,485.5680531959905,485.5680531959905,0.0,11653.633276703771,202.32002216499606,1.0,0.9990151440378666,0.0,236.59844630250495,0.6723768736616702,0.0,1.0
mlp,111,0.95,0.01,240000.0,1630.0045422101098,1630.0045422101098,0.0,39120.10901304263,679.1685592542124,1.0,0.9967015909972836,0.0,794.2378820323147,0.6723768736616702,0.0,1.0
mlp,111,0.95,0.03,240000.0,4990.83864985982,4990.83864985982,0.0,119780.12759663569,2079.5161041082583,1.0,0.9899689671751387,0.0,2431.8417625113143,0.6723768736616702,0.0,1.0
mlp,111,0.95,0.1,240000.0,17930.049964311205,17930.049964311205,0.0,430321.1991434689,7470.854151796337,1.0,0.9648760330578512,0.0,8736.61670235546,0.6723768736616702,0.0,1.0
mlp,111,0.99,0.0001,240000.0,12.078295623994949,12.078295623994949,0.0,289.8790949758788,5.032623176664562,1.0,0.9999503186991209,0.0,11.924104616029053,0.5032119914346895,0.0,1.0
mlp,111,0.99,0.0003,240000.0,36.24213602410488,36.24213602410488,0.0,869.8112645785171,15.100890010043697,1.0,0.9998509410949619,0.0,35.77947045783971,0.5032119914346895,0.0,1.0
mlp,111,0.99,0.001,240000.0,120.89176971403953,120.89176971403953,0.0,2901.4024731369486,50.37157071418314,1.0,0.9995029618758905,0.0,119.34847052620071,0.5032119914346895,0.0,1.0
mlp,111,0.99,0.002,240000.0,242.02580750365829,242.02580750365829,0.0,5808.619380087799,100.84408645985764,1.0,0.9990054230167407,0.0,238.93611634403712,0.5032119914346895,0.0,1.0
mlp,111,0.99,0.003,240000.0,363.40284236005664,363.40284236005664,0.0,8721.66821664136,151.41785098335694,1.0,0.99850738266548,0.0,358.7636571384388,0.5032119914346895,0.0,1.0
mlp,111,0.99,0.01,240000.0,1219.9078580234898,1219.9078580234898,0.0,29277.788592563753,508.29494084312074,1.0,0.9950069945119984,0.0,1204.3345662189347,0.5032119914346895,0.0,1.0
mlp,111,0.99,0.03,240000.0,3735.181792092541,3735.181792092541,0.0,89644.36301022099,1556.3257467052256,1.0,0.9848679204261334,0.0,3687.4986202785935,0.5032119914346895,0.0,1.0
mlp,111,0.99,0.1,240000.0,13418.986438258386,13418.986438258386,0.0,322055.67451820127,5591.244349274329,1.0,0.9476888387824126,0.0,13247.680228408279,0.5032119914346895,0.0,1.0
mlp,111,0.995,0.0001,240000.0,10.844767560267805,10.844767560267805,0.0,260.2744214464273,4.518653150111585,1.0,0.999945179535949,0.0,13.157632679756196,0.4518201284796574,0.0,1.0
mlp,111,0.995,0.0003,240000.0,32.54081149398353,32.54081149398353,0.0,780.9794758556047,13.558671455826468,1.0,0.9998355237444391,0.0,39.480794987961055,0.4518201284796574,0.0,1.0
mlp,111,0.995,0.001,240000.0,108.54537621132911,108.54537621132911,0.0,2605.089029071899,45.2272400880538,1.0,0.9994515723378229,0.0,131.69486402891113,0.4518201284796574,0.0,1.0
mlp,111,0.995,0.002,240000.0,217.30827822668894,217.30827822668894,0.0,5215.398677440535,90.54511592778707,1.0,0.9989026486460999,0.0,263.65364562100643,0.4518201284796574,0.0,1.0
mlp,111,0.995,0.003,240000.0,326.2893605871147,326.2893605871147,0.0,7830.944654090752,135.95390024463111,1.0,0.9983532282515701,0.0,395.87713891138077,0.4518201284796574,0.0,1.0
mlp,111,0.995,0.01,240000.0,1095.3215235870484,1095.3215235870484,0.0,26287.716566089162,456.38396816127016,1.0,0.9944933210006668,0.0,1328.920900655376,0.4518201284796574,0.0,1.0
mlp,111,0.995,0.03,240000.0,3353.7164175809626,3353.7164175809626,0.0,80489.1940219431,1397.3818406587343,1.0,0.9833286300388565,0.0,4068.9639947901715,0.4518201284796574,0.0,1.0
mlp,111,0.995,0.1,240000.0,12048.53675945753,12048.53675945753,0.0,289164.8822269807,5020.223649773971,1.0,0.9425880242206773,0.0,14618.129907209133,0.4518201284796574,0.0,1.0
mlp,112,0.05,0.0001,240000.0,41623.68093952252,23.680939522523683,41600.0,998968.3425485406,17343.200391467715,0.0005689294888871338,0.9999983797369121,0.9994310705111129,0.3214607175003203,0.9866071428571429,0.17333333333333334,0.9444444444444444
mlp,112,0.05,0.0003,240000.0,41671.05703139513,71.05703139513284,41600.0,1000105.3687534832,17362.94042974797,0.0017051890798353928,0.999995138254046,0.9982948109201646,0.9645750868117544,0.9866071428571429,0.17333333333333334,0.9444444444444444
mlp,112,0.05,0.001,240000.0,41837.02273702274,237.02273702273703,41600.0,1004088.5456885457,17432.092807092806,0.005665382513296987,0.9999837830088746,0.994334617486703,3.217503217503206,0.9866071428571429,0.17333333333333334,0.9444444444444444
mlp,112,0.05,0.002,240000.0,42074.52046951045,474.5204695104495,41600.0,1009788.4912682507,17531.050195629352,0.011278095726707417,0.9999675340463242,0.9887219042732925,6.441454337245898,0.9866071428571429,0.17333333333333334,0.9444444444444444
mlp,112,0.05,0.003,240000.0,42312.49462673735,712.4946267373549,41600.0,1015499.8710416965,17630.206094473895,0.016838870717093765,0.999951253017709,0.9831611292829062,9.67187276114053,0.9866071428571429,0.17333333333333334,0.9444444444444444
mlp,112,0.05,0.01,240000.0,43991.77489177489,2391.7748917748922,41600.0,1055802.5974025973,18329.906204906205,0.0543686836382244,0.9998363799388715,0.9456313163617756,32.46753246753236,0.9866071428571429,0.17333333333333334,0.9444444444444444
mlp,112,0.05,0.03,240000.0,48923.26951399117,7323.269513991164,41600.0,1174158.468335788,20384.69563082965,0.14968888193167143,0.999499187942523,0.8503111180683286,99.41089837997019,0.9866071428571429,0.17333333333333334,0.9444444444444444
mlp,112,0.05,0.1,240000.0,67909.52380952382,26309.52380952381,41600.0,1629828.5714285716,28295.63492063492,0.3874202370100273,0.998203119384748,0.6125797629899727,357.14285714285586,0.9866071428571429,0.17333333333333334,0.9444444444444444
mlp,112,0.1,0.0001,240000.0,27223.520209163773,23.52020916377352,27200.0,653364.4850199305,11343.133420484904,0.0008639664886488973,0.9999977340696258,0.999136033511351,0.4821910762504818,0.9799107142857143,0.11333333333333333,0.9627192982456141
mlp,112,0.1,0.0003,240000.0,27270.57474385173,70.57474385172695,27200.0,654493.7938524415,11362.739476604886,0.002587944864185099,0.999993200879733,0.9974120551358149,1.4468626302176357,0.9799107142857143,0.11333333333333333,0.9627192982456141
mlp,112,0.1,0.001,240000.0,27435.413985413987,235.41398541398542,27200.0,658449.9356499356,11431.422493922493,0.008580660949353381,0.99997732074544,0.9914193390506466,4.826254826254822,0.9799107142857143,0.11333333333333333,0.9627192982456141
mlp,112,0.1,0.002,240000.0,27671.299742341827,471.2997423418265,27200.0,664111.1938162039,11529.708225975759,0.01703207824461737,0.9999545970732399,0.9829679217553826,9.662181505868872,0.9799107142857143,0.11333333333333333,0.9627192982456141
mlp,112,0.1,0.003,240000.0,27907.658690356784,707.6586903567846,27200.0,669783.8085685628,11628.191120981992,0.025357150100209197,0.9999318288527833,0.9746428498997908,14.507809141710835,0.9799107142857143,0.11333333333333333,0.9627192982456141
mlp,112,0.1,0.01,240000.0,29575.541125541127,2375.541125541126,27200.0,709812.987012987,12323.142135642134,0.0803211381816319,0.9997711928783022,0.9196788618183681,48.70129870129867,0.9799107142857143,0.11333333333333333,0.9627192982456141
mlp,112,0.1,0.03,240000.0,34473.564064801176,7273.564064801179,27200.0,827365.5375552282,14363.98502700049,0.21098961659806348,0.9992997559692779,0.7890103834019365,149.1163475699557,0.9799107142857143,0.11333333333333333,0.9627192982456141
mlp,112,0.1,0.1,240000.0,53330.95238095238,26130.952380952378,27200.0,1279942.8571428573,22221.230158730155,0.4899772311263895,0.9974888673117487,0.5100227688736105,535.7142857142852,0.9799107142857143,0.11333333333333333,0.9627192982456141
mlp,112,0.15000000000000002,0.0001,240000.0,19223.413055591274,23.413055591273412,19200.0,461361.9133341906,8009.755439829697,0.0012179447803346009,0.9999973308737512,0.9987820552196655,0.5893446487505886,0.9754464285714286,0.08,0.9732739420935412
mlp,112,0.15000000000000002,0.0003,240000.0,19270.25321882279,70.2532188227897,19200.0,462486.0772517469,8029.272174509496,0.0036456821830534018,0.999991991062064,0.9963543178169466,1.768387659154887,0.9754464285714286,0.08,0.9732739420935412
mlp,112,0.15000000000000002,0.001,240000.0,19434.341484341483,234.34148434148435,19200.0,466424.1956241956,8097.642285142285,0.012058112930160073,0.9999732853337162,0.9879418870698399,5.8987558987558915,0.9754464285714286,0.08,0.9732739420935412
mlp,112,0.15000000000000002,0.002,240000.0,19669.15259089608,469.1525908960779,19200.0,472059.66218150593,8195.480246206698,0.023852201498158414,0.9999465185626291,0.9761477985018416,11.809332951617506,0.9754464285714286,0.08,0.9732739420935412
mlp,112,0.15000000000000002,0.003,240000.0,19904.43473276974,704.4347327697378,19200.0,477706.43358647375,8293.514471987392,0.03539084340888059,0.9999196995341502,0.9646091565911195,17.731766728757677,0.9754464285714286,0.08,0.9732739420935412
mlp,112,0.15000000000000002,0.01,240000.0,21564.718614718615,2364.718614718615,19200.0,517553.24675324676,8985.299422799422,0.10965682682753014,0.9997304901844525,0.8903431731724698,59.523809523809454,0.9754464285714286,0.08,0.9732739420935412
mlp,112,0.15000000000000002,0.03,240000.0,26440.42709867452,7240.427098674522,19200.0,634570.2503681885,11016.844624447716,0.2738392640804766,0.9991752581442008,0.7261607359195235,182.25331369661245,0.9754464285714286,0.08,0.9732739420935412
mlp,112,0.15000000000000002,0.1,240000.0,45211.90476190476,26011.90476190476,19200.0,1085085.7142857143,18838.293650793654,0.5753330875770182,0.997043360462741,0.4246669124229818,654.7619047619039,0.9754464285714286,0.08,0.9732739420935412
mlp,112,0.2,0.0001,240000.0,14423.359478805023,23.359478805023357,14400.0,346160.62749132054,6009.73311616876,0.001619558802465533,0.9999971501790657,0.9983804411975344,0.6429214350006432,0.9732142857142857,0.06,0.9797752808988764
mlp,112,0.2,0.0003,240000.0,14470.09245630832,70.09245630832108,14400.0,347282.2189513997,6029.205190128467,0.0048439535904806095,0.9999914488755443,0.9951560464095194,1.9291501736235168,0.9732142857142857,0.06,0.9797752808988764
mlp,112,0.2,0.001,240000.0,14633.805233805233,233.8052338052338,14400.0,351211.32561132556,6097.418847418848,0.01597706338643386,0.9999714768488992,0.9840229366135661,6.435006435006438,0.9732142857142857,0.06,0.9797752808988764
mlp,112,0.2,0.002,240000.0,14868.079015173204,468.0790151732036,14400.0,356833.89636415686,6195.032922988835,0.03148214471388796,0.999942898169163,0.968517855286112,12.88290867449185,0.9732142857142857,0.06,0.9797752808988764
mlp,112,0.2,0.003,240000.0,15102.822753976214,702.8227539762144,14400.0,362467.7460954291,6292.842814156756,0.046535853954266786,0.9999142637984795,0.9534641460457333,19.34374552228114,0.9732142857142857,0.06,0.9797752808988764
mlp,112,0.2,0.01,240000.0,16759.30735930736,2359.3073593073595,14400.0,402223.3766233766,6983.044733044733,0.14077594668595342,0.9997122500892025,0.8592240533140466,64.93506493506499,0.9732142857142857,0.06,0.9797752808988764
mlp,112,0.2,0.03,240000.0,21623.858615611192,7223.858615611193,14400.0,518972.6067746686,9009.941089837997,0.33406889787912225,0.9991194737192256,0.6659311021208778,198.8217967599412,0.9732142857142857,0.06,0.9797752808988764
mlp,112,0.2,0.1,240000.0,40352.38095238095,25952.38095238095,14400.0,968457.1428571427,16813.492063492064,0.6431437337738967,0.9968438328493877,0.35685626622610334,714.2857142857147,0.9732142857142857,0.06,0.9797752808988764
mlp,112,0.25,0.0001,240000.0,14423.145171660022,23.145171660023145,14400.0,346155.48411984055,6009.64382152501,0.0016047243083638233,0.9999962002423638,0.9983952756916362,0.8572285800008569,0.9642857142857143,0.06,0.9795918367346939
mlp,112,0.25,0.0003,240000.0,14469.449406250447,69.44940625044657,14400.0,347266.78575001075,6028.937252604353,0.004799726948866909,0.9999885985332242,0.9952002730511331,2.57220023149802,0.9642857142857143,0.06,0.9795918367346939
mlp,112,0.25,0.001,240000.0,14631.660231660231,231.66023166023166,14400.0,351159.84555984556,6096.525096525096,0.015832805573147563,0.999961969493449,0.9841671944268524,8.580008580008576,0.9642857142857143,0.06,0.9795918367346939
mlp,112,0.25,0.002,240000.0,14863.784712281706,463.7847122817063,14400.0,356730.83309476095,6193.2436301173775,0.03120232977395646,0.9999238656746872,0.9687976702260436,17.177211565989115,0.9642857142857143,0.06,0.9795918367346939
mlp,112,0.25,0.003,240000.0,15096.374838802121,696.3748388021206,14400.0,362312.9961312509,6290.156182834217,0.046128613408050294,0.9998856883315221,0.9538713865919497,25.791660696374827,0.9642857142857143,0.06,0.9795918367346939
mlp,112,0.25,0.01,240000.0,16737.66233766234,2337.662337662338,14400.0,401703.89610389614,6974.025974025974,0.13966480446927373,0.9996163702487455,0.8603351955307262,86.58008658008654,0.9642857142857143,0.06,0.9795918367346939
mlp,112,0.25,0.03,240000.0,21557.58468335788,7157.58468335788,14400.0,517382.0324005891,8982.326951399116,0.3320216428922774,0.9988263094474265,0.6679783571077226,265.0957290132547,0.9642857142857143,0.06,0.9795918367346939
mlp,112,0.25,0.1,240000.0,40114.28571428571,25714.285714285714,14400.0,962742.857142857,16714.285714285714,0.6410256410256411,0.9957961997645872,0.3589743589743589,952.3809523809518,0.9642857142857143,0.06,0.9795918367346939
mlp,112,0.3,0.0001,240000.0,12822.984441301272,22.984441301272984,12800.0,307751.6265912305,5342.910183875531,0.0017924408632395198,0.9999955195669988,0.9982075591367605,1.0179589387510184,0.9575892857142857,0.05333333333333334,0.9816933638443935
mlp,112,0.3,0.0003,240000.0,12868.96711870704,68.96711870704068,12800.0,308855.21084896894,5362.069632794601,0.005359180583093284,0.9999865561324349,0.9946408194169067,3.054487774903901,0.9575892857142857,0.05333333333333334,0.9816933638443935
mlp,112,0.3,0.001,240000.0,13030.05148005148,230.05148005148004,12800.0,312721.2355212355,5429.188116688118,0.01765545442423464,0.9999551571157774,0.9823445455757653,10.188760188760192,0.9575892857142857,0.05333333333333334,0.9816933638443935
mlp,112,0.3,0.002,240000.0,13260.563985113084,460.56398511308333,12800.0,318253.535642714,5525.2349937971185,0.034731854967114034,0.9999102283997402,0.9652681450328859,20.39793873461209,0.9575892857142857,0.05333333333333334,0.9816933638443935
mlp,112,0.3,0.003,240000.0,13491.538902421551,691.5389024215503,12800.0,323796.9336581172,5621.474542675646,0.05125722924739359,0.9998652136052221,0.9487427707526064,30.627597076945133,0.9575892857142857,0.05333333333333334,0.9816933638443935
mlp,112,0.3,0.01,240000.0,15121.428571428572,2321.4285714285716,12800.0,362914.28571428574,6300.5952380952385,0.15351913084553614,0.9995476789263136,0.8464808691544639,102.81385281385286,0.9575892857142857,0.05333333333333334,0.9816933638443935
mlp,112,0.3,0.03,240000.0,19907.879234167893,7107.8792341678945,12800.0,477789.1016200294,8294.94968090329,0.3570384946864979,0.9986163485778815,0.642961505313502,314.80117820324017,0.9575892857142857,0.05333333333333334,0.9816933638443935
mlp,112,0.3,0.1,240000.0,38335.71428571428,25535.714285714283,12800.0,920057.1428571427,15973.214285714286,0.6661076951742128,0.9950468722301589,0.33389230482578725,1130.9523809523812,0.9575892857142857,0.05333333333333334,0.9816933638443935
mlp,112,0.35000000000000003,0.0001,240000.0,11222.823710942523,22.823710942522823,11200.0,269347.76906262053,4676.176546226052,0.0020336870230144625,0.9999948484124765,0.9979663129769856,1.1786892975011798,0.9508928571428571,0.04666666666666667,0.9838337182448037
mlp,112,0.35000000000000003,0.0003,240000.0,11268.484831163634,68.48483116363481,11200.0,270443.63594792725,4695.202012984848,0.006077554541692786,0.9999845423048604,0.9939224454583072,3.536775318309782,0.9508928571428571,0.04666666666666667,0.9838337182448037
mlp,112,0.35000000000000003,0.001,240000.0,11428.44272844273,228.44272844272842,11200.0,274282.6254826255,4761.851136851137,0.019988963839682877,0.9999484401069971,0.9800110361603172,11.79751179751181,0.9508928571428571,0.04666666666666667,0.9838337182448037
mlp,112,0.35000000000000003,0.002,240000.0,11657.34325794446,457.34325794446033,11200.0,279776.238190667,4857.2263574768585,0.03923220306932128,0.9998967822201181,0.9607677969306787,23.618665903235065,0.9508928571428571,0.04666666666666667,0.9838337182448037
mlp,112,0.35000000000000003,0.003,240000.0,11886.70296604098,686.7029660409801,11200.0,285280.8711849835,4952.792902517075,0.05777068443645104,0.999845026059729,0.9422293155635489,35.46353345751544,0.9508928571428571,0.04666666666666667,0.9838337182448037
mlp,112,0.35000000000000003,0.01,240000.0,13505.194805194806,2305.194805194805,11200.0,324124.67532467534,5627.164502164503,0.17068948937397826,0.9994799575645372,0.8293105106260217,119.04761904761918,0.9508928571428571,0.04666666666666667,0.9838337182448037
mlp,112,0.35000000000000003,0.03,240000.0,18258.17378497791,7058.173784977908,11200.0,438196.1708394698,7607.572410407462,0.38657610931412484,0.9984094106336201,0.6134238906858751,364.5066273932257,0.9508928571428571,0.04666666666666667,0.9838337182448037
mlp,112,0.35000000000000003,0.1,240000.0,36557.142857142855,25357.142857142855,11200.0,877371.4285714285,15232.142857142855,0.6936303243454475,0.9943091281584339,0.30636967565455253,1309.5238095238108,0.9508928571428571,0.04666666666666667,0.9838337182448037
mlp,112,0.4,0.0001,240000.0,9622.770134156273,22.77013415627277,9600.0,230946.48321975057,4009.4875558984468,0.0023662764296374064,0.9999946516515055,0.9976337235703626,1.2322660837512318,0.9486607142857143,0.04,0.9860788863109049
